Tarih,TP_IYABGS4S_S23_B
2014-10-01,58.07503
2014-11-01,48.81079
2014-12-01,55.83742
2015-01-01,56.95809
2015-02-01,64.49288
2015-03-01,54.55733
2015-04-01,59.57745
2015-05-01,58.59025
2015-06-01,55.72287
2015-07-01,58.12327
2015-08-01,52.75505
2015-09-01,55.19389
2015-10-01,48.93905
2015-11-01,48.85372
2015-12-01,50.66152
2016-01-01,47.2327
2016-02-01,49.1902
2016-03-01,51.71629
2016-04-01,46.72588
2016-05-01,44.87578
2016-06-01,52.31026
2016-07-01,56.21061
2016-08-01,59.97771
2016-09-01,57.29842
2016-10-01,63.73959
2016-11-01,52.31342
2016-12-01,53.86146
2017-01-01,61.85527
2017-02-01,64.45327
2017-03-01,59.94534
2017-04-01,61.13952
2017-05-01,59.07649
2017-06-01,60.4714
2017-07-01,59.97809
2017-08-01,60.32825
2017-09-01,56.46927
2017-10-01,61.32245
2017-11-01,60.87343
2017-12-01,60.00343
2018-01-01,58.20136
2018-02-01,54.63655
2018-03-01,61.26746
2018-04-01,60.2146
2018-05-01,59.00195
2018-06-01,61.13893
2018-07-01,60.16768
2018-08-01,58.16484
2018-09-01,58.81109
2018-10-01,63.41978
2018-11-01,56.73186
2018-12-01,60.21837
2019-01-01,63.46851
2019-02-01,65.52402
2019-03-01,57.872
2019-04-01,66.62188
2019-05-01,68.02803
2019-06-01,67.69838
2019-07-01,65.98793
2019-08-01,69.3931
2019-09-01,67.05152
2019-10-01,68.43309
2019-11-01,58.64137
2019-12-01,51.3007
2020-01-01,65.76071
2020-02-01,63.24166
2020-03-01,55.32248
2020-04-01,51.09164
2020-05-01,49.52902
2020-06-01,52.65585
2020-07-01,53.89251
2020-08-01,52.82573
2020-09-01,52.87444
2020-10-01,61.465
2020-11-01,63.63977
2020-12-01,56.59011
2021-01-01,63.2699
2021-02-01,62.42284
2021-03-01,61.23766
2021-04-01,47.15955
2021-05-01,54.29264
2021-06-01,59.8965
2021-07-01,59.87241
2021-08-01,62.4559
2021-09-01,55.95738
2021-10-01,53.41414
2021-11-01,56.5724
2021-12-01,61.84154
2022-01-01,59.97458
2022-02-01,56.90425
2022-03-01,55.8681
2022-04-01,56.59441
2022-05-01,51.64229
2022-06-01,51.79885
2022-07-01,60.55997
2022-08-01,63.73934
2022-09-01,58.65223
2022-10-01,50.94134
2022-11-01,61.58211
2022-12-01,59.0058
2023-01-01,61.65565
2023-02-01,56.82074
2023-03-01,56.1208
2023-04-01,48.25728
2023-05-01,57.18267
2023-06-01,59.5642
2023-07-01,59.00381
2023-08-01,59.01743
2023-09-01,58.07937
2023-10-01,56.17647
2023-11-01,55.63005
2023-12-01,60.7606
2024-01-01,56.5199
2024-02-01,58.45078
2024-03-01,63.97887
2024-04-01,54.59275
2024-05-01,59.25666
2024-06-01,63.63562
2024-07-01,61.44094
2024-08-01,61.34406
2024-09-01,61.41772
2024-10-01,56.75519
2024-11-01,58.67887
2024-12-01,56.59995
2025-01-01,57.5659
2025-02-01,60.37087
2025-03-01,60.83334
2025-04-01,61.43616
2025-05-01,63.82883
2025-06-01,61.9437
2025-07-01,62.06981
2025-08-01,57.9473
2025-09-01,58.46653
