Tarih,TP_IYABGS4S_S24_B
2014-10-01,59.96976
2014-11-01,49.77026
2014-12-01,48.00653
2015-01-01,47.07786
2015-02-01,36.53855
2015-03-01,34.12329
2015-04-01,40.66546
2015-05-01,35.20589
2015-06-01,48.94032
2015-07-01,41.02081
2015-08-01,52.67887
2015-09-01,37.61113
2015-10-01,36.12258
2015-11-01,44.01721
2015-12-01,58.79291
2016-01-01,49.81473
2016-02-01,45.29174
2016-03-01,49.29238
2016-04-01,60.30277
2016-05-01,57.31552
2016-06-01,50.80188
2016-07-01,66.09194
2016-08-01,58.54441
2016-09-01,57.55215
2016-10-01,55.04044
2016-11-01,50.42408
2016-12-01,48.46077
2017-01-01,39.27857
2017-02-01,38.35893
2017-03-01,37.56334
2017-04-01,52.3453
2017-05-01,52.91937
2017-06-01,66.57492
2017-07-01,61.06485
2017-08-01,64.12729
2017-09-01,51.51321
2017-10-01,43.51979
2017-11-01,48.49523
2017-12-01,39.48884
2018-01-01,41.35808
2018-02-01,44.03387
2018-03-01,42.5969
2018-04-01,37.08095
2018-05-01,36.7922
2018-06-01,32.07508
2018-07-01,29.77846
2018-08-01,26.35613
2018-09-01,20.00558
2018-10-01,23.05814
2018-11-01,29.95583
2018-12-01,44.36881
2019-01-01,35.93646
2019-02-01,40.81185
2019-03-01,36.14856
2019-04-01,40.09534
2019-05-01,34.9589
2019-06-01,43.07431
2019-07-01,51.44491
2019-08-01,40.88136
2019-09-01,53.11954
2019-10-01,53.51782
2019-11-01,58.53734
2019-12-01,46.99841
2020-01-01,44.684
2020-02-01,43.26173
2020-03-01,48.38363
2020-04-01,31.89909
2020-05-01,34.85583
2020-06-01,30.22395
2020-07-01,32.71114
2020-08-01,34.30429
2020-09-01,33.18708
2020-10-01,31.21149
2020-11-01,44.36103
2020-12-01,44.28257
2021-01-01,42.47578
2021-02-01,39.97784
2021-03-01,33.34747
2021-04-01,29.56883
2021-05-01,33.95301
2021-06-01,36.31569
2021-07-01,30.83579
2021-08-01,34.95427
2021-09-01,36.337
2021-10-01,30.08443
2021-11-01,27.04407
2021-12-01,19.82885
2022-01-01,27.24896
2022-02-01,29.48542
2022-03-01,25.24067
2022-04-01,21.89817
2022-05-01,22.36841
2022-06-01,19.20931
2022-07-01,19.72719
2022-08-01,22.81099
2022-09-01,22.73291
2022-10-01,25.21014
2022-11-01,37.43185
2022-12-01,36.22313
2023-01-01,40.71221
2023-02-01,41.25231
2023-03-01,45.53809
2023-04-01,38.17548
2023-05-01,49.77802
2023-06-01,40.46063
2023-07-01,27.95314
2023-08-01,22.5682
2023-09-01,27.6202
2023-10-01,25.18527
2023-11-01,24.96142
2023-12-01,38.75363
2024-01-01,42.40507
2024-02-01,22.97508
2024-03-01,28.07217
2024-04-01,21.53715
2024-05-01,29.72086
2024-06-01,35.10959
2024-07-01,38.34332
2024-08-01,37.82567
2024-09-01,42.95412
2024-10-01,35.83545
2024-11-01,42.87626
2024-12-01,40.62497
2025-01-01,40.41355
2025-02-01,33.91495
2025-03-01,33.306
2025-04-01,35.48044
2025-05-01,38.38726
2025-06-01,38.31573
2025-07-01,34.77812
2025-08-01,30.71005
2025-09-01,33.80995
