Tarih,TP_SEKBILB14A_62
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,22.4
2010-01-01,23.9
2011-01-01,24.8
2012-01-01,22.1
2013-01-01,26.7
2014-01-01,32.3
2015-01-01,35.4
2016-01-01,32.9
2017-01-01,30.0
2018-01-01,21.5
2019-01-01,22.6
2020-01-01,23.9
2021-01-01,20.5
2022-01-01,19.9
2023-01-01,19.9
