Tarih,TP_KB_FTR26
2014-06-01,609662.0
2014-07-01,658584.0
2014-08-01,633617.0
2014-09-01,757828.0
2014-10-01,649337.0
2014-11-01,632312.0
2014-12-01,559953.0
2015-01-01,554201.0
2015-02-01,624920.0
2015-03-01,630572.0
2015-04-01,662996.0
2015-05-01,642872.0
2015-06-01,613750.0
2015-07-01,637525.0
2015-08-01,631882.0
2015-09-01,726699.0
2015-10-01,613683.0
2015-11-01,584840.0
2015-12-01,582302.0
2016-01-01,562618.0
2016-02-01,506323.0
2016-03-01,401979.0
2016-04-01,399367.0
2016-05-01,423597.0
2016-06-01,457731.0
2016-07-01,462721.0
2016-08-01,486552.0
2016-09-01,548206.0
2016-10-01,643510.0
2016-11-01,889054.0
2016-12-01,886173.0
2017-01-01,1097178.0
2017-02-01,1320917.0
2017-03-01,1231896.0
2017-04-01,1136128.0
2017-05-01,1307493.0
2017-06-01,1047896.0
2017-07-01,1079645.0
2017-08-01,764201.0
2017-09-01,785074.0
2017-10-01,832776.0
2017-11-01,858669.0
2017-12-01,805898.0
2018-01-01,746152.0
2018-02-01,671875.0
2018-03-01,718204.0
2018-04-01,775208.0
2018-05-01,962793.0
2018-06-01,1236282.0
2018-07-01,939853.0
2018-08-01,1426424.0
2018-09-01,1350921.0
2018-10-01,1213070.0
2018-11-01,1164642.0
2018-12-01,921437.0
2019-01-01,1087155.0
2019-02-01,1174336.0
2019-03-01,1407334.0
2019-04-01,1483153.0
2019-05-01,1636437.0
2019-06-01,1651761.0
2019-07-01,1264490.0
2019-08-01,1407609.0
2019-09-01,1456699.0
2019-10-01,1648480.0
2019-11-01,1771303.0
2019-12-01,1802270.0
2020-01-01,1970451.0
2020-02-01,1958050.0
2020-03-01,1488764.0
2020-04-01,1109300.0
2020-05-01,1054453.0
2020-06-01,656739.0
2020-07-01,5286309.0
2020-08-01,5298206.0
2020-09-01,5421965.0
2020-10-01,5397065.0
2020-11-01,5116640.0
2020-12-01,5262359.0
2021-01-01,5214879.0
2021-02-01,5067355.0
2021-03-01,5246747.0
2021-04-01,5558769.0
2021-05-01,5285253.0
2021-06-01,5184664.0
2021-07-01,4968413.0
2021-08-01,5202158.0
2021-09-01,5465301.0
2021-10-01,5284855.0
2021-11-01,5590661.0
2021-12-01,6016472.0
2022-01-01,5603523.0
2022-02-01,5316709.0
2022-03-01,5260168.0
2022-04-01,5381293.0
2022-05-01,5294281.0
2022-06-01,6165574.0
2022-07-01,5989697.0
2022-08-01,6051188.0
2022-09-01,6197762.0
2022-10-01,6022273.0
2022-11-01,6015881.0
2022-12-01,5987372.0
2023-01-01,5959263.0
2023-02-01,6240772.0
2023-03-01,8056779.0
2023-04-01,6520337.0
2023-05-01,7383397.0
2023-06-01,8167069.0
2023-07-01,8775270.0
2023-08-01,7354824.0
2023-09-01,7400801.0
2023-10-01,6639433.0
2023-11-01,6914608.0
2023-12-01,8853853.0
2024-01-01,9616114.0
2024-02-01,8304201.0
2024-03-01,12186896.0
2024-04-01,7686358.0
2024-05-01,6578373.0
2024-06-01,8592839.0
2024-07-01,8932493.0
2024-08-01,8561098.0
2024-09-01,11910466.0
2024-10-01,7990046.0
2024-11-01,6440358.0
2024-12-01,7369452.0
2025-01-01,4123878.0
2025-02-01,3689083.0
2025-03-01,2815177.0
2025-04-01,2975782.0
2025-05-01,3230031.0
2025-06-01,2918244.0
2025-07-01,4165427.0
2025-08-01,3676808.0
