Tarih,TP_KB_FTR07
2014-06-01,631900.0
2014-07-01,626189.0
2014-08-01,681218.0
2014-09-01,697644.0
2014-10-01,648708.0
2014-11-01,663001.0
2014-12-01,628875.0
2015-01-01,634070.0
2015-02-01,622792.0
2015-03-01,602763.0
2015-04-01,583834.0
2015-05-01,508743.0
2015-06-01,604383.0
2015-07-01,592607.0
2015-08-01,562926.0
2015-09-01,582813.0
2015-10-01,628380.0
2015-11-01,685972.0
2015-12-01,688786.0
2016-01-01,677444.0
2016-02-01,657839.0
2016-03-01,648964.0
2016-04-01,661471.0
2016-05-01,701899.0
2016-06-01,772831.0
2016-07-01,723752.0
2016-08-01,986575.0
2016-09-01,1057652.0
2016-10-01,1022113.0
2016-11-01,1017462.0
2016-12-01,1189613.0
2017-01-01,1205616.0
2017-02-01,1077666.0
2017-03-01,1341863.0
2017-04-01,1281920.0
2017-05-01,1423859.0
2017-06-01,1336263.0
2017-07-01,1389376.0
2017-08-01,1148871.0
2017-09-01,1127851.0
2017-10-01,1143773.0
2017-11-01,1172056.0
2017-12-01,1188281.0
2018-01-01,1294343.0
2018-02-01,1472045.0
2018-03-01,1568110.0
2018-04-01,1530312.0
2018-05-01,1564031.0
2018-06-01,2174012.0
2018-07-01,2101474.0
2018-08-01,1773335.0
2018-09-01,2423637.0
2018-10-01,2628624.0
2018-11-01,2618692.0
2018-12-01,2511813.0
2019-01-01,2480212.0
2019-02-01,2285062.0
2019-03-01,2546851.0
2019-04-01,2483402.0
2019-05-01,2308143.0
2019-06-01,2185904.0
2019-07-01,2541946.0
2019-08-01,2992250.0
2019-09-01,2165492.0
2019-10-01,2039147.0
2019-11-01,1975553.0
2019-12-01,2016693.0
2020-01-01,1980827.0
2020-02-01,2422139.0
2020-03-01,2442155.0
2020-04-01,3311163.0
2020-05-01,2416441.0
2020-06-01,2854406.0
2020-07-01,2914129.0
2020-08-01,2822905.0
2020-09-01,3214395.0
2020-10-01,3447021.0
2020-11-01,3518355.0
2020-12-01,3098407.0
2021-01-01,3862630.0
2021-02-01,3538185.0
2021-03-01,3626171.0
2021-04-01,3590266.0
2021-05-01,3677823.0
2021-06-01,3639398.0
2021-07-01,3897717.0
2021-08-01,3603730.0
2021-09-01,3975095.0
2021-10-01,3904661.0
2021-11-01,3830596.0
2021-12-01,4470631.0
2022-01-01,4976252.0
2022-02-01,4452237.0
2022-03-01,4137493.0
2022-04-01,4117709.0
2022-05-01,5226432.0
2022-06-01,5554760.0
2022-07-01,6086432.0
2022-08-01,6012280.0
2022-09-01,5662950.0
2022-10-01,5109097.0
2022-11-01,5577237.0
2022-12-01,5316061.0
2023-01-01,5511328.0
2023-02-01,7406612.0
2023-03-01,7958393.0
2023-04-01,7778831.0
2023-05-01,7699050.0
2023-06-01,7891880.0
2023-07-01,8004514.0
2023-08-01,10837555.0
2023-09-01,10331357.0
2023-10-01,11071035.0
2023-11-01,12172819.0
2023-12-01,12230216.0
2024-01-01,12599476.0
2024-02-01,16233563.0
2024-03-01,16591333.0
2024-04-01,18467718.0
2024-05-01,21755334.0
2024-06-01,22361390.0
2024-07-01,21659757.0
2024-08-01,27622263.0
2024-09-01,28605456.0
2024-10-01,29742608.0
2024-11-01,25432344.0
2024-12-01,28451866.0
2025-01-01,26576943.0
2025-02-01,23162237.0
2025-03-01,24361455.0
2025-04-01,48871986.0
2025-05-01,63564424.0
2025-06-01,71225199.0
2025-07-01,73324266.0
2025-08-01,59516171.0
