Tarih,TP_KB_FTR09
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,35841.0
2006-01-01,31055.0
2006-02-01,41157.0
2006-03-01,47506.0
2006-04-01,50320.0
2006-05-01,47989.0
2006-06-01,52335.0
2006-07-01,49651.0
2006-08-01,50184.0
2006-09-01,54494.0
2006-10-01,63313.0
2006-11-01,58319.0
2006-12-01,81319.0
2007-01-01,69469.0
2007-02-01,68150.0
2007-03-01,48279.0
2007-04-01,47684.0
2007-05-01,52296.0
2007-06-01,47202.0
2007-07-01,44341.0
2007-08-01,61596.0
2007-09-01,68041.0
2007-10-01,126171.0
2007-11-01,139546.0
2007-12-01,140738.0
2008-01-01,112886.0
2008-02-01,96804.0
2008-03-01,57613.0
2008-04-01,75599.0
2008-05-01,41971.0
2008-06-01,41950.0
2008-07-01,38560.0
2008-08-01,28153.0
2008-09-01,30127.0
2008-10-01,35173.0
2008-11-01,70440.0
2008-12-01,124903.0
2009-01-01,113700.0
2009-02-01,82709.0
2009-03-01,100746.0
2009-04-01,114825.0
2009-05-01,158563.0
2009-06-01,165678.0
2009-07-01,153782.0
2009-08-01,165541.0
2009-09-01,169013.0
2009-10-01,124198.0
2009-11-01,135237.0
2009-12-01,123277.0
2010-01-01,152584.0
2010-02-01,128772.0
2010-03-01,132168.0
2010-04-01,182202.0
2010-05-01,159208.0
2010-06-01,205522.0
2010-07-01,161759.0
2010-08-01,156953.0
2010-09-01,214803.0
2010-10-01,182486.0
2010-11-01,195332.0
2010-12-01,194307.0
2011-01-01,160318.0
2011-02-01,164261.0
2011-03-01,153963.0
2011-04-01,147943.0
2011-05-01,150870.0
2011-06-01,145338.0
2011-07-01,140859.0
2011-08-01,202391.0
2011-09-01,273299.0
2011-10-01,313205.0
2011-11-01,268914.0
2011-12-01,320123.0
2012-01-01,371362.0
2012-02-01,395307.0
2012-03-01,326912.0
2012-04-01,310200.0
2012-05-01,342882.0
2012-06-01,430335.0
2012-07-01,380553.0
2012-08-01,398875.0
2012-09-01,382340.0
2012-10-01,343734.0
2012-11-01,478323.0
2012-12-01,513344.0
2013-01-01,637965.0
2013-02-01,688644.0
2013-03-01,707780.0
2013-04-01,598848.0
2013-05-01,638353.0
2013-06-01,650219.0
2013-07-01,611747.0
2013-08-01,411214.0
2013-09-01,530143.0
2013-10-01,490896.0
2013-11-01,472584.0
2013-12-01,506590.0
2014-01-01,504980.0
2014-02-01,473370.0
2014-03-01,461531.0
2014-04-01,468542.0
2014-05-01,495743.0
