Tarih,TP_KB_FTR19
2014-04-01,1717121.0
2014-05-01,1417429.0
2014-06-01,1817325.0
2014-07-01,2151818.0
2014-08-01,1806928.0
2014-09-01,1851268.0
2014-10-01,1464389.0
2014-11-01,1360181.0
2014-12-01,1235670.0
2015-01-01,1333521.0
2015-02-01,1396275.0
2015-03-01,1468954.0
2015-04-01,1399987.0
2015-05-01,1483428.0
2015-06-01,1635910.0
2015-07-01,1570539.0
2015-08-01,1588453.0
2015-09-01,1450300.0
2015-10-01,1337705.0
2015-11-01,1361523.0
2015-12-01,1324015.0
2016-01-01,2126196.0
2016-02-01,1764695.0
2016-03-01,1072477.0
2016-04-01,1070932.0
2016-05-01,1192619.0
2016-06-01,1324188.0
2016-07-01,1366314.0
2016-08-01,1630294.0
2016-09-01,1983888.0
2016-10-01,2152336.0
2016-11-01,2618559.0
2016-12-01,2881321.0
2017-01-01,2704943.0
2017-02-01,2479652.0
2017-03-01,2548555.0
2017-04-01,1974631.0
2017-05-01,2161731.0
2017-06-01,2077783.0
2017-07-01,1952854.0
2017-08-01,1666347.0
2017-09-01,1729902.0
2017-10-01,2142948.0
2017-11-01,2073374.0
2017-12-01,1789551.0
2018-01-01,1746871.0
2018-02-01,1659975.0
2018-03-01,1849481.0
2018-04-01,2066984.0
2018-05-01,2427550.0
2018-06-01,2467855.0
2018-07-01,2513010.0
2018-08-01,3356146.0
2018-09-01,2471183.0
2018-10-01,2572214.0
2018-11-01,2238203.0
2018-12-01,2046431.0
2019-01-01,2600573.0
2019-02-01,2529897.0
2019-03-01,2529231.0
2019-04-01,2674385.0
2019-05-01,2814866.0
2019-06-01,2925045.0
2019-07-01,2589314.0
2019-08-01,2666375.0
2019-09-01,2933348.0
2019-10-01,2557185.0
2019-11-01,2988120.0
2019-12-01,3062357.0
2020-01-01,3401018.0
2020-02-01,3424433.0
2020-03-01,3166567.0
2020-04-01,2462822.0
2020-05-01,1990821.0
2020-06-01,1445939.0
2020-07-01,6193517.0
2020-08-01,6349195.0
2020-09-01,6473013.0
2020-10-01,6026999.0
2020-11-01,5495560.0
2020-12-01,5288443.0
2021-01-01,5581027.0
2021-02-01,5608049.0
2021-03-01,5770828.0
2021-04-01,6333479.0
2021-05-01,6078294.0
2021-06-01,6774309.0
2021-07-01,6604183.0
2021-08-01,6565879.0
2021-09-01,7298090.0
2021-10-01,6602635.0
2021-11-01,7377493.0
2021-12-01,7404246.0
2022-01-01,7834316.0
2022-02-01,8071090.0
2022-03-01,7876698.0
2022-04-01,8878104.0
2022-05-01,8519244.0
2022-06-01,10841573.0
2022-07-01,10929637.0
2022-08-01,11890120.0
2022-09-01,11135727.0
2022-10-01,11371006.0
2022-11-01,11636591.0
2022-12-01,7471470.0
2023-01-01,8915257.0
2023-02-01,10417627.0
2023-03-01,12134259.0
2023-04-01,11259786.0
2023-05-01,13031656.0
2023-06-01,13047223.0
2023-07-01,14289886.0
2023-08-01,15634861.0
2023-09-01,14770497.0
2023-10-01,15034936.0
2023-11-01,13460373.0
2023-12-01,16488662.0
2024-01-01,19211648.0
2024-02-01,17989966.0
2024-03-01,21538746.0
2024-04-01,19336440.0
2024-05-01,21256510.0
2024-06-01,21328682.0
2024-07-01,31571099.0
2024-08-01,29228612.0
2024-09-01,39226740.0
2024-10-01,38714142.0
2024-11-01,38725756.0
2024-12-01,53690264.0
2025-01-01,41246030.0
2025-02-01,42674226.0
2025-03-01,51579306.0
2025-04-01,66422781.0
2025-05-01,63970244.0
2025-06-01,90057584.0
2025-07-01,90186226.0
2025-08-01,86679742.0
