Tarih,TP_KB_FTR22
2014-10-01,231094.0
2014-11-01,222198.0
2014-12-01,185910.0
2015-01-01,197886.0
2015-02-01,242894.0
2015-03-01,82355.0
2015-04-01,292469.0
2015-05-01,557182.0
2015-06-01,289493.0
2015-07-01,322903.0
2015-08-01,278598.0
2015-09-01,267026.0
2015-10-01,208174.0
2015-11-01,211651.0
2015-12-01,141183.0
2016-01-01,968252.0
2016-02-01,725763.0
2016-03-01,105158.0
2016-04-01,142002.0
2016-05-01,193470.0
2016-06-01,190195.0
2016-07-01,240597.0
2016-08-01,457248.0
2016-09-01,568103.0
2016-10-01,601116.0
2016-11-01,658538.0
2016-12-01,516027.0
2017-01-01,542064.0
2017-02-01,441477.0
2017-03-01,446056.0
2017-04-01,415990.0
2017-05-01,317512.0
2017-06-01,321035.0
2017-07-01,176229.0
2017-08-01,243531.0
2017-09-01,291226.0
2017-10-01,406617.0
2017-11-01,464129.0
2017-12-01,435482.0
2018-01-01,411780.0
2018-02-01,398894.0
2018-03-01,416523.0
2018-04-01,472088.0
2018-05-01,425113.0
2018-06-01,277801.0
2018-07-01,201586.0
2018-08-01,466851.0
2018-09-01,214619.0
2018-10-01,262836.0
2018-11-01,176938.0
2018-12-01,181716.0
2019-01-01,249098.0
2019-02-01,260394.0
2019-03-01,123944.0
2019-04-01,269623.0
2019-05-01,393424.0
2019-06-01,585638.0
2019-07-01,641331.0
2019-08-01,618882.0
2019-09-01,690125.0
2019-10-01,247087.0
2019-11-01,245109.0
2019-12-01,407.0
2020-01-01,45.0
2020-02-01,45.0
2020-03-01,63065.0
2020-04-01,46.0
2020-05-01,47.0
2020-06-01,47.0
2020-07-01,47.0
2020-08-01,4462.0
2020-09-01,18687.0
2020-10-01,20693.0
2020-11-01,14274.0
2020-12-01,6969.0
2021-01-01,6969.0
2021-02-01,147330.0
2021-03-01,163970.0
2021-04-01,330851.0
2021-05-01,339011.0
2021-06-01,345772.0
2021-07-01,342082.0
2021-08-01,333202.0
2021-09-01,451708.0
2021-10-01,103518.0
2021-11-01,530509.0
2021-12-01,198385.0
2022-01-01,199555.0
2022-02-01,136975.0
2022-03-01,57.0
2022-04-01,147377.0
2022-05-01,58.0
2022-06-01,59.0
2022-07-01,60.0
2022-08-01,60.0
2022-09-01,23420.0
2022-10-01,31882.0
2022-11-01,31883.0
2022-12-01,8524.0
2023-01-01,65.0
2023-02-01,65.0
2023-03-01,66.0
2023-04-01,67.0
2023-05-01,67.0
2023-06-01,68.0
2023-07-01,69.0
2023-08-01,3880.0
2023-09-01,18847.0
2023-10-01,32962.0
2023-11-01,40700.0
2023-12-01,115.0
2024-01-01,79.0
2024-02-01,34.0
2024-03-01,35.0
2024-04-01,46.0
2024-05-01,1348.0
2024-06-01,37.0
2024-07-01,38.0
2024-08-01,40.0
2024-09-01,41.0
2024-10-01,42.0
2024-11-01,44.0
2024-12-01,45.0
2025-01-01,49.0
2025-02-01,49.0
2025-03-01,50.0
2025-04-01,52.0
2025-05-01,53.0
2025-06-01,55.0
2025-07-01,57.0
2025-08-01,58.0
