Tarih,TP_KB_FTR10
2014-06-01,510365.0
2014-07-01,562127.0
2014-08-01,151498.0
2014-09-01,198141.0
2014-10-01,192243.0
2014-11-01,137457.0
2014-12-01,146672.0
2015-01-01,196434.0
2015-02-01,318462.0
2015-03-01,212107.0
2015-04-01,221833.0
2015-05-01,143470.0
2015-06-01,285835.0
2015-07-01,426318.0
2015-08-01,240893.0
2015-09-01,532442.0
2015-10-01,238982.0
2015-11-01,550136.0
2015-12-01,277122.0
2016-01-01,288352.0
2016-02-01,450904.0
2016-03-01,319225.0
2016-04-01,269082.0
2016-05-01,384640.0
2016-06-01,414021.0
2016-07-01,429459.0
2016-08-01,508139.0
2016-09-01,590264.0
2016-10-01,745819.0
2016-11-01,1443869.0
2016-12-01,791524.0
2017-01-01,948682.0
2017-02-01,1311640.0
2017-03-01,1147114.0
2017-04-01,1165104.0
2017-05-01,1331979.0
2017-06-01,1340223.0
2017-07-01,1656570.0
2017-08-01,1421404.0
2017-09-01,1507701.0
2017-10-01,1635823.0
2017-11-01,1984244.0
2017-12-01,1828678.0
2018-01-01,2072684.0
2018-02-01,2171458.0
2018-03-01,2269868.0
2018-04-01,2905461.0
2018-05-01,2285790.0
2018-06-01,2048692.0
2018-07-01,2521909.0
2018-08-01,2393310.0
2018-09-01,2778039.0
2018-10-01,2791019.0
2018-11-01,2743224.0
2018-12-01,2458325.0
2019-01-01,2273189.0
2019-02-01,2460506.0
2019-03-01,2001415.0
2019-04-01,2067581.0
2019-05-01,2123021.0
2019-06-01,2075638.0
2019-07-01,2157015.0
2019-08-01,1930302.0
2019-09-01,2593972.0
2019-10-01,2047687.0
2019-11-01,1867598.0
2019-12-01,2240598.0
2020-01-01,2357350.0
2020-02-01,2495561.0
2020-03-01,2709291.0
2020-04-01,4147654.0
2020-05-01,4434254.0
2020-06-01,3619692.0
2020-07-01,3535186.0
2020-08-01,4669609.0
2020-09-01,5884392.0
2020-10-01,5339238.0
2020-11-01,5949385.0
2020-12-01,5857951.0
2021-01-01,5897601.0
2021-02-01,7428173.0
2021-03-01,7047507.0
2021-04-01,6467515.0
2021-05-01,7239906.0
2021-06-01,5951519.0
2021-07-01,5958201.0
2021-08-01,5335968.0
2021-09-01,5845894.0
2021-10-01,5577693.0
2021-11-01,7071471.0
2021-12-01,7951282.0
2022-01-01,9854254.0
2022-02-01,7969270.0
2022-03-01,13631507.0
2022-04-01,12408029.0
2022-05-01,13336939.0
2022-06-01,28448766.0
2022-07-01,38510970.0
2022-08-01,37000112.0
2022-09-01,42263213.0
2022-10-01,43324524.0
2022-11-01,43200156.0
2022-12-01,43970775.0
2023-01-01,44066419.0
2023-02-01,50151064.0
2023-03-01,56078510.0
2023-04-01,51621584.0
2023-05-01,61621208.0
2023-06-01,40242772.0
2023-07-01,41636788.0
2023-08-01,44686798.0
2023-09-01,45004887.0
2023-10-01,51580590.0
2023-11-01,61969330.0
2023-12-01,63939955.0
2024-01-01,72347827.0
2024-02-01,73061623.0
2024-03-01,66849774.0
2024-04-01,72835911.0
2024-05-01,72557898.0
2024-06-01,60035594.0
2024-07-01,64854133.0
2024-08-01,53658897.0
2024-09-01,62147699.0
2024-10-01,61164225.0
2024-11-01,47813856.0
2024-12-01,55447043.0
2025-01-01,56540054.0
2025-02-01,53878912.0
2025-03-01,54551496.0
2025-04-01,51422821.0
2025-05-01,41757058.0
2025-06-01,44911507.0
2025-07-01,41015759.0
2025-08-01,39541960.0
