Tarih,TP_KB_FTR05
2014-01-01,4051890.0
2014-02-01,3569919.0
2014-03-01,3363949.0
2014-04-01,3273509.0
2014-05-01,3562928.0
2014-06-01,3657681.0
2014-07-01,3827385.0
2014-08-01,4070402.0
2014-09-01,3976896.0
2014-10-01,3867270.0
2014-11-01,4072767.0
2014-12-01,4763390.0
2015-01-01,4181269.0
2015-02-01,4222842.0
2015-03-01,4052962.0
2015-04-01,3945600.0
2015-05-01,4538212.0
2015-06-01,4165757.0
2015-07-01,4235669.0
2015-08-01,4204852.0
2015-09-01,4290004.0
2015-10-01,4338331.0
2015-11-01,4351393.0
2015-12-01,4918826.0
2016-01-01,4619812.0
2016-02-01,4194429.0
2016-03-01,4277894.0
2016-04-01,4677980.0
2016-05-01,4802066.0
2016-06-01,4804840.0
2016-07-01,4846634.0
2016-08-01,4486082.0
2016-09-01,4680992.0
2016-10-01,4819914.0
2016-11-01,4875960.0
2016-12-01,6144396.0
2017-01-01,4891781.0
2017-02-01,4955885.0
2017-03-01,5391526.0
2017-04-01,5907220.0
2017-05-01,5570661.0
2017-06-01,5562018.0
2017-07-01,5576704.0
2017-08-01,5677272.0
2017-09-01,6425793.0
2017-10-01,6338973.0
2017-11-01,5883274.0
2017-12-01,6922746.0
2018-01-01,5525794.0
2018-02-01,5395525.0
2018-03-01,6492724.0
2018-04-01,6075037.0
2018-05-01,6349449.0
2018-06-01,6772600.0
2018-07-01,6705669.0
2018-08-01,6431116.0
2018-09-01,6150595.0
2018-10-01,5966431.0
2018-11-01,5533159.0
2018-12-01,6565596.0
2019-01-01,5611526.0
2019-02-01,5827975.0
2019-03-01,7033956.0
2019-04-01,6435657.0
2019-05-01,5913229.0
2019-06-01,6637565.0
2019-07-01,6538574.0
2019-08-01,7385522.0
2019-09-01,7125404.0
2019-10-01,7816860.0
2019-11-01,8236422.0
2019-12-01,10325540.0
2020-01-01,9713584.0
2020-02-01,9550134.0
2020-03-01,10689126.0
2020-04-01,12839342.0
2020-05-01,13288571.0
2020-06-01,13962850.0
2020-07-01,14032914.0
2020-08-01,13344852.0
2020-09-01,12405415.0
2020-10-01,12797955.0
2020-11-01,11347546.0
2020-12-01,11493076.0
2021-01-01,10763335.0
2021-02-01,11354601.0
2021-03-01,13255293.0
2021-04-01,12481425.0
2021-05-01,12419000.0
2021-06-01,13550444.0
2021-07-01,13189270.0
2021-08-01,12810033.0
2021-09-01,14555463.0
2021-10-01,16281298.0
2021-11-01,17663123.0
2021-12-01,18101007.0
2022-01-01,16978164.0
2022-02-01,18406202.0
2022-03-01,19639037.0
2022-04-01,22653535.0
2022-05-01,24051193.0
2022-06-01,25538490.0
2022-07-01,27346835.0
2022-08-01,29266862.0
2022-09-01,30389034.0
2022-10-01,35979946.0
2022-11-01,36844003.0
2022-12-01,51850431.0
2023-01-01,43964641.0
2023-02-01,46840206.0
2023-03-01,49291138.0
2023-04-01,50686301.0
2023-05-01,43130767.0
2023-06-01,47904919.0
2023-07-01,46304536.0
2023-08-01,49085722.0
2023-09-01,52907765.0
2023-10-01,51184388.0
2023-11-01,49176866.0
2023-12-01,62464877.0
2024-01-01,50926400.0
2024-02-01,50856078.0
2024-03-01,50220742.0
2024-04-01,50461584.0
2024-05-01,54267316.0
2024-06-01,59619525.0
2024-07-01,58246940.0
2024-08-01,59952785.0
2024-09-01,62926829.0
2024-10-01,68005685.0
2024-11-01,67242680.0
2024-12-01,93298399.0
2025-01-01,67779352.0
2025-02-01,70849383.0
2025-03-01,73303947.0
2025-04-01,76634194.0
2025-05-01,78506013.0
2025-06-01,76740000.0
2025-07-01,84078844.0
2025-08-01,92861930.0
