Tarih,TP_KB_FTR28
2014-06-01,173466.0
2014-07-01,59838.0
2014-08-01,39871.0
2014-09-01,24215.0
2014-10-01,69916.0
2014-11-01,18819.0
2014-12-01,6571.0
2015-01-01,13911.0
2015-02-01,80761.0
2015-03-01,58020.0
2015-04-01,64670.0
2015-05-01,48619.0
2015-06-01,197126.0
2015-07-01,209020.0
2015-08-01,195695.0
2015-09-01,108452.0
2015-10-01,163519.0
2015-11-01,37939.0
2015-12-01,51033.0
2016-01-01,35667.0
2016-02-01,78566.0
2016-03-01,117334.0
2016-04-01,89726.0
2016-05-01,5476.0
2016-06-01,121788.0
2016-07-01,67059.0
2016-08-01,100835.0
2016-09-01,163042.0
2016-10-01,129178.0
2016-11-01,225512.0
2016-12-01,451549.0
2017-01-01,409988.0
2017-02-01,181150.0
2017-03-01,256943.0
2017-04-01,184159.0
2017-05-01,192864.0
2017-06-01,317898.0
2017-07-01,280706.0
2017-08-01,281009.0
2017-09-01,388816.0
2017-10-01,470546.0
2017-11-01,320397.0
2017-12-01,210005.0
2018-01-01,215206.0
2018-02-01,215581.0
2018-03-01,259865.0
2018-04-01,394251.0
2018-05-01,483243.0
2018-06-01,494861.0
2018-07-01,804580.0
2018-08-01,898446.0
2018-09-01,522159.0
2018-10-01,504430.0
2018-11-01,416507.0
2018-12-01,431532.0
2019-01-01,680428.0
2019-02-01,508555.0
2019-03-01,541762.0
2019-04-01,461780.0
2019-05-01,315550.0
2019-06-01,378128.0
2019-07-01,344224.0
2019-08-01,340038.0
2019-09-01,356917.0
2019-10-01,408483.0
2019-11-01,352502.0
2019-12-01,506917.0
2020-01-01,502038.0
2020-02-01,501428.0
2020-03-01,531972.0
2020-04-01,399218.0
2020-05-01,398731.0
2020-06-01,324201.0
2020-07-01,342998.0
2020-08-01,367887.0
2020-09-01,388421.0
2020-10-01,102148.0
2020-11-01,104608.0
2020-12-01,13870.0
2021-01-01,75280.0
2021-02-01,198068.0
2021-03-01,144679.0
2021-04-01,77126.0
2021-05-01,64484.0
2021-06-01,59757.0
2021-07-01,98659.0
2021-08-01,75231.0
2021-09-01,74289.0
2021-10-01,75287.0
2021-11-01,66276.0
2021-12-01,62251.0
2022-01-01,27491.0
2022-02-01,36425.0
2022-03-01,4706.0
2022-04-01,12208.0
2022-05-01,20256.0
2022-06-01,5466.0
2022-07-01,10411.0
2022-08-01,1514545.0
2022-09-01,1518894.0
2022-10-01,1490256.0
2022-11-01,1535859.0
2022-12-01,13415.0
2023-01-01,8962.0
2023-02-01,14571.0
2023-03-01,2087409.0
2023-04-01,2209399.0
2023-05-01,1310134.0
2023-06-01,1029426.0
2023-07-01,743440.0
2023-08-01,644651.0
2023-09-01,586325.0
2023-10-01,363611.0
2023-11-01,223783.0
2023-12-01,635240.0
2024-01-01,3016563.0
2024-02-01,3173681.0
2024-03-01,1799323.0
2024-04-01,923029.0
2024-05-01,501318.0
2024-06-01,525853.0
2024-07-01,430620.0
2024-08-01,126364.0
2024-09-01,924053.0
2024-10-01,368650.0
2024-11-01,64904.0
2024-12-01,1620357.0
2025-01-01,1022195.0
2025-02-01,54461.0
2025-03-01,21233.0
2025-04-01,44353.0
2025-05-01,82489.0
2025-06-01,43357.0
2025-07-01,1025119.0
2025-08-01,56278.0
