Tarih,TP_KB_FTR15
2013-10-01,15522264.0
2013-11-01,16097908.0
2013-12-01,15906791.0
2014-01-01,16943385.0
2014-02-01,16508248.0
2014-03-01,16354955.0
2014-04-01,16820157.0
2014-05-01,17488152.0
2014-06-01,18083749.0
2014-07-01,17726846.0
2014-08-01,17330771.0
2014-09-01,17663300.0
2014-10-01,17568446.0
2014-11-01,17440904.0
2014-12-01,17361867.0
2015-01-01,17705226.0
2015-02-01,17808645.0
2015-03-01,18529793.0
2015-04-01,19240709.0
2015-05-01,20070204.0
2015-06-01,22220571.0
2015-07-01,22887957.0
2015-08-01,23644062.0
2015-09-01,24330706.0
2015-10-01,23788387.0
2015-11-01,22975743.0
2015-12-01,22298668.0
2016-01-01,21641679.0
2016-02-01,21984113.0
2016-03-01,22209115.0
2016-04-01,22486110.0
2016-05-01,22379882.0
2016-06-01,22052514.0
2016-07-01,20659238.0
2016-08-01,19424552.0
2016-09-01,19505334.0
2016-10-01,19112799.0
2016-11-01,21439078.0
2016-12-01,21064963.0
2017-01-01,23005363.0
2017-02-01,22234508.0
2017-03-01,22993783.0
2017-04-01,23109319.0
2017-05-01,23550524.0
2017-06-01,24399261.0
2017-07-01,25246613.0
2017-08-01,26100236.0
2017-09-01,27072815.0
2017-10-01,27673202.0
2017-11-01,29370400.0
2017-12-01,27904718.0
2018-01-01,30554394.0
2018-02-01,30947913.0
2018-03-01,31856948.0
2018-04-01,33848371.0
2018-05-01,36993132.0
2018-06-01,37278826.0
2018-07-01,39340574.0
2018-08-01,48292620.0
2018-09-01,42781079.0
2018-10-01,40146613.0
2018-11-01,39766973.0
2018-12-01,42410332.0
2019-01-01,46115712.0
2019-02-01,49222995.0
2019-03-01,53272162.0
2019-04-01,56282426.0
2019-05-01,58900683.0
2019-06-01,60861004.0
2019-07-01,60175838.0
2019-08-01,63997031.0
2019-09-01,63882442.0
2019-10-01,65532812.0
2019-11-01,65953302.0
2019-12-01,68592930.0
2020-01-01,70468153.0
2020-02-01,73642219.0
2020-03-01,74658357.0
2020-04-01,80288459.0
2020-05-01,77676870.0
2020-06-01,73746856.0
2020-07-01,77599477.0
2020-08-01,80901857.0
2020-09-01,85668372.0
2020-10-01,94458177.0
2020-11-01,89860567.0
2020-12-01,82900927.0
2021-01-01,87013021.0
2021-02-01,89801828.0
2021-03-01,99743622.0
2021-04-01,100104726.0
2021-05-01,107053521.0
2021-06-01,109438900.0
2021-07-01,112150619.0
2021-08-01,112864314.0
2021-09-01,118516474.0
2021-10-01,128601881.0
2021-11-01,175988769.0
2021-12-01,171977976.0
2022-01-01,176177749.0
2022-02-01,166781002.0
2022-03-01,172578001.0
2022-04-01,172600096.0
2022-05-01,180185575.0
2022-06-01,180981634.0
2022-07-01,200405093.0
2022-08-01,206392212.0
2022-09-01,204953063.0
2022-10-01,195805640.0
2022-11-01,174709995.0
2022-12-01,139095947.0
2023-01-01,136584533.0
2023-02-01,128567829.0
2023-03-01,128769160.0
2023-04-01,128178598.0
2023-05-01,134642118.0
2023-06-01,174541822.0
2023-07-01,190671867.0
2023-08-01,187951526.0
2023-09-01,196806453.0
2023-10-01,200544054.0
2023-11-01,201248259.0
2023-12-01,229723891.0
2024-01-01,218446986.0
2024-02-01,206754630.0
2024-03-01,214826032.0
2024-04-01,223647948.0
2024-05-01,207631703.0
2024-06-01,210563262.0
2024-07-01,215117936.0
2024-08-01,252516462.0
2024-09-01,256828843.0
2024-10-01,250160167.0
2024-11-01,254204688.0
2024-12-01,285814429.0
2025-01-01,304207879.0
2025-02-01,338923085.0
2025-03-01,383066326.0
2025-04-01,407864149.0
2025-05-01,412658749.0
2025-06-01,431248485.0
2025-07-01,431415697.0
2025-08-01,467010111.0
