Tarih,TP_KB_FTR03
2013-10-01,21466990.0
2013-11-01,21708200.0
2013-12-01,21920420.0
2014-01-01,22792409.0
2014-02-01,23024674.0
2014-03-01,22393715.0
2014-04-01,22008874.0
2014-05-01,21943476.0
2014-06-01,22506115.0
2014-07-01,22802136.0
2014-08-01,22847314.0
2014-09-01,22881728.0
2014-10-01,22542300.0
2014-11-01,22230615.0
2014-12-01,22992740.0
2015-01-01,23321869.0
2015-02-01,24066033.0
2015-03-01,24188120.0
2015-04-01,24310664.0
2015-05-01,23880848.0
2015-06-01,23028300.0
2015-07-01,23220015.0
2015-08-01,23591408.0
2015-09-01,23703694.0
2015-10-01,23271918.0
2015-11-01,23506030.0
2015-12-01,23456356.0
2016-01-01,24294706.0
2016-02-01,24040348.0
2016-03-01,23178779.0
2016-04-01,23095705.0
2016-05-01,24943898.0
2016-06-01,24677034.0
2016-07-01,25274040.0
2016-08-01,24776270.0
2016-09-01,24914479.0
2016-10-01,25387946.0
2016-11-01,25794073.0
2016-12-01,27070279.0
2017-01-01,27690256.0
2017-02-01,27707882.0
2017-03-01,27855965.0
2017-04-01,28054702.0
2017-05-01,27868248.0
2017-06-01,27812138.0
2017-07-01,28191113.0
2017-08-01,27762102.0
2017-09-01,28026384.0
2017-10-01,29721158.0
2017-11-01,30141558.0
2017-12-01,29533751.0
2018-01-01,29548621.0
2018-02-01,29690821.0
2018-03-01,31272295.0
2018-04-01,31431837.0
2018-05-01,30701618.0
2018-06-01,31337961.0
2018-07-01,32570871.0
2018-08-01,33312119.0
2018-09-01,32215283.0
2018-10-01,31323369.0
2018-11-01,30832207.0
2018-12-01,30720870.0
2019-01-01,30522079.0
2019-02-01,31100668.0
2019-03-01,30787540.0
2019-04-01,32270926.0
2019-05-01,32393990.0
2019-06-01,32720839.0
2019-07-01,33495871.0
2019-08-01,36385269.0
2019-09-01,38365285.0
2019-10-01,41712978.0
2019-11-01,43723709.0
2019-12-01,46542229.0
2020-01-01,48090512.0
2020-02-01,47564883.0
2020-03-01,46968669.0
2020-04-01,47732267.0
2020-05-01,48538441.0
2020-06-01,49668575.0
2020-07-01,49248791.0
2020-08-01,45953702.0
2020-09-01,45181639.0
2020-10-01,44194775.0
2020-11-01,40398142.0
2020-12-01,40235251.0
2021-01-01,40437773.0
2021-02-01,40516875.0
2021-03-01,42862042.0
2021-04-01,44847376.0
2021-05-01,46763849.0
2021-06-01,48058873.0
2021-07-01,49070595.0
2021-08-01,49618950.0
2021-09-01,51718680.0
2021-10-01,55300449.0
2021-11-01,56028372.0
2021-12-01,58064686.0
2022-01-01,74377282.0
2022-02-01,84408274.0
2022-03-01,94256041.0
2022-04-01,102801041.0
2022-05-01,107173791.0
2022-06-01,115300031.0
2022-07-01,121740750.0
2022-08-01,133421256.0
2022-09-01,139971408.0
2022-10-01,146410700.0
2022-11-01,168062353.0
2022-12-01,197444413.0
2023-01-01,217016273.0
2023-02-01,241876162.0
2023-03-01,262539801.0
2023-04-01,287888012.0
2023-05-01,304569510.0
2023-06-01,322930079.0
2023-07-01,349434166.0
2023-08-01,358098885.0
2023-09-01,359697431.0
2023-10-01,365128903.0
2023-11-01,369028546.0
2023-12-01,374762643.0
2024-01-01,364642203.0
2024-02-01,361302653.0
2024-03-01,344601930.0
2024-04-01,346062212.0
2024-05-01,364927508.0
2024-06-01,366925790.0
2024-07-01,358681103.0
2024-08-01,354958162.0
2024-09-01,354494904.0
2024-10-01,352783717.0
2024-11-01,352877161.0
2024-12-01,349455476.0
2025-01-01,353912234.0
2025-02-01,346842468.0
2025-03-01,343318321.0
2025-04-01,337852106.0
2025-05-01,346808577.0
2025-06-01,352238589.0
2025-07-01,363384989.0
2025-08-01,380402988.0
