Tarih,TP_KB_FTR16
2014-04-01,3682616.0
2014-05-01,3706286.0
2014-06-01,3773463.0
2014-07-01,3659132.0
2014-08-01,3465313.0
2014-09-01,3623706.0
2014-10-01,3693346.0
2014-11-01,3918315.0
2014-12-01,3560578.0
2015-01-01,2848284.0
2015-02-01,2714826.0
2015-03-01,2484353.0
2015-04-01,2409837.0
2015-05-01,2352261.0
2015-06-01,2452599.0
2015-07-01,2637634.0
2015-08-01,2436437.0
2015-09-01,2347110.0
2015-10-01,2275313.0
2015-11-01,2321903.0
2015-12-01,2350902.0
2016-01-01,2144826.0
2016-02-01,2047696.0
2016-03-01,2062353.0
2016-04-01,1982155.0
2016-05-01,1946385.0
2016-06-01,1832218.0
2016-07-01,1633847.0
2016-08-01,1861387.0
2016-09-01,1892433.0
2016-10-01,2238015.0
2016-11-01,2347663.0
2016-12-01,3627516.0
2017-01-01,3650958.0
2017-02-01,3608758.0
2017-03-01,3633177.0
2017-04-01,3561582.0
2017-05-01,4034584.0
2017-06-01,4669905.0
2017-07-01,4740586.0
2017-08-01,4186967.0
2017-09-01,4036577.0
2017-10-01,3660609.0
2017-11-01,4279328.0
2017-12-01,4829208.0
2018-01-01,4731115.0
2018-02-01,5115586.0
2018-03-01,4814747.0
2018-04-01,5452443.0
2018-05-01,6196421.0
2018-06-01,6768193.0
2018-07-01,6308839.0
2018-08-01,8129919.0
2018-09-01,9107505.0
2018-10-01,9041219.0
2018-11-01,8851444.0
2018-12-01,9290053.0
2019-01-01,10069808.0
2019-02-01,10414349.0
2019-03-01,11348384.0
2019-04-01,11309642.0
2019-05-01,12667549.0
2019-06-01,11434487.0
2019-07-01,12303904.0
2019-08-01,13102335.0
2019-09-01,15573885.0
2019-10-01,16829271.0
2019-11-01,19325611.0
2019-12-01,18802698.0
2020-01-01,20613617.0
2020-02-01,28372527.0
2020-03-01,27955535.0
2020-04-01,37340547.0
2020-05-01,40394404.0
2020-06-01,38085873.0
2020-07-01,45421150.0
2020-08-01,56234626.0
2020-09-01,61683279.0
2020-10-01,63046993.0
2020-11-01,69853848.0
2020-12-01,71256148.0
2021-01-01,71105922.0
2021-02-01,70302229.0
2021-03-01,65843962.0
2021-04-01,69331546.0
2021-05-01,72407620.0
2021-06-01,73450802.0
2021-07-01,73267091.0
2021-08-01,71711820.0
2021-09-01,71291510.0
2021-10-01,69442675.0
2021-11-01,83771771.0
2021-12-01,90688776.0
2022-01-01,87181458.0
2022-02-01,96797474.0
2022-03-01,99729457.0
2022-04-01,102593729.0
2022-05-01,107098081.0
2022-06-01,101812993.0
2022-07-01,109516607.0
2022-08-01,108448606.0
2022-09-01,110819969.0
2022-10-01,109373964.0
2022-11-01,106650891.0
2022-12-01,100756706.0
2023-01-01,107027697.0
2023-02-01,97643435.0
2023-03-01,104607768.0
2023-04-01,109979176.0
2023-05-01,107626172.0
2023-06-01,121263186.0
2023-07-01,128616263.0
2023-08-01,131532881.0
2023-09-01,128544860.0
2023-10-01,142840896.0
2023-11-01,146162578.0
2023-12-01,157541272.0
2024-01-01,169068942.0
2024-02-01,174559443.0
2024-03-01,205074117.0
2024-04-01,202349983.0
2024-05-01,198605985.0
2024-06-01,202885888.0
2024-07-01,211049925.0
2024-08-01,232982970.0
2024-09-01,252818745.0
2024-10-01,262465486.0
2024-11-01,264425069.0
2024-12-01,248908108.0
2025-01-01,264663030.0
2025-02-01,288162090.0
2025-03-01,321473139.0
2025-04-01,360867481.0
2025-05-01,365831621.0
2025-06-01,364145842.0
2025-07-01,371419928.0
2025-08-01,385961521.0
