Tarih,TP_KB_FTR06
2014-01-01,5665430.0
2014-02-01,5031675.0
2014-03-01,4858782.0
2014-04-01,4955537.0
2014-05-01,4741326.0
2014-06-01,5112786.0
2014-07-01,5123446.0
2014-08-01,5099631.0
2014-09-01,5326548.0
2014-10-01,5205605.0
2014-11-01,5612016.0
2014-12-01,6231299.0
2015-01-01,6271939.0
2015-02-01,6558752.0
2015-03-01,6203030.0
2015-04-01,6293019.0
2015-05-01,5348026.0
2015-06-01,5031860.0
2015-07-01,6161002.0
2015-08-01,5918691.0
2015-09-01,5889676.0
2015-10-01,5832297.0
2015-11-01,5809151.0
2015-12-01,6263190.0
2016-01-01,6095447.0
2016-02-01,5960120.0
2016-03-01,5937710.0
2016-04-01,5967413.0
2016-05-01,5615604.0
2016-06-01,5368075.0
2016-07-01,5391190.0
2016-08-01,5506963.0
2016-09-01,6031084.0
2016-10-01,5967698.0
2016-11-01,5839996.0
2016-12-01,6765473.0
2017-01-01,7312841.0
2017-02-01,7088341.0
2017-03-01,7250078.0
2017-04-01,7667850.0
2017-05-01,7691539.0
2017-06-01,8856883.0
2017-07-01,9680880.0
2017-08-01,9788191.0
2017-09-01,10133658.0
2017-10-01,10635039.0
2017-11-01,10757950.0
2017-12-01,10655215.0
2018-01-01,10195610.0
2018-02-01,10394501.0
2018-03-01,10412603.0
2018-04-01,10709443.0
2018-05-01,10671273.0
2018-06-01,10389821.0
2018-07-01,9674182.0
2018-08-01,9090962.0
2018-09-01,9101996.0
2018-10-01,9299318.0
2018-11-01,9193787.0
2018-12-01,10029071.0
2019-01-01,9949070.0
2019-02-01,9673444.0
2019-03-01,10868627.0
2019-04-01,11683040.0
2019-05-01,11718547.0
2019-06-01,11493973.0
2019-07-01,11929680.0
2019-08-01,11855935.0
2019-09-01,14342531.0
2019-10-01,14079151.0
2019-11-01,15220483.0
2019-12-01,16215173.0
2020-01-01,15256525.0
2020-02-01,14397880.0
2020-03-01,15593651.0
2020-04-01,18682469.0
2020-05-01,18584320.0
2020-06-01,19472919.0
2020-07-01,19618374.0
2020-08-01,21988295.0
2020-09-01,22945089.0
2020-10-01,23100204.0
2020-11-01,23765171.0
2020-12-01,26038047.0
2021-01-01,26286942.0
2021-02-01,25208385.0
2021-03-01,24005691.0
2021-04-01,23703380.0
2021-05-01,23992092.0
2021-06-01,25289104.0
2021-07-01,25699693.0
2021-08-01,24119071.0
2021-09-01,27014945.0
2021-10-01,25674609.0
2021-11-01,24118329.0
2021-12-01,26952000.0
2022-01-01,33045621.0
2022-02-01,57926930.0
2022-03-01,60380522.0
2022-04-01,64193016.0
2022-05-01,68052543.0
2022-06-01,79505276.0
2022-07-01,83238775.0
2022-08-01,86477107.0
2022-09-01,89170439.0
2022-10-01,94685892.0
2022-11-01,98176704.0
2022-12-01,110317511.0
2023-01-01,112764963.0
2023-02-01,119588392.0
2023-03-01,121280175.0
2023-04-01,131042723.0
2023-05-01,130988144.0
2023-06-01,148679686.0
2023-07-01,154899229.0
2023-08-01,176762205.0
2023-09-01,186276770.0
2023-10-01,188241903.0
2023-11-01,205052661.0
2023-12-01,221468331.0
2024-01-01,199518971.0
2024-02-01,222733467.0
2024-03-01,208981280.0
2024-04-01,213307254.0
2024-05-01,222811797.0
2024-06-01,233948262.0
2024-07-01,229150394.0
2024-08-01,203170031.0
2024-09-01,231936225.0
2024-10-01,239284332.0
2024-11-01,255614720.0
2024-12-01,266117512.0
2025-01-01,275723573.0
2025-02-01,278586114.0
2025-03-01,304153470.0
2025-04-01,331086939.0
2025-05-01,357885126.0
2025-06-01,372004358.0
2025-07-01,390625698.0
2025-08-01,412445935.0
