Tarih,TP_KB_FTR13
2013-10-01,19378922.0
2013-11-01,20031962.0
2013-12-01,20144854.0
2014-01-01,20958944.0
2014-02-01,20667153.0
2014-03-01,20540213.0
2014-04-01,20908439.0
2014-05-01,21724884.0
2014-06-01,22457474.0
2014-07-01,22150313.0
2014-08-01,21663248.0
2014-09-01,22542883.0
2014-10-01,22917853.0
2014-11-01,22958555.0
2014-12-01,22831437.0
2015-01-01,23190742.0
2015-02-01,23295235.0
2015-03-01,24698317.0
2015-04-01,25875557.0
2015-05-01,27337448.0
2015-06-01,30171378.0
2015-07-01,30546273.0
2015-08-01,31951687.0
2015-09-01,33069152.0
2015-10-01,32790122.0
2015-11-01,31409800.0
2015-12-01,31094322.0
2016-01-01,30273278.0
2016-02-01,31127400.0
2016-03-01,31816309.0
2016-04-01,32367368.0
2016-05-01,31055443.0
2016-06-01,31291078.0
2016-07-01,28533691.0
2016-08-01,27567617.0
2016-09-01,27173566.0
2016-10-01,26949777.0
2016-11-01,29849983.0
2016-12-01,29821097.0
2017-01-01,32930201.0
2017-02-01,31841129.0
2017-03-01,33520402.0
2017-04-01,34785785.0
2017-05-01,35549948.0
2017-06-01,36159504.0
2017-07-01,36925004.0
2017-08-01,39229836.0
2017-09-01,39908756.0
2017-10-01,39835292.0
2017-11-01,42347582.0
2017-12-01,43047893.0
2018-01-01,44449947.0
2018-02-01,45076823.0
2018-03-01,45601192.0
2018-04-01,48738669.0
2018-05-01,54478151.0
2018-06-01,55464186.0
2018-07-01,56957871.0
2018-08-01,73674802.0
2018-09-01,69093224.0
2018-10-01,64622067.0
2018-11-01,61813575.0
2018-12-01,67527562.0
2019-01-01,72217631.0
2019-02-01,74524864.0
2019-03-01,82857581.0
2019-04-01,86961052.0
2019-05-01,92300718.0
2019-06-01,97518499.0
2019-07-01,95260896.0
2019-08-01,99229618.0
2019-09-01,99866236.0
2019-10-01,101237261.0
2019-11-01,102021937.0
2019-12-01,106210315.0
2020-01-01,107752502.0
2020-02-01,113953868.0
2020-03-01,116003753.0
2020-04-01,122968226.0
2020-05-01,122933586.0
2020-06-01,120381616.0
2020-07-01,130809837.0
2020-08-01,135923281.0
2020-09-01,144846307.0
2020-10-01,160381812.0
2020-11-01,154704365.0
2020-12-01,148947112.0
2021-01-01,149479156.0
2021-02-01,151819443.0
2021-03-01,164081527.0
2021-04-01,167873031.0
2021-05-01,177402505.0
2021-06-01,182172228.0
2021-07-01,188196558.0
2021-08-01,191527860.0
2021-09-01,198955043.0
2021-10-01,217632957.0
2021-11-01,301101119.0
2021-12-01,317047003.0
2022-01-01,311909268.0
2022-02-01,305461193.0
2022-03-01,320910866.0
2022-04-01,322327126.0
2022-05-01,353626816.0
2022-06-01,359795829.0
2022-07-01,391915478.0
2022-08-01,407568210.0
2022-09-01,428600637.0
2022-10-01,437787368.0
2022-11-01,402569503.0
2022-12-01,335640983.0
2023-01-01,355614913.0
2023-02-01,335995479.0
2023-03-01,328051377.0
2023-04-01,331901114.0
2023-05-01,357865964.0
2023-06-01,429947816.0
2023-07-01,479704271.0
2023-08-01,484366881.0
2023-09-01,489353267.0
2023-10-01,522434041.0
2023-11-01,532845749.0
2023-12-01,575238294.0
2024-01-01,573863886.0
2024-02-01,582767119.0
2024-03-01,605068021.0
2024-04-01,588767731.0
2024-05-01,552562915.0
2024-06-01,559976347.0
2024-07-01,559953354.0
2024-08-01,602158581.0
2024-09-01,601762864.0
2024-10-01,594545419.0
2024-11-01,586565959.0
2024-12-01,635887222.0
2025-01-01,647500816.0
2025-02-01,685827655.0
2025-03-01,763592291.0
2025-04-01,798810748.0
2025-05-01,802969776.0
2025-06-01,840009899.0
2025-07-01,838976974.0
2025-08-01,878316918.0
