Tarih,TP_KB_FTR11
2014-06-01,442242.0
2014-07-01,501593.0
2014-08-01,76263.0
2014-09-01,127793.0
2014-10-01,121750.0
2014-11-01,66173.0
2014-12-01,103227.0
2015-01-01,112830.0
2015-02-01,235989.0
2015-03-01,127284.0
2015-04-01,131957.0
2015-05-01,65274.0
2015-06-01,177239.0
2015-07-01,330156.0
2015-08-01,122975.0
2015-09-01,389427.0
2015-10-01,66350.0
2015-11-01,384905.0
2015-12-01,110616.0
2016-01-01,122861.0
2016-02-01,412437.0
2016-03-01,200447.0
2016-04-01,86448.0
2016-05-01,163581.0
2016-06-01,161831.0
2016-07-01,119081.0
2016-08-01,191570.0
2016-09-01,188499.0
2016-10-01,214675.0
2016-11-01,726222.0
2016-12-01,195975.0
2017-01-01,297856.0
2017-02-01,422257.0
2017-03-01,235238.0
2017-04-01,150956.0
2017-05-01,334379.0
2017-06-01,279155.0
2017-07-01,431969.0
2017-08-01,121977.0
2017-09-01,226555.0
2017-10-01,358161.0
2017-11-01,458386.0
2017-12-01,384088.0
2018-01-01,528822.0
2018-02-01,691582.0
2018-03-01,204262.0
2018-04-01,807658.0
2018-05-01,364477.0
2018-06-01,145679.0
2018-07-01,454211.0
2018-08-01,510460.0
2018-09-01,223792.0
2018-10-01,343231.0
2018-11-01,373366.0
2018-12-01,497348.0
2019-01-01,587026.0
2019-02-01,841124.0
2019-03-01,223431.0
2019-04-01,410842.0
2019-05-01,369588.0
2019-06-01,296558.0
2019-07-01,546768.0
2019-08-01,280634.0
2019-09-01,859572.0
2019-10-01,439813.0
2019-11-01,204898.0
2019-12-01,465701.0
2020-01-01,613923.0
2020-02-01,244675.0
2020-03-01,501249.0
2020-04-01,547548.0
2020-05-01,290793.0
2020-06-01,381780.0
2020-07-01,180308.0
2020-08-01,461588.0
2020-09-01,486931.0
2020-10-01,269224.0
2020-11-01,565511.0
2020-12-01,611508.0
2021-01-01,403248.0
2021-02-01,1249838.0
2021-03-01,755612.0
2021-04-01,657266.0
2021-05-01,1827791.0
2021-06-01,617632.0
2021-07-01,1283309.0
2021-08-01,711838.0
2021-09-01,1217499.0
2021-10-01,342251.0
2021-11-01,856537.0
2021-12-01,767091.0
2022-01-01,2903030.0
2022-02-01,1865801.0
2022-03-01,1194228.0
2022-04-01,596578.0
2022-05-01,1088255.0
2022-06-01,1180530.0
2022-07-01,1529843.0
2022-08-01,1440543.0
2022-09-01,1514301.0
2022-10-01,1700841.0
2022-11-01,1643430.0
2022-12-01,1081025.0
2023-01-01,2319425.0
2023-02-01,3913385.0
2023-03-01,2706579.0
2023-04-01,3116203.0
2023-05-01,2467686.0
2023-06-01,666022.0
2023-07-01,3264350.0
2023-08-01,4166867.0
2023-09-01,1752708.0
2023-10-01,4039526.0
2023-11-01,3763740.0
2023-12-01,1993038.0
2024-01-01,5252424.0
2024-02-01,5372752.0
2024-03-01,2341821.0
2024-04-01,6261687.0
2024-05-01,5778939.0
2024-06-01,3890696.0
2024-07-01,6937950.0
2024-08-01,2592968.0
2024-09-01,8915578.0
2024-10-01,7050215.0
2024-11-01,3303018.0
2024-12-01,7284298.0
2025-01-01,9431016.0
2025-02-01,10361180.0
2025-03-01,4831261.0
2025-04-01,13643654.0
2025-05-01,6642693.0
2025-06-01,12295858.0
2025-07-01,11421830.0
2025-08-01,4670206.0
