Tarih,TP_KB_FTR04
2013-11-01,9840272.0
2013-12-01,10364631.0
2014-01-01,9717320.0
2014-02-01,8601594.0
2014-03-01,8222731.0
2014-04-01,8229046.0
2014-05-01,8304254.0
2014-06-01,8770467.0
2014-07-01,8950831.0
2014-08-01,9170033.0
2014-09-01,9303444.0
2014-10-01,9072875.0
2014-11-01,9684783.0
2014-12-01,10994689.0
2015-01-01,10453208.0
2015-02-01,10781594.0
2015-03-01,10255992.0
2015-04-01,10238619.0
2015-05-01,9886238.0
2015-06-01,9197617.0
2015-07-01,10396671.0
2015-08-01,10123543.0
2015-09-01,10179680.0
2015-10-01,10170628.0
2015-11-01,10160544.0
2015-12-01,11182016.0
2016-01-01,10715259.0
2016-02-01,10154549.0
2016-03-01,10215604.0
2016-04-01,10645393.0
2016-05-01,10417670.0
2016-06-01,10172915.0
2016-07-01,10237824.0
2016-08-01,9993045.0
2016-09-01,10712076.0
2016-10-01,10787612.0
2016-11-01,10715956.0
2016-12-01,12909869.0
2017-01-01,12204622.0
2017-02-01,12044226.0
2017-03-01,12641604.0
2017-04-01,13575070.0
2017-05-01,13262200.0
2017-06-01,14418901.0
2017-07-01,15257584.0
2017-08-01,15465463.0
2017-09-01,16559451.0
2017-10-01,16974012.0
2017-11-01,16641224.0
2017-12-01,17577961.0
2018-01-01,15721404.0
2018-02-01,15790026.0
2018-03-01,16905327.0
2018-04-01,16784480.0
2018-05-01,17020722.0
2018-06-01,17162421.0
2018-07-01,16379851.0
2018-08-01,15522078.0
2018-09-01,15252591.0
2018-10-01,15265749.0
2018-11-01,14726946.0
2018-12-01,16594667.0
2019-01-01,15560596.0
2019-02-01,15501419.0
2019-03-01,17902583.0
2019-04-01,18118697.0
2019-05-01,17631776.0
2019-06-01,18131538.0
2019-07-01,18468254.0
2019-08-01,19241457.0
2019-09-01,21467935.0
2019-10-01,21896011.0
2019-11-01,23456905.0
2019-12-01,26540713.0
2020-01-01,24970109.0
2020-02-01,23948014.0
2020-03-01,26282777.0
2020-04-01,31521811.0
2020-05-01,31872891.0
2020-06-01,33435769.0
2020-07-01,33651288.0
2020-08-01,35333147.0
2020-09-01,35350504.0
2020-10-01,35898159.0
2020-11-01,35112717.0
2020-12-01,37531123.0
2021-01-01,37050277.0
2021-02-01,36562986.0
2021-03-01,37260984.0
2021-04-01,36184805.0
2021-05-01,36411092.0
2021-06-01,38839548.0
2021-07-01,38888963.0
2021-08-01,36929104.0
2021-09-01,41570408.0
2021-10-01,41955907.0
2021-11-01,41781452.0
2021-12-01,45053007.0
2022-01-01,50023785.0
2022-02-01,76333132.0
2022-03-01,80019559.0
2022-04-01,86846551.0
2022-05-01,92103736.0
2022-06-01,105043766.0
2022-07-01,110585610.0
2022-08-01,115743969.0
2022-09-01,119559473.0
2022-10-01,130665838.0
2022-11-01,135020707.0
2022-12-01,162167942.0
2023-01-01,156729604.0
2023-02-01,166428598.0
2023-03-01,170571313.0
2023-04-01,181729024.0
2023-05-01,174118911.0
2023-06-01,196584605.0
2023-07-01,201203765.0
2023-08-01,225847927.0
2023-09-01,239184535.0
2023-10-01,239426291.0
2023-11-01,254229527.0
2023-12-01,283933208.0
2024-01-01,250445371.0
2024-02-01,273589545.0
2024-03-01,259202022.0
2024-04-01,263768838.0
2024-05-01,277079113.0
2024-06-01,293567787.0
2024-07-01,287397334.0
2024-08-01,263122816.0
2024-09-01,294863054.0
2024-10-01,307290017.0
2024-11-01,322857400.0
2024-12-01,359415911.0
2025-01-01,343502925.0
2025-02-01,349435497.0
2025-03-01,377457417.0
2025-04-01,407721133.0
2025-05-01,436391139.0
2025-06-01,448744358.0
2025-07-01,474704542.0
2025-08-01,505307865.0
