Tarih,TP_SEKBILYPGN_63
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,8150.4
2010-01-01,10872.5
2011-01-01,8485.7
2012-01-01,5011.5
2013-01-01,5160.7
2014-01-01,7249.7
2015-01-01,14282.1
2016-01-01,7261.8
2017-01-01,24753.1
2018-01-01,185654.6
2019-01-01,109133.9
2020-01-01,146878.7
2021-01-01,190379.9
2022-01-01,217823.2
2023-01-01,23515.1
