Tarih,TP_TSANAYMT2021_Y33
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,20.7712721133
2005-02-01,20.0202916487
2005-03-01,21.1175048212
2005-04-01,19.7193783085
2005-05-01,17.2855274239
2005-06-01,22.2126538904
2005-07-01,26.6728064091
2005-08-01,24.4617066013
2005-09-01,25.386540271
2005-10-01,32.2177284689
2005-11-01,30.8255680811
2005-12-01,28.0231307137
2006-01-01,25.6950996816
2006-02-01,26.9561958036
2006-03-01,25.684705208
2006-04-01,27.0372629685
2006-05-01,37.4717406367
2006-06-01,25.4630038357
2006-07-01,27.4731159408
2006-08-01,27.0997854276
2006-09-01,22.9295646322
2006-10-01,29.6149088397
2006-11-01,27.2038195279
2006-12-01,30.8365297781
2007-01-01,73.6334641682
2007-02-01,25.7105201463
2007-03-01,54.823757848
2007-04-01,53.9043586936
2007-05-01,80.7784948564
2007-06-01,58.8351131668
2007-07-01,44.2618089892
2007-08-01,44.2292481203
2007-09-01,58.9359349821
2007-10-01,33.0178271353
2007-11-01,37.6236268661
2007-12-01,36.2864585349
2008-01-01,43.7818748119
2008-02-01,57.5700264509
2008-03-01,45.6132030283
2008-04-01,38.036418696
2008-05-01,42.2729797581
2008-06-01,52.9772460051
2008-07-01,49.7730786548
2008-08-01,60.4523967566
2008-09-01,72.6100560061
2008-10-01,59.785067548
2008-11-01,64.7951111378
2008-12-01,82.3035838415
2009-01-01,33.4443839828
2009-02-01,49.4368379934
2009-03-01,43.30673485
2009-04-01,32.0656034202
2009-05-01,35.6806403801
2009-06-01,29.6602783484
2009-07-01,29.8744453562
2009-08-01,22.8186866524
2009-09-01,25.5415511816
2009-10-01,23.2342406424
2009-11-01,28.8061136282
2009-12-01,21.1628448352
2010-01-01,28.5654622827
2010-02-01,24.6273003408
2010-03-01,43.0348005947
2010-04-01,25.8343565659
2010-05-01,25.0542892541
2010-06-01,23.9300328227
2010-07-01,28.0145164238
2010-08-01,27.8865906738
2010-09-01,25.2236257393
2010-10-01,25.8089502632
2010-11-01,29.9295233189
2010-12-01,29.7606069223
2011-01-01,26.9885762899
2011-02-01,31.335774927
2011-03-01,33.5109731976
2011-04-01,27.4120320579
2011-05-01,29.2693820674
2011-06-01,58.0627587963
2011-07-01,32.9474398714
2011-08-01,35.0208344738
2011-09-01,41.8448763317
2011-10-01,57.7986570656
2011-11-01,39.0787645424
2011-12-01,41.4192692659
2012-01-01,36.2062531857
2012-02-01,35.1221663571
2012-03-01,32.0205014611
2012-04-01,39.1984031353
2012-05-01,38.2776741762
2012-06-01,33.3780523874
2012-07-01,30.2571794427
2012-08-01,34.5365110913
2012-09-01,28.8044810919
