Tarih,TP_TSANAYMT2021_Y21
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,48.1471139141
2005-02-01,45.7925323326
2005-03-01,45.6708519282
2005-04-01,46.5947194316
2005-05-01,46.3697648431
2005-06-01,47.3535596142
2005-07-01,46.9583304193
2005-08-01,47.7095164424
2005-09-01,47.7557914415
2005-10-01,48.6888507188
2005-11-01,48.5194313703
2005-12-01,49.6763608775
2006-01-01,46.4434026341
2006-02-01,49.2860686194
2006-03-01,50.1152314092
2006-04-01,50.5141817079
2006-05-01,51.3841291087
2006-06-01,51.1707560192
2006-07-01,50.8561041118
2006-08-01,52.4200896633
2006-09-01,53.451417143
2006-10-01,52.2214849938
2006-11-01,53.3558786236
2006-12-01,54.1833229976
2007-01-01,55.4090726302
2007-02-01,54.1997156753
2007-03-01,55.7504610439
2007-04-01,54.7396775438
2007-05-01,55.4564624961
2007-06-01,56.1486734933
2007-07-01,57.5492040857
2007-08-01,59.5017208323
2007-09-01,56.7466483832
2007-10-01,59.8694447137
2007-11-01,58.7627909574
2007-12-01,59.822758528
2008-01-01,58.9596824136
2008-02-01,58.588772382
2008-03-01,59.6230146493
2008-04-01,59.9681313604
2008-05-01,59.9119497958
2008-06-01,58.4416311646
2008-07-01,58.1083545338
2008-08-01,55.6787134781
2008-09-01,59.1053782479
2008-10-01,58.0487683158
2008-11-01,58.3235346092
2008-12-01,57.3204633306
2009-01-01,58.7028053065
2009-02-01,57.9901102543
2009-03-01,58.7558178698
2009-04-01,58.1573764932
2009-05-01,57.2232092857
2009-06-01,59.841108292
2009-07-01,60.888893448
2009-08-01,60.426471083
2009-09-01,64.0219702142
2009-10-01,61.4180218791
2009-11-01,61.7111775008
2009-12-01,63.8666567113
2010-01-01,56.7107727446
2010-02-01,59.4811907763
2010-03-01,56.7839582061
2010-04-01,61.7967381194
2010-05-01,60.8182971855
2010-06-01,57.5293315525
2010-07-01,61.3945518823
2010-08-01,67.3075636431
2010-09-01,55.3735065888
2010-10-01,65.4608319204
2010-11-01,63.8721572933
2010-12-01,65.3549831229
2011-01-01,68.6692418005
2011-02-01,67.4827087393
2011-03-01,71.0460634506
2011-04-01,72.1641160103
2011-05-01,70.7382435061
2011-06-01,69.9675511343
2011-07-01,69.2722061657
2011-08-01,80.9444838451
2011-09-01,69.4159997447
2011-10-01,68.391092529
2011-11-01,71.6237814769
2011-12-01,72.1313908583
2012-01-01,69.5664853808
2012-02-01,70.2251210116
2012-03-01,74.0286659389
2012-04-01,70.7997746666
2012-05-01,73.4625928794
2012-06-01,77.1841570319
2012-07-01,79.2242151999
2012-08-01,73.9584007289
2012-09-01,88.9549640711
2012-10-01,65.125084349
