Tarih,TP_TSANAYMT2021_Y14
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,43.6264211126
2005-02-01,41.4344944761
2005-03-01,41.1257516442
2005-04-01,41.6413063641
2005-05-01,42.0441804753
2005-06-01,42.0193422985
2005-07-01,43.0787474464
2005-08-01,43.8856797055
2005-09-01,44.3740956621
2005-10-01,44.9678861967
2005-11-01,44.879855808
2005-12-01,44.5571314618
2006-01-01,44.7973054775
2006-02-01,45.1073527569
2006-03-01,46.1683118633
2006-04-01,46.0084519988
2006-05-01,46.4558233392
2006-06-01,46.584197954
2006-07-01,46.7335337229
2006-08-01,46.27280401
2006-09-01,46.3470695091
2006-10-01,46.5908546977
2006-11-01,46.1378735661
2006-12-01,47.9824058583
2007-01-01,50.324908712
2007-02-01,48.9657022271
2007-03-01,49.8955420835
2007-04-01,49.852270618
2007-05-01,50.827270223
2007-06-01,49.6224389936
2007-07-01,49.2782232868
2007-08-01,49.9226793647
2007-09-01,50.271245269
2007-10-01,49.799647197
2007-11-01,50.3340052128
2007-12-01,51.5976849898
2008-01-01,50.6819628055
2008-02-01,51.5879608465
2008-03-01,51.9727805477
2008-04-01,51.0864461885
2008-05-01,50.6982381975
2008-06-01,50.8315458145
2008-07-01,49.695497129
2008-08-01,48.9281213926
2008-09-01,48.7966059118
2008-10-01,45.9978673169
2008-11-01,44.6555695824
2008-12-01,42.9372486288
2009-01-01,39.2772235585
2009-02-01,40.5655453515
2009-03-01,39.8190282509
2009-04-01,40.4440920862
2009-05-01,42.104167884
2009-06-01,43.2048779873
2009-07-01,43.8984329682
2009-08-01,43.3444671263
2009-09-01,43.9097380843
2009-10-01,44.6441050013
2009-11-01,47.1578911091
2009-12-01,44.8736470011
2010-01-01,45.0244570497
2010-02-01,46.2365934894
2010-03-01,47.1548034828
2010-04-01,47.4477084543
2010-05-01,49.0494764741
2010-06-01,49.0444918064
2010-07-01,49.5164613579
2010-08-01,50.5761828496
2010-09-01,50.9397363984
2010-10-01,51.4971095027
2010-11-01,53.2712228771
2010-12-01,54.3727467381
2011-01-01,56.5587807586
2011-02-01,55.5397697239
2011-03-01,55.3642375593
2011-04-01,55.2804426533
2011-05-01,55.8796244589
2011-06-01,57.263154616
2011-07-01,58.2839513118
2011-08-01,60.0904953572
2011-09-01,56.5898145659
2011-10-01,59.9590669029
2011-11-01,58.9409750853
2011-12-01,58.9876268554
2012-01-01,58.4261551591
2012-02-01,57.3779733129
2012-03-01,59.1192571404
2012-04-01,60.1988767472
2012-05-01,60.3062524264
2012-06-01,59.5585873173
2012-07-01,60.0632647399
2012-08-01,59.4755326098
2012-09-01,60.8988347711
2012-10-01,60.9529887276
