Tarih,TP_TSANAYMT2021_Y28
2012-11-01,55.4898369108
2012-12-01,56.2278615057
2013-01-01,59.8629517854
2013-02-01,60.3406419203
2013-03-01,60.8378419428
2013-04-01,61.2849220266
2013-05-01,60.251068283
2013-06-01,62.3080358971
2013-07-01,62.8927670941
2013-08-01,60.1549799562
2013-09-01,63.7025630843
2013-10-01,64.7833138181
2013-11-01,66.0511240759
2013-12-01,63.6437958252
2014-01-01,65.057709025
2014-02-01,65.5078149135
2014-03-01,65.1539821601
2014-04-01,64.1130376202
2014-05-01,64.7401991782
2014-06-01,66.7209716484
2014-07-01,73.2437023822
2014-08-01,64.3740690673
2014-09-01,67.5799844776
2014-10-01,66.2797261513
2014-11-01,67.3477294243
2014-12-01,69.2852623093
2015-01-01,67.731415691
2015-02-01,66.9804198959
2015-03-01,69.2353228199
2015-04-01,70.5228560046
2015-05-01,70.5732802756
2015-06-01,70.0655715946
2015-07-01,69.1242963505
2015-08-01,72.5530783873
2015-09-01,70.8624219424
2015-10-01,70.2970534307
2015-11-01,72.7475916824
2015-12-01,72.6492167183
2016-01-01,72.7842536166
2016-02-01,73.914613148
2016-03-01,73.6717136823
2016-04-01,73.2081412324
2016-05-01,73.6097751012
2016-06-01,74.2414407039
2016-07-01,70.7169459069
2016-08-01,76.8605394032
2016-09-01,74.8980905499
2016-10-01,76.7815188728
2016-11-01,75.9864715806
2016-12-01,74.5035197361
2017-01-01,77.4540391599
2017-02-01,77.334225233
2017-03-01,79.4511300356
2017-04-01,79.1414675442
2017-05-01,79.7189179499
2017-06-01,82.4022964288
2017-07-01,82.5108050632
2017-08-01,84.2912853486
2017-09-01,85.1792780199
2017-10-01,86.4790875961
2017-11-01,87.1381569005
2017-12-01,94.2749233442
2018-01-01,82.5792342123
2018-02-01,83.751558222
2018-03-01,82.8090104483
2018-04-01,83.6170277987
2018-05-01,80.7342265584
2018-06-01,78.6657203567
2018-07-01,79.037139421
2018-08-01,78.4765086543
2018-09-01,76.4674210051
2018-10-01,75.2885960437
2018-11-01,75.2119495
2018-12-01,72.5561547264
2019-01-01,75.5997204467
2019-02-01,75.9027249762
2019-03-01,78.7306057615
2019-04-01,78.6120862975
2019-05-01,78.5622189249
2019-06-01,76.0379081332
2019-07-01,78.3330180681
2019-08-01,76.400078124
2019-09-01,80.7921788751
2019-10-01,78.8836463807
2019-11-01,81.466323914
2019-12-01,83.5581265102
2020-01-01,82.0767691947
2020-02-01,86.280596991
2020-03-01,82.2905413274
2020-04-01,56.6009376063
2020-05-01,66.5736058744
2020-06-01,77.9671533327
2020-07-01,89.1154898645
2020-08-01,91.4102343832
2020-09-01,92.4307398924
2020-10-01,93.6575499617
2020-11-01,95.0051904814
2020-12-01,97.3798060372
2021-01-01,101.8485015193
2021-02-01,100.1658375737
2021-03-01,100.84245044
2021-04-01,98.581940153
2021-05-01,102.460164134
2021-06-01,100.3144073015
2021-07-01,97.6926845108
2021-08-01,101.8362526922
2021-09-01,99.507898477
2021-10-01,100.1840584804
2021-11-01,98.9702043652
2021-12-01,97.5956003528
2022-01-01,95.9041844166
2022-02-01,101.5036832185
2022-03-01,99.1803952084
2022-04-01,99.9069306479
2022-05-01,97.8422001031
2022-06-01,101.6862634089
2022-07-01,96.9376163309
2022-08-01,98.1484638599
2022-09-01,97.5559288782
2022-10-01,101.2691757661
2022-11-01,100.6502902967
2022-12-01,101.2385147123
2023-01-01,108.4799958043
2023-02-01,100.8537165362
2023-03-01,109.7362047079
2023-04-01,117.039817286
2023-05-01,113.3812303885
2023-06-01,112.280484591
2023-07-01,114.0081905235
2023-08-01,112.5925908732
2023-09-01,107.9398256964
2023-10-01,107.5307541963
2023-11-01,103.6643390093
2023-12-01,109.8759034207
2024-01-01,108.3661668597
2024-02-01,109.1201826894
2024-03-01,111.0819105019
2024-04-01,106.8407015202
2024-05-01,106.5042182894
2024-06-01,107.7207244657
2024-07-01,107.8645044422
2024-08-01,107.9745771272
2024-09-01,114.5992680456
2024-10-01,111.2040284394
2024-11-01,118.4678195331
2024-12-01,125.0563417615
2025-01-01,114.7886645977
2025-02-01,119.97401497
2025-03-01,121.5312430152
2025-04-01,115.0139306995
2025-05-01,123.1207019352
2025-06-01,122.9515368673
2025-07-01,123.216176224
2025-08-01,130.0685057479
