Tarih,TP_TSANAYMT2021_Y34
2012-11-01,62.9753042398
2012-12-01,64.2473564526
2013-01-01,62.1506015902
2013-02-01,64.456792002
2013-03-01,64.9800352089
2013-04-01,65.7228029276
2013-05-01,65.3223192401
2013-06-01,66.9166707153
2013-07-01,65.6971788317
2013-08-01,65.0649667892
2013-09-01,70.4169634241
2013-10-01,69.8833616142
2013-11-01,68.2225925622
2013-12-01,68.4736481843
2014-01-01,70.7380890855
2014-02-01,68.8577139401
2014-03-01,68.3845498074
2014-04-01,69.2440847314
2014-05-01,69.38873453
2014-06-01,70.1671502824
2014-07-01,71.4952367143
2014-08-01,70.7322980708
2014-09-01,73.5307023341
2014-10-01,72.2095093344
2014-11-01,73.6040671262
2014-12-01,75.1825353378
2015-01-01,74.6515863667
2015-02-01,74.5121779712
2015-03-01,77.9828619471
2015-04-01,78.2998841591
2015-05-01,79.236808701
2015-06-01,78.8081113054
2015-07-01,80.083795708
2015-08-01,79.5040647234
2015-09-01,80.4737379805
2015-10-01,79.072611112
2015-11-01,80.5403510007
2015-12-01,80.0087431661
2016-01-01,78.0029116921
2016-02-01,79.8502642232
2016-03-01,80.7902634275
2016-04-01,74.9454481695
2016-05-01,75.9907539668
2016-06-01,76.6901666949
2016-07-01,70.3212007547
2016-08-01,79.9195200166
2016-09-01,75.5577172074
2016-10-01,79.2430660804
2016-11-01,79.7021210486
2016-12-01,79.3078465907
2017-01-01,77.2027905405
2017-02-01,87.0956015956
2017-03-01,88.0687426696
2017-04-01,89.0005929271
2017-05-01,86.8985810985
2017-06-01,88.5301022169
2017-07-01,88.1234841832
2017-08-01,92.9538382249
2017-09-01,122.3509405237
2017-10-01,79.1398680213
2017-11-01,78.2677148627
2017-12-01,79.6985673609
2018-01-01,84.2710769237
2018-02-01,81.7661930801
2018-03-01,80.1789478636
2018-04-01,82.4743427382
2018-05-01,84.2561558489
2018-06-01,72.6100747136
2018-07-01,78.0398668905
2018-08-01,82.4408391887
2018-09-01,79.8363324155
2018-10-01,80.3462503921
2018-11-01,87.4905611234
2018-12-01,85.0735321828
2019-01-01,82.8314806744
2019-02-01,85.0073158753
2019-03-01,87.9719639161
2019-04-01,84.5765672458
2019-05-01,83.786580628
2019-06-01,88.7665400607
2019-07-01,69.9894686502
2019-08-01,70.5836476298
2019-09-01,71.9910333906
2019-10-01,75.2675512756
2019-11-01,75.2778509635
2019-12-01,81.5496305992
2020-01-01,81.3896073689
2020-02-01,84.0818263428
2020-03-01,80.447930295
2020-04-01,50.1508272973
2020-05-01,58.9767607428
2020-06-01,74.1264885536
2020-07-01,83.949169398
2020-08-01,83.3870931203
2020-09-01,90.0457201613
2020-10-01,93.5593559698
2020-11-01,92.7119346336
2020-12-01,91.7555355304
2021-01-01,95.1802073952
2021-02-01,92.8664716019
2021-03-01,93.3861015019
2021-04-01,93.6642606484
2021-05-01,95.288610807
2021-06-01,100.1826636045
2021-07-01,100.2698179752
2021-08-01,104.7141197791
2021-09-01,107.8856766179
2021-10-01,104.6813920042
2021-11-01,107.990546696
2021-12-01,103.8901313687
2022-01-01,103.1321801615
2022-02-01,109.681904702
2022-03-01,107.9842260005
2022-04-01,110.8200333703
2022-05-01,109.1276753606
2022-06-01,109.4512649522
2022-07-01,105.492559094
2022-08-01,110.067564943
2022-09-01,108.8711317599
2022-10-01,113.8368609225
2022-11-01,114.2870509348
2022-12-01,116.0851433545
2023-01-01,114.3259372344
2023-02-01,106.7438391699
2023-03-01,113.7680374824
2023-04-01,116.6296778912
2023-05-01,115.1724438014
2023-06-01,118.3312803504
2023-07-01,122.3401630444
2023-08-01,100.695478876
2023-09-01,99.7890347573
2023-10-01,104.6846854639
2023-11-01,102.0030969048
2023-12-01,103.072351546
2024-01-01,105.664193733
2024-02-01,109.2538351295
2024-03-01,108.7340647177
2024-04-01,102.8301845713
2024-05-01,107.2961810194
2024-06-01,99.4339051499
2024-07-01,102.860134818
2024-08-01,100.9324930426
2024-09-01,103.8856881768
2024-10-01,104.2673409799
2024-11-01,103.7900502137
2024-12-01,109.848269713
2025-01-01,110.7920937912
2025-02-01,106.5834299735
2025-03-01,105.1036757519
2025-04-01,104.3893223054
2025-05-01,108.4054488523
2025-06-01,106.8139639196
2025-07-01,105.9809043855
2025-08-01,107.0253802316
