Tarih,TP_TSANAYMT2021_Y35
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,53.0606225179
2005-02-01,50.6678938493
2005-03-01,54.0138450494
2005-04-01,49.0200858518
2005-05-01,52.602459922
2005-06-01,52.4563756305
2005-07-01,50.9626187447
2005-08-01,50.3852356627
2005-09-01,51.3686484023
2005-10-01,52.231679185
2005-11-01,52.1922780372
2005-12-01,54.1856942831
2006-01-01,51.9432316978
2006-02-01,69.2505031175
2006-03-01,67.6680928416
2006-04-01,72.1004156823
2006-05-01,70.6272654833
2006-06-01,66.8790795917
2006-07-01,66.9282336161
2006-08-01,67.1857325645
2006-09-01,67.8839817359
2006-10-01,65.5780812298
2006-11-01,66.3436616716
2006-12-01,64.2218055529
2007-01-01,67.1005224282
2007-02-01,66.7044347951
2007-03-01,67.0634243466
2007-04-01,66.080953537
2007-05-01,67.0899799999
2007-06-01,68.1584852795
2007-07-01,69.0722802454
2007-08-01,68.9754597074
2007-09-01,67.5383547715
2007-10-01,68.4384637605
2007-11-01,68.8036980912
2007-12-01,67.5952336327
2008-01-01,68.5923566968
2008-02-01,71.0546943607
2008-03-01,152.680792282
2008-04-01,73.0877176308
2008-05-01,69.00561621
2008-06-01,70.2607715467
2008-07-01,67.5409785776
2008-08-01,76.6176190583
2008-09-01,73.9367310136
2008-10-01,77.8072772961
2008-11-01,78.1551611991
2008-12-01,81.1932053692
2009-01-01,75.2658426004
2009-02-01,76.0107836438
2009-03-01,77.3911954709
2009-04-01,76.0858094409
2009-05-01,79.8164522786
2009-06-01,77.0234804373
2009-07-01,76.0986743968
2009-08-01,76.2287021514
2009-09-01,78.0388124652
2009-10-01,76.7350438816
2009-11-01,74.5889779079
2009-12-01,78.6781279865
2010-01-01,75.8937349049
2010-02-01,81.9450416779
2010-03-01,90.9376716219
2010-04-01,85.2183610355
2010-05-01,88.770200042
2010-06-01,88.1146631564
2010-07-01,97.5907299975
2010-08-01,83.5274667095
2010-09-01,87.4505709421
2010-10-01,82.2892142659
2010-11-01,82.5904552874
2010-12-01,82.5867280133
2011-01-01,93.5748970219
2011-02-01,91.3370197177
2011-03-01,90.3125916434
2011-04-01,86.9863744363
2011-05-01,93.4122974191
2011-06-01,97.6481796098
2011-07-01,94.9029393819
2011-08-01,94.3825633333
2011-09-01,100.408411966
2011-10-01,101.9845069807
2011-11-01,103.8494263128
2011-12-01,97.4419068671
2012-01-01,87.084527699
2012-02-01,80.2335994514
2012-03-01,77.655099294
2012-04-01,79.1352552211
2012-05-01,77.6273552084
2012-06-01,79.500253278
2012-07-01,78.0901693223
2012-08-01,77.3150586535
2012-09-01,82.4074467123
2012-10-01,78.8666524411
