Tarih,TP_TSANAYMT2021_Y36
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,34.333787284
2005-02-01,34.9057179464
2005-03-01,34.580486361
2005-04-01,36.3580199103
2005-05-01,33.6269490096
2005-06-01,37.2487090837
2005-07-01,39.3894520565
2005-08-01,35.5375691952
2005-09-01,41.1342385202
2005-10-01,45.5497383749
2005-11-01,40.6521030292
2005-12-01,52.4773838083
2006-01-01,42.4939230281
2006-02-01,42.6573423767
2006-03-01,41.6436844863
2006-04-01,43.5923548813
2006-05-01,44.4398900003
2006-06-01,43.1742430677
2006-07-01,43.0981405879
2006-08-01,40.0457099691
2006-09-01,45.6006194782
2006-10-01,45.8692142977
2006-11-01,43.782450564
2006-12-01,43.8606029049
2007-01-01,61.199951336
2007-02-01,61.4512745301
2007-03-01,56.2480251896
2007-04-01,62.5673291644
2007-05-01,55.0753960542
2007-06-01,67.1210337288
2007-07-01,53.4318775236
2007-08-01,70.8813893417
2007-09-01,87.5989164562
2007-10-01,76.4903871225
2007-11-01,71.088653998
2007-12-01,73.2919692975
2008-01-01,45.0206756504
2008-02-01,51.1350256204
2008-03-01,54.6242970136
2008-04-01,53.1533722679
2008-05-01,61.0983072383
2008-06-01,58.2817993009
2008-07-01,56.5851956305
2008-08-01,50.3861414531
2008-09-01,48.8584468115
2008-10-01,51.5628833899
2008-11-01,46.7540480103
2008-12-01,47.8332863944
2009-01-01,39.7467770471
2009-02-01,38.5068999835
2009-03-01,41.9265078466
2009-04-01,43.2532546698
2009-05-01,38.4692708041
2009-06-01,36.7915094472
2009-07-01,38.0556803768
2009-08-01,37.7476723012
2009-09-01,35.7469848978
2009-10-01,35.7251183257
2009-11-01,41.5492026159
2009-12-01,34.1675506844
2010-01-01,33.0641468194
2010-02-01,38.5866973165
2010-03-01,38.2913718123
2010-04-01,34.5971567687
2010-05-01,40.150696824
2010-06-01,41.8474706328
2010-07-01,41.2993627387
2010-08-01,38.1589227744
2010-09-01,40.2848230899
2010-10-01,38.7862836623
2010-11-01,40.9065921735
2010-12-01,40.0262467873
2011-01-01,42.5855623377
2011-02-01,44.7189827748
2011-03-01,40.3570853866
2011-04-01,44.7599994906
2011-05-01,39.5058558624
2011-06-01,35.93523893
2011-07-01,41.1042939251
2011-08-01,43.0814732581
2011-09-01,38.4724563517
2011-10-01,43.791309182
2011-11-01,45.6321718858
2011-12-01,43.5446259764
2012-01-01,43.2732062194
2012-02-01,40.364608365
2012-03-01,41.2438502532
2012-04-01,45.7642285568
2012-05-01,43.7229711039
2012-06-01,46.7307058811
2012-07-01,45.9927010428
2012-08-01,46.0049342518
2012-09-01,45.5439664967
2012-10-01,46.4751575991
