Tarih,TP_TSANAYMT2021_Y12
2012-10-01,71.9062780266
2012-11-01,71.2419213535
2012-12-01,71.1548998992
2013-01-01,70.6883700657
2013-02-01,70.3786249322
2013-03-01,70.0392511445
2013-04-01,70.340725447
2013-05-01,71.2383941548
2013-06-01,72.9850329452
2013-07-01,69.7529456619
2013-08-01,71.7079470269
2013-09-01,70.8441852633
2013-10-01,72.7079857216
2013-11-01,72.8723471093
2013-12-01,68.7692320807
2014-01-01,75.9786135861
2014-02-01,74.0241185082
2014-03-01,74.1590062815
2014-04-01,74.454217309
2014-05-01,77.853353915
2014-06-01,78.7553305309
2014-07-01,76.5753586608
2014-08-01,77.0208065605
2014-09-01,78.3468269688
2014-10-01,77.2687262141
2014-11-01,76.2572429379
2014-12-01,79.700885381
2015-01-01,77.8136926179
2015-02-01,76.5660779641
2015-03-01,77.7801458236
2015-04-01,76.6285428308
2015-05-01,77.0996270498
2015-06-01,75.5491297204
2015-07-01,76.6065289717
2015-08-01,75.1774396374
2015-09-01,75.2045516244
2015-10-01,75.4516547133
2015-11-01,76.5042981486
2015-12-01,76.4470150184
2016-01-01,77.7333999644
2016-02-01,83.6167767995
2016-03-01,68.3826536516
2016-04-01,76.4302508231
2016-05-01,75.8584905639
2016-06-01,76.2128737055
2016-07-01,76.3262463995
2016-08-01,75.4440208182
2016-09-01,75.9826323457
2016-10-01,75.6372851467
2016-11-01,76.4128872623
2016-12-01,75.4028467369
2017-01-01,74.3917770533
2017-02-01,74.1463912079
2017-03-01,77.0969453321
2017-04-01,77.0855584811
2017-05-01,75.9437159559
2017-06-01,76.7372094791
2017-07-01,76.7727088626
2017-08-01,77.5847048144
2017-09-01,78.7124689366
2017-10-01,77.4499671134
2017-11-01,76.7011832481
2017-12-01,78.8501458564
2018-01-01,76.6673342046
2018-02-01,82.0501753427
2018-03-01,79.292483803
2018-04-01,80.4500011495
2018-05-01,81.8524774683
2018-06-01,81.6929039639
2018-07-01,84.1966160396
2018-08-01,91.9014760283
2018-09-01,80.9552838185
2018-10-01,85.8059452206
2018-11-01,84.977966036
2018-12-01,84.8329464962
2019-01-01,93.310936235
2019-02-01,86.4645974572
2019-03-01,88.0855767933
2019-04-01,88.2976027506
2019-05-01,92.3866742397
2019-06-01,90.0448638568
2019-07-01,88.3200914198
2019-08-01,88.0724069073
2019-09-01,89.3237854722
2019-10-01,86.6303014034
2019-11-01,89.1739459075
2019-12-01,88.0425904809
2020-01-01,79.6060496632
2020-02-01,91.6413904222
2020-03-01,91.5857442961
2020-04-01,91.2457878849
2020-05-01,90.7364532223
2020-06-01,90.5865225454
2020-07-01,92.850847319
2020-08-01,94.2634386936
2020-09-01,94.9929863504
2020-10-01,96.5979651752
2020-11-01,96.3894852425
2020-12-01,98.0378218092
2021-01-01,96.419821826
2021-02-01,104.7403926047
2021-03-01,92.6934968799
2021-04-01,98.5623761253
2021-05-01,98.3792570023
2021-06-01,102.8970255825
2021-07-01,101.6447795814
2021-08-01,98.1553360519
2021-09-01,101.7546584204
2021-10-01,101.6703070577
2021-11-01,101.6465331788
2021-12-01,101.4360156893
2022-01-01,100.7825854281
2022-02-01,100.6205141337
2022-03-01,102.4151299497
2022-04-01,103.3273343021
2022-05-01,103.1189946846
2022-06-01,102.7369731785
2022-07-01,105.1765596748
2022-08-01,106.2686715953
2022-09-01,106.5975403446
2022-10-01,106.4987197387
2022-11-01,106.7430200189
2022-12-01,109.4981126758
2023-01-01,124.7687381196
2023-02-01,110.0253509663
2023-03-01,112.9381494839
2023-04-01,115.0452981535
2023-05-01,116.4765543344
2023-06-01,118.4008597452
2023-07-01,119.1399295421
2023-08-01,122.1785700053
2023-09-01,123.9101123673
2023-10-01,126.7499682508
2023-11-01,129.9561477734
2023-12-01,92.5675860233
2024-01-01,150.493504882
2024-02-01,157.8360160698
2024-03-01,164.568794712
2024-04-01,166.4171887659
2024-05-01,176.7048302129
2024-06-01,185.3868551428
2024-07-01,188.7658029065
2024-08-01,196.1228469222
2024-09-01,199.1572904453
2024-10-01,202.7695502859
2024-11-01,204.4820692606
2024-12-01,209.6110363981
2025-01-01,212.6132787027
2025-02-01,211.7996415421
2025-03-01,217.5323367655
2025-04-01,225.4317351542
2025-05-01,226.9524254231
2025-06-01,229.1191065195
2025-07-01,230.5671004854
2025-08-01,228.5703461618
