Tarih,TP_TSANAYMT2021_Y22
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,70.5605424045
2005-02-01,71.6661438759
2005-03-01,71.8419824607
2005-04-01,70.9009209199
2005-05-01,70.0910064364
2005-06-01,71.2715726488
2005-07-01,70.8205808332
2005-08-01,70.0177879717
2005-09-01,68.7258032634
2005-10-01,71.5269448604
2005-11-01,69.8602192419
2005-12-01,67.4356172891
2006-01-01,68.6566461709
2006-02-01,60.1093726429
2006-03-01,72.7633072238
2006-04-01,76.4243650792
2006-05-01,71.5105849754
2006-06-01,74.6533381625
2006-07-01,73.1247775717
2006-08-01,80.8292525838
2006-09-01,76.3752260142
2006-10-01,74.9951899208
2006-11-01,79.576403931
2006-12-01,78.0993676556
2007-01-01,75.701380774
2007-02-01,76.8970952856
2007-03-01,70.7033331999
2007-04-01,66.8386669846
2007-05-01,76.5506936022
2007-06-01,74.7965618929
2007-07-01,72.3031472996
2007-08-01,72.2281705502
2007-09-01,75.7526680813
2007-10-01,70.4641710842
2007-11-01,79.9685962279
2007-12-01,85.2747165217
2008-01-01,79.4363320935
2008-02-01,79.1744159278
2008-03-01,75.897319549
2008-04-01,80.7756419643
2008-05-01,78.8500819185
2008-06-01,80.0416017012
2008-07-01,80.5236415891
2008-08-01,79.6486806832
2008-09-01,86.7060247538
2008-10-01,69.3675923564
2008-11-01,60.0113508608
2008-12-01,50.905832361
2009-01-01,60.5803434269
2009-02-01,60.9608823157
2009-03-01,47.2171035787
2009-04-01,58.0629487877
2009-05-01,61.1200419709
2009-06-01,63.599014739
2009-07-01,78.2434983374
2009-08-01,56.1647904276
2009-09-01,56.7578079762
2009-10-01,57.4707005361
2009-11-01,57.8915815678
2009-12-01,56.8600029352
2010-01-01,55.1041735832
2010-02-01,50.7896864463
2010-03-01,57.7182651467
2010-04-01,63.5471252191
2010-05-01,64.6399652013
2010-06-01,62.7861634485
2010-07-01,67.987890553
2010-08-01,64.5872496783
2010-09-01,62.2998004144
2010-10-01,68.0323678707
2010-11-01,71.5827039835
2010-12-01,70.7395233006
2011-01-01,70.7662888481
2011-02-01,71.0270544851
2011-03-01,74.9208079739
2011-04-01,69.959647373
2011-05-01,72.479026283
2011-06-01,69.2015111742
2011-07-01,72.7250212965
2011-08-01,71.8840225714
2011-09-01,69.0177795563
2011-10-01,65.5259953155
2011-11-01,67.3234335968
2011-12-01,69.1789386561
2012-01-01,62.9389713603
2012-02-01,74.4729365031
2012-03-01,76.5039138531
2012-04-01,70.9378097363
2012-05-01,62.3372240896
2012-06-01,72.7203638813
2012-07-01,69.3490163586
2012-08-01,76.2507539926
2012-09-01,73.0488410999
2012-10-01,75.2573365616
