Tarih,TP_TSANAYMT2021_Y7
2014-12-01,73.8346200055
2015-01-01,72.3525626775
2015-02-01,71.5296784563
2015-03-01,75.359990043
2015-04-01,75.1683907779
2015-05-01,76.5687725088
2015-06-01,76.2834375565
2015-07-01,75.5754641257
2015-08-01,77.3400596767
2015-09-01,77.3750838103
2015-10-01,76.2415046351
2015-11-01,78.8985570733
2015-12-01,79.6781423889
2016-01-01,78.5516445933
2016-02-01,80.2160093972
2016-03-01,78.4433716229
2016-04-01,78.8362015372
2016-05-01,78.2033546174
2016-06-01,78.5525352333
2016-07-01,73.901130342
2016-08-01,81.3761568984
2016-09-01,78.5945048463
2016-10-01,80.5432333888
2016-11-01,80.6010401081
2016-12-01,77.1516531415
2017-01-01,78.5570266876
2017-02-01,80.9753608935
2017-03-01,83.2426837878
2017-04-01,84.0374830515
2017-05-01,85.4156875403
2017-06-01,86.6126431507
2017-07-01,85.2799407655
2017-08-01,87.9344992048
2017-09-01,89.308827063
2017-10-01,89.6601740455
2017-11-01,91.2880193014
2017-12-01,93.8653144601
2018-01-01,90.9888163843
2018-02-01,90.7370310876
2018-03-01,89.1973436335
2018-04-01,89.8139474633
2018-05-01,87.3871097464
2018-06-01,85.3011858805
2018-07-01,87.4032019621
2018-08-01,85.8983336375
2018-09-01,82.3593640256
2018-10-01,80.1876193779
2018-11-01,78.3651150119
2018-12-01,76.1116271866
2019-01-01,77.6921516368
2019-02-01,79.2930234208
2019-03-01,80.6997164959
2019-04-01,80.3348709632
2019-05-01,80.0728093495
2019-06-01,77.8926971066
2019-07-01,80.8012045907
2019-08-01,79.0451453698
2019-09-01,81.7201666122
2019-10-01,82.1279587006
2019-11-01,82.7398564741
2019-12-01,83.622065753
2020-01-01,84.0007234588
2020-02-01,86.4423779099
2020-03-01,83.752687311
2020-04-01,61.2385788084
2020-05-01,68.492443615
2020-06-01,79.3966449748
2020-07-01,88.5187633541
2020-08-01,89.9880277925
2020-09-01,91.5963490695
2020-10-01,92.2858469136
2020-11-01,93.8553075016
2020-12-01,94.5364241979
2021-01-01,96.2570029336
2021-02-01,95.0444551343
2021-03-01,96.4772142431
2021-04-01,97.3405508616
2021-05-01,101.6692290118
2021-06-01,101.421034996
2021-07-01,98.4558774775
2021-08-01,102.5836466102
2021-09-01,101.3938226971
2021-10-01,101.9787825768
2021-11-01,104.0874294005
2021-12-01,103.2909540575
2022-01-01,99.7145505654
2022-02-01,104.9310443821
2022-03-01,103.0141672252
2022-04-01,103.1181226461
2022-05-01,102.4992217641
2022-06-01,103.6280877541
2022-07-01,96.8560127919
2022-08-01,98.8173046296
2022-09-01,97.6096810798
2022-10-01,99.6682975427
2022-11-01,96.8640068332
2022-12-01,99.0468861535
2023-01-01,105.2794959419
2023-02-01,95.0178352912
2023-03-01,101.1416507612
2023-04-01,101.4157569069
2023-05-01,101.848639077
2023-06-01,107.0490802492
2023-07-01,106.3435954712
2023-08-01,105.0798845963
2023-09-01,102.1557432745
2023-10-01,105.0147118758
2023-11-01,102.9714981367
2023-12-01,105.6140869425
2024-01-01,105.5254862938
2024-02-01,107.3286044923
2024-03-01,105.6936991274
2024-04-01,103.0498039957
2024-05-01,102.1917580201
2024-06-01,100.5581300869
2024-07-01,101.7195216369
2024-08-01,101.1215266454
2024-09-01,101.0742085982
2024-10-01,101.4972994169
2024-11-01,103.8522862022
2024-12-01,107.7140182336
2025-01-01,109.0460082984
2025-02-01,105.8874002494
2025-03-01,107.9399487049
2025-04-01,106.8808876689
2025-05-01,109.5609750919
2025-06-01,109.7102201332
2025-07-01,107.9533181868
2025-08-01,109.2681116213
