Tarih,TP_TSANAYMT2021_Y5
2012-11-01,70.9685426224
2012-12-01,70.9492978116
2013-01-01,70.6089579789
2013-02-01,70.0646102437
2013-03-01,70.6903540774
2013-04-01,70.6081811329
2013-05-01,72.0661865293
2013-06-01,72.7149633636
2013-07-01,71.4193645861
2013-08-01,70.2830198576
2013-09-01,71.8360952695
2013-10-01,72.9011518983
2013-11-01,72.6194143272
2013-12-01,74.2427452453
2014-01-01,73.1644299359
2014-02-01,74.0509411182
2014-03-01,74.0991322073
2014-04-01,76.3055706837
2014-05-01,75.0758528706
2014-06-01,75.5145530208
2014-07-01,75.4765376465
2014-08-01,75.1219964978
2014-09-01,76.3052043561
2014-10-01,74.6686589127
2014-11-01,75.6629843007
2014-12-01,73.2093894373
2015-01-01,74.6308652684
2015-02-01,75.3203490671
2015-03-01,76.5030352754
2015-04-01,77.3264873848
2015-05-01,78.5788595381
2015-06-01,75.1572331706
2015-07-01,77.2669168538
2015-08-01,78.0890416214
2015-09-01,79.8696728991
2015-10-01,78.2610382175
2015-11-01,78.2673192267
2015-12-01,81.5430306274
2016-01-01,81.007468661
2016-02-01,80.0392531253
2016-03-01,78.49800761
2016-04-01,80.1716994709
2016-05-01,81.5785698336
2016-06-01,83.4097014323
2016-07-01,79.9411179333
2016-08-01,81.8107062819
2016-09-01,80.4370387943
2016-10-01,83.8068073049
2016-11-01,85.5267249527
2016-12-01,85.2070872439
2017-01-01,86.4116092064
2017-02-01,86.8340687981
2017-03-01,86.5143371032
2017-04-01,87.2541745725
2017-05-01,86.8408753073
2017-06-01,87.2849549805
2017-07-01,88.8116482395
2017-08-01,88.0171438075
2017-09-01,89.9599869372
2017-10-01,89.4350017891
2017-11-01,89.0172397646
2017-12-01,89.1238032504
2018-01-01,89.9046068997
2018-02-01,87.9385163503
2018-03-01,88.7357849614
2018-04-01,89.4429307637
2018-05-01,89.0507445907
2018-06-01,90.5018270105
2018-07-01,91.5960967451
2018-08-01,91.4348167543
2018-09-01,88.9251019149
2018-10-01,88.8453899838
2018-11-01,88.5700242458
2018-12-01,88.3724699267
2019-01-01,90.4000141554
2019-02-01,92.7167351285
2019-03-01,91.9863967567
2019-04-01,93.4112176961
2019-05-01,95.185716355
2019-06-01,93.7506071055
2019-07-01,94.4150779215
2019-08-01,95.3902136441
2019-09-01,95.3362267834
2019-10-01,94.8306534634
2019-11-01,94.2907603553
2019-12-01,93.2474307366
2020-01-01,95.1775410695
2020-02-01,95.9924694865
2020-03-01,91.3573809139
2020-04-01,79.3920824006
2020-05-01,82.0107449504
2020-06-01,85.6947839872
2020-07-01,92.826324584
2020-08-01,94.0792477087
2020-09-01,97.7848128446
2020-10-01,96.1386401305
2020-11-01,96.9132180961
2020-12-01,95.613540185
2021-01-01,93.7117210071
2021-02-01,93.6932116298
2021-03-01,99.5575583353
2021-04-01,101.8360789228
2021-05-01,100.1857118602
2021-06-01,100.0039498591
2021-07-01,101.4036290058
2021-08-01,101.8327743406
2021-09-01,100.4342288643
2021-10-01,101.9835285124
2021-11-01,102.4316280427
2021-12-01,102.92597962
2022-01-01,100.2905924083
2022-02-01,101.3171028411
2022-03-01,106.2195527221
2022-04-01,104.0718502005
2022-05-01,104.8302158939
2022-06-01,101.5533531449
2022-07-01,98.5333421541
2022-08-01,99.5671892339
2022-09-01,98.399713675
2022-10-01,98.5753939867
2022-11-01,95.907532193
2022-12-01,96.0155106711
2023-01-01,95.4791869704
2023-02-01,91.3778538577
2023-03-01,94.0769152651
2023-04-01,94.3334215965
2023-05-01,95.3456515247
2023-06-01,95.8385989961
2023-07-01,98.2767762062
2023-08-01,101.53032961
2023-09-01,98.7402058997
2023-10-01,100.4961273388
2023-11-01,98.5793193721
2023-12-01,97.5649153003
2024-01-01,103.9727257148
2024-02-01,103.4566344257
2024-03-01,102.3499483311
2024-04-01,101.9980053112
2024-05-01,102.9265670461
2024-06-01,110.3927284103
2024-07-01,109.3421968717
2024-08-01,105.542741323
2024-09-01,98.5681856638
2024-10-01,102.6082125943
2024-11-01,108.1766222086
2024-12-01,108.4606443806
2025-01-01,109.8166888108
2025-02-01,111.05716985
2025-03-01,110.4596134099
2025-04-01,111.3570150831
2025-05-01,111.9127730195
2025-06-01,110.5410270743
2025-07-01,113.0937188915
2025-08-01,111.4577111408
