Tarih,TP_TSANAYMT2021_Y3
2012-11-01,61.7124241249
2012-12-01,63.477828989
2013-01-01,62.0379945691
2013-02-01,63.5124585523
2013-03-01,63.3871793796
2013-04-01,63.1684383425
2013-05-01,63.6906414862
2013-06-01,65.4553122021
2013-07-01,65.002572158
2013-08-01,62.0693344126
2013-09-01,65.9508944682
2013-10-01,64.3711682749
2013-11-01,65.4254107351
2013-12-01,65.8726022796
2014-01-01,67.6750943566
2014-02-01,66.7087312765
2014-03-01,67.279570009
2014-04-01,67.8409806047
2014-05-01,66.4331655959
2014-06-01,68.0196761255
2014-07-01,69.7805626103
2014-08-01,66.5450131831
2014-09-01,70.2027869311
2014-10-01,69.4170813296
2014-11-01,70.024724746
2014-12-01,69.0778371999
2015-01-01,68.5847850906
2015-02-01,69.5865556168
2015-03-01,71.7263977035
2015-04-01,72.0991011722
2015-05-01,72.532741651
2015-06-01,73.0453855652
2015-07-01,71.8187294642
2015-08-01,72.5055704449
2015-09-01,75.4073892475
2015-10-01,72.8201773307
2015-11-01,74.6984032327
2015-12-01,74.7257841846
2016-01-01,75.0407697609
2016-02-01,75.2941708443
2016-03-01,74.7502153005
2016-04-01,75.0005749163
2016-05-01,76.793879288
2016-06-01,75.776258918
2016-07-01,72.1294170201
2016-08-01,75.7458520644
2016-09-01,73.5026033899
2016-10-01,76.5697671057
2016-11-01,75.8980596964
2016-12-01,76.3783246353
2017-01-01,76.9754013972
2017-02-01,77.2205788935
2017-03-01,76.3378246279
2017-04-01,77.717062276
2017-05-01,79.0160466064
2017-06-01,78.8781703891
2017-07-01,78.1484257513
2017-08-01,81.7067983406
2017-09-01,81.2994071353
2017-10-01,82.7728465567
2017-11-01,83.269966819
2017-12-01,87.0262227763
2018-01-01,84.8415833063
2018-02-01,83.9483299946
2018-03-01,84.7820778295
2018-04-01,85.6043839732
2018-05-01,85.3743577052
2018-06-01,82.5547944415
2018-07-01,84.9278369137
2018-08-01,84.3007381657
2018-09-01,81.8995180031
2018-10-01,81.3341586924
2018-11-01,82.3519709942
2018-12-01,81.8410809844
2019-01-01,82.5799736604
2019-02-01,83.5662253316
2019-03-01,85.4816344902
2019-04-01,86.5808130716
2019-05-01,86.633224044
2019-06-01,80.8438953029
2019-07-01,86.3850734441
2019-08-01,83.8332608734
2019-09-01,88.7344865423
2019-10-01,85.9607651464
2019-11-01,86.4842646293
2019-12-01,88.1538933885
2020-01-01,89.2701026384
2020-02-01,90.039186888
2020-03-01,84.9309640174
2020-04-01,62.3102293156
2020-05-01,72.6308719293
2020-06-01,83.5267101566
2020-07-01,92.2997936284
2020-08-01,93.2765784721
2020-09-01,93.0618619074
2020-10-01,92.9292290788
2020-11-01,92.2210594356
2020-12-01,92.7673655573
2021-01-01,96.5903782225
2021-02-01,98.5221356015
2021-03-01,95.6036751163
2021-04-01,94.0757899453
2021-05-01,95.7169006688
2021-06-01,98.9415035145
2021-07-01,99.1466546493
2021-08-01,100.7320214825
2021-09-01,100.1760765191
2021-10-01,105.050412325
2021-11-01,108.3329032109
2021-12-01,107.1115487442
2022-01-01,104.4678769795
2022-02-01,109.2245332615
2022-03-01,107.2707113385
2022-04-01,109.8143130121
2022-05-01,107.2398670473
2022-06-01,112.9557043438
2022-07-01,104.666988499
2022-08-01,110.0557218871
2022-09-01,106.9369837691
2022-10-01,108.9075691718
2022-11-01,107.4191778313
2022-12-01,108.1679862383
2023-01-01,109.1003700444
2023-02-01,102.8696997033
2023-03-01,108.3489401476
2023-04-01,108.6281450327
2023-05-01,108.2573043581
2023-06-01,112.6416800849
2023-07-01,110.6969362739
2023-08-01,107.7363939502
2023-09-01,107.2786690118
2023-10-01,103.5339025506
2023-11-01,103.0026863188
2023-12-01,106.5391640628
2024-01-01,107.5804287311
2024-02-01,109.1408506383
2024-03-01,106.8281594874
2024-04-01,104.6121261298
2024-05-01,107.145586822
2024-06-01,102.7931325059
2024-07-01,106.2060589655
2024-08-01,105.0215465921
2024-09-01,105.1389678308
2024-10-01,104.9308076058
2024-11-01,106.4283816386
2024-12-01,108.2289187097
2025-01-01,108.3507342712
2025-02-01,106.8429901959
2025-03-01,108.9249795972
2025-04-01,105.4793328895
2025-05-01,107.062348081
2025-06-01,105.3288926828
2025-07-01,101.927972731
2025-08-01,103.9064914047
