Tarih,TP_TSANAYMT2021_Y40
2012-11-01,87.1716987514
2012-12-01,93.4864873312
2013-01-01,85.7805396023
2013-02-01,84.8562443486
2013-03-01,83.8404430258
2013-04-01,83.8087073271
2013-05-01,87.5239078906
2013-06-01,86.8479319658
2013-07-01,83.5684340941
2013-08-01,74.4868526841
2013-09-01,83.7963595441
2013-10-01,79.7029159401
2013-11-01,76.2307184829
2013-12-01,79.1214720492
2014-01-01,92.6996279146
2014-02-01,86.0223501609
2014-03-01,83.6491538787
2014-04-01,72.9832795138
2014-05-01,74.5245579643
2014-06-01,71.0804690384
2014-07-01,71.7377212478
2014-08-01,69.3875271878
2014-09-01,75.966336231
2014-10-01,72.9352104148
2014-11-01,71.7856374797
2014-12-01,74.4408294531
2015-01-01,74.4884666773
2015-02-01,77.1803503428
2015-03-01,85.7389991302
2015-04-01,82.0431319511
2015-05-01,86.2105326019
2015-06-01,86.1437100103
2015-07-01,82.530729734
2015-08-01,105.6363868723
2015-09-01,91.7628541967
2015-10-01,82.8437130889
2015-11-01,89.6413521628
2015-12-01,98.3602022394
2016-01-01,81.2423048652
2016-02-01,87.961944817
2016-03-01,87.4878144781
2016-04-01,91.7979043528
2016-05-01,83.0555179404
2016-06-01,86.0044545482
2016-07-01,73.747524235
2016-08-01,89.8699033666
2016-09-01,86.7041572183
2016-10-01,92.383982626
2016-11-01,91.4124158131
2016-12-01,84.1601941322
2017-01-01,79.0332870627
2017-02-01,92.3197401824
2017-03-01,93.9928740833
2017-04-01,102.6965119173
2017-05-01,97.5321690497
2017-06-01,96.7632894999
2017-07-01,92.9571832052
2017-08-01,104.2804677062
2017-09-01,94.8626063536
2017-10-01,98.6741643927
2017-11-01,102.659448523
2017-12-01,98.1758867425
2018-01-01,104.4308300203
2018-02-01,104.3933141925
2018-03-01,101.5786432934
2018-04-01,103.8900951697
2018-05-01,102.0398297997
2018-06-01,95.7553916378
2018-07-01,97.732922813
2018-08-01,104.523102748
2018-09-01,96.8569665601
2018-10-01,93.8237959716
2018-11-01,90.1173060863
2018-12-01,88.000826406
2019-01-01,83.9919825697
2019-02-01,88.5698683569
2019-03-01,89.4102219855
2019-04-01,80.1516132283
2019-05-01,87.1052630555
2019-06-01,78.422953339
2019-07-01,81.5948879816
2019-08-01,77.7936802171
2019-09-01,81.5517642272
2019-10-01,79.968812737
2019-11-01,83.6820824306
2019-12-01,86.5025884874
2020-01-01,84.3905715346
2020-02-01,80.5886585694
2020-03-01,78.3037900346
2020-04-01,61.4915702078
2020-05-01,65.4902212151
2020-06-01,73.7853361613
2020-07-01,80.6040578158
2020-08-01,84.7555002028
2020-09-01,87.2001344809
2020-10-01,86.4713899923
2020-11-01,90.685136397
2020-12-01,94.4592782324
2021-01-01,98.7997688141
2021-02-01,97.7688158003
2021-03-01,98.192336032
2021-04-01,98.4715317866
2021-05-01,101.6994900696
2021-06-01,98.8025752283
2021-07-01,101.3120987416
2021-08-01,95.2359321893
2021-09-01,98.9750918734
2021-10-01,102.3466175268
2021-11-01,107.5500455849
2021-12-01,100.8456963531
2022-01-01,98.4684485701
2022-02-01,105.2337452732
2022-03-01,96.076734891
2022-04-01,107.1774388472
2022-05-01,99.5141240223
2022-06-01,103.825651323
2022-07-01,97.4630482424
2022-08-01,93.3190137355
2022-09-01,90.0816904357
2022-10-01,93.7059998376
2022-11-01,86.9163567789
2022-12-01,91.1816430519
2023-01-01,94.1164896491
2023-02-01,81.0906432367
2023-03-01,84.7864380194
2023-04-01,80.2386627805
2023-05-01,82.1045674322
2023-06-01,85.8706984275
2023-07-01,84.9740969644
2023-08-01,86.4555220967
2023-09-01,85.6918733993
2023-10-01,88.3681174994
2023-11-01,82.5987370339
2023-12-01,83.779653523
2024-01-01,87.9270625255
2024-02-01,91.7627895282
2024-03-01,93.3754384574
2024-04-01,82.5950523803
2024-05-01,79.4141096234
2024-06-01,78.6267942972
2024-07-01,77.7151443284
2024-08-01,82.4110467778
2024-09-01,79.2575407042
2024-10-01,79.1975283685
2024-11-01,78.654204471
2024-12-01,78.7455512826
2025-01-01,88.3285386241
2025-02-01,83.5905241464
2025-03-01,84.8546692842
2025-04-01,83.2550705135
2025-05-01,89.163928893
2025-06-01,86.3829726386
2025-07-01,85.4207922025
2025-08-01,88.0932035677
