Tarih,TP_TSANAYMT2021_Y20
2012-10-01,51.6600971627
2012-11-01,51.6661944061
2012-12-01,51.5040584709
2013-01-01,52.7088944168
2013-02-01,53.4712043083
2013-03-01,53.5779957484
2013-04-01,54.1794210162
2013-05-01,53.1280160436
2013-06-01,54.2228430892
2013-07-01,54.4525222227
2013-08-01,56.6680039274
2013-09-01,59.3941983938
2013-10-01,58.4363671851
2013-11-01,59.5468343932
2013-12-01,60.2970858516
2014-01-01,62.9232575779
2014-02-01,62.993339071
2014-03-01,61.4709113155
2014-04-01,63.3121261528
2014-05-01,63.7294865228
2014-06-01,64.0516900861
2014-07-01,63.4506661512
2014-08-01,61.7502855134
2014-09-01,65.3538736456
2014-10-01,67.4824715705
2014-11-01,69.0008669791
2014-12-01,67.7616299023
2015-01-01,68.898855839
2015-02-01,67.6367378391
2015-03-01,71.3803226543
2015-04-01,71.6735034051
2015-05-01,73.266164719
2015-06-01,73.3545430383
2015-07-01,73.7596481149
2015-08-01,75.6905634189
2015-09-01,76.1253038918
2015-10-01,73.4439563305
2015-11-01,75.332258128
2015-12-01,75.909571142
2016-01-01,75.7636534709
2016-02-01,75.4294350074
2016-03-01,78.0277890477
2016-04-01,76.9624629425
2016-05-01,77.7406670511
2016-06-01,76.5908754498
2016-07-01,73.4407897086
2016-08-01,78.9589130601
2016-09-01,73.6249610915
2016-10-01,78.1745540179
2016-11-01,76.5504157535
2016-12-01,77.894935879
2017-01-01,79.1845861692
2017-02-01,81.7419286773
2017-03-01,81.6248160665
2017-04-01,81.6322575563
2017-05-01,82.4894260563
2017-06-01,84.0613425597
2017-07-01,83.7358687404
2017-08-01,84.7853946681
2017-09-01,84.5051116709
2017-10-01,84.3351724589
2017-11-01,86.1161419972
2017-12-01,88.2725890206
2018-01-01,84.2792333662
2018-02-01,84.4703078427
2018-03-01,81.33058991
2018-04-01,82.1287293577
2018-05-01,82.1923157407
2018-06-01,83.9005099934
2018-07-01,81.6442937996
2018-08-01,85.8592358472
2018-09-01,87.4557056815
2018-10-01,77.2372250271
2018-11-01,75.3706394217
2018-12-01,72.2559436972
2019-01-01,79.1809641061
2019-02-01,77.4845504452
2019-03-01,80.2249450052
2019-04-01,83.5003992975
2019-05-01,81.6717649145
2019-06-01,84.1461247093
2019-07-01,86.783568276
2019-08-01,82.6719406539
2019-09-01,86.015330901
2019-10-01,83.6978792028
2019-11-01,84.4595051638
2019-12-01,87.484752673
2020-01-01,86.2948039602
2020-02-01,88.8609472358
2020-03-01,89.9463084273
2020-04-01,81.5585822893
2020-05-01,84.3926350106
2020-06-01,83.0892471458
2020-07-01,88.7195167164
2020-08-01,88.7937886
2020-09-01,93.094718617
2020-10-01,90.5194319649
2020-11-01,92.5699025597
2020-12-01,95.5105710361
2021-01-01,93.1521648819
2021-02-01,94.3275642299
2021-03-01,94.2914862373
2021-04-01,93.954859538
2021-05-01,99.5051054398
2021-06-01,97.7611767763
2021-07-01,98.5846125057
2021-08-01,101.3662207813
2021-09-01,99.1429724358
2021-10-01,103.2298470213
2021-11-01,108.2498083049
2021-12-01,116.4341818479
2022-01-01,105.7292828784
2022-02-01,111.1596598355
2022-03-01,107.4927003813
2022-04-01,105.0129391488
2022-05-01,107.3710117268
2022-06-01,107.9355047344
2022-07-01,102.3080821375
2022-08-01,98.8936887739
2022-09-01,97.9617619761
2022-10-01,97.7091390047
2022-11-01,97.8212075191
2022-12-01,91.8758562004
2023-01-01,94.3866878548
2023-02-01,91.756876834
2023-03-01,93.434641771
2023-04-01,91.549637887
2023-05-01,92.7636091341
2023-06-01,100.6616458393
2023-07-01,100.5735993422
2023-08-01,102.7745202718
2023-09-01,96.2745836809
2023-10-01,95.6859853979
2023-11-01,95.3157766453
2023-12-01,94.1165609649
2024-01-01,96.7300834298
2024-02-01,99.9544954036
2024-03-01,98.7853276104
2024-04-01,99.0028162555
2024-05-01,97.6151013252
2024-06-01,91.0213208209
2024-07-01,96.8504167883
2024-08-01,92.3263645689
2024-09-01,95.6063854648
2024-10-01,95.465828338
2024-11-01,96.7645162958
2024-12-01,101.195629055
2025-01-01,99.0767208506
2025-02-01,96.9698081838
2025-03-01,99.4024476343
2025-04-01,101.0950982034
2025-05-01,99.1108044471
2025-06-01,100.3881740228
2025-07-01,101.7299545615
2025-08-01,101.2819354001
