Tarih,TP_TSANAYMT2021_Y6
2014-12-01,70.7236045444
2015-01-01,70.131579302
2015-02-01,70.1606281063
2015-03-01,72.0842571812
2015-04-01,72.9238143227
2015-05-01,73.3608991893
2015-06-01,74.2407594307
2015-07-01,74.6697784149
2015-08-01,75.5562912327
2015-09-01,76.7307059314
2015-10-01,74.2755234122
2015-11-01,76.2610194356
2015-12-01,76.5971296639
2016-01-01,76.2832085801
2016-02-01,76.888318512
2016-03-01,75.7237083585
2016-04-01,76.7182437513
2016-05-01,78.3130477391
2016-06-01,77.0319104725
2016-07-01,72.3605530205
2016-08-01,76.562747371
2016-09-01,73.8711619226
2016-10-01,78.1079608029
2016-11-01,76.4832825121
2016-12-01,76.7778038884
2017-01-01,77.3687820907
2017-02-01,78.8757133311
2017-03-01,78.3788578986
2017-04-01,78.5550200175
2017-05-01,79.8422097886
2017-06-01,79.5728739665
2017-07-01,79.7160219992
2017-08-01,83.2513145948
2017-09-01,84.5686357575
2017-10-01,83.7325246183
2017-11-01,83.5538867606
2017-12-01,87.7966482519
2018-01-01,85.1757089245
2018-02-01,84.1799085872
2018-03-01,84.5799970675
2018-04-01,85.6923265663
2018-05-01,85.6970399154
2018-06-01,82.0604489913
2018-07-01,83.8254006211
2018-08-01,84.3062340457
2018-09-01,83.2253225636
2018-10-01,80.1662658739
2018-11-01,81.4902967311
2018-12-01,79.9040575195
2019-01-01,81.4363465878
2019-02-01,82.382847829
2019-03-01,84.899822324
2019-04-01,85.8726739588
2019-05-01,84.7323517335
2019-06-01,81.0331959584
2019-07-01,84.0028083693
2019-08-01,82.1816948778
2019-09-01,85.9807791476
2019-10-01,84.2253704866
2019-11-01,84.7506946097
2019-12-01,87.3128091814
2020-01-01,88.1603194266
2020-02-01,89.4003739691
2020-03-01,83.2563223007
2020-04-01,56.5248696162
2020-05-01,67.4383246105
2020-06-01,80.9510128655
2020-07-01,89.4354248107
2020-08-01,90.3515880216
2020-09-01,91.6078693643
2020-10-01,91.1949908029
2020-11-01,91.1108721295
2020-12-01,91.8542650517
2021-01-01,94.8837710715
2021-02-01,96.5011796305
2021-03-01,95.3930971133
2021-04-01,94.1697895883
2021-05-01,95.7967560862
2021-06-01,99.4762082336
2021-07-01,99.842671266
2021-08-01,101.8727309451
2021-09-01,100.5062679483
2021-10-01,105.2071024854
2021-11-01,108.6790851083
2021-12-01,107.6713405236
2022-01-01,103.2726100104
2022-02-01,108.3903701006
2022-03-01,107.0764388864
2022-04-01,107.4022190449
2022-05-01,106.4496631295
2022-06-01,110.4919512335
2022-07-01,102.898108232
2022-08-01,106.290309015
2022-09-01,103.956818083
2022-10-01,104.5014092072
2022-11-01,103.4392816224
2022-12-01,103.8761265774
2023-01-01,104.8123227587
2023-02-01,97.4416155237
2023-03-01,103.4033971015
2023-04-01,104.1353386056
2023-05-01,104.1774891601
2023-06-01,107.7697471497
2023-07-01,106.5364336424
2023-08-01,103.0701322885
2023-09-01,101.6636246023
2023-10-01,100.3774695271
2023-11-01,99.1243679099
2023-12-01,101.6517198754
2024-01-01,103.2408796614
2024-02-01,104.976256262
2024-03-01,103.1638431214
2024-04-01,100.8675980638
2024-05-01,103.3237394895
2024-06-01,98.801002163
2024-07-01,101.9758272303
2024-08-01,100.7157068879
2024-09-01,101.9856297503
2024-10-01,101.4793544772
2024-11-01,102.8449109601
2024-12-01,105.5713807234
2025-01-01,105.5012836386
2025-02-01,103.843226852
2025-03-01,104.0226287996
2025-04-01,101.6213016419
2025-05-01,102.722342895
2025-06-01,101.4263445195
2025-07-01,98.5634603774
2025-08-01,99.1866131559
