Tarih,TP_TSANAYMT2021_Y15
2012-11-01,85.217610079
2012-12-01,82.3553383501
2013-01-01,84.6337082262
2013-02-01,82.634365461
2013-03-01,75.9257423793
2013-04-01,74.9507792822
2013-05-01,78.4945909386
2013-06-01,78.7410928096
2013-07-01,84.691560935
2013-08-01,87.6375189921
2013-09-01,86.0175504852
2013-10-01,76.4980351332
2013-11-01,78.4007721369
2013-12-01,90.5916464048
2014-01-01,76.2018324063
2014-02-01,85.7314812916
2014-03-01,85.309407907
2014-04-01,77.4676875042
2014-05-01,90.9471322259
2014-06-01,95.3133619468
2014-07-01,93.308830303
2014-08-01,89.4796758289
2014-09-01,86.5435974086
2014-10-01,97.3348862669
2014-11-01,94.5647500264
2014-12-01,97.8664877557
2015-01-01,93.3626150102
2015-02-01,88.5244482321
2015-03-01,99.8756015417
2015-04-01,105.5302964871
2015-05-01,95.3165936146
2015-06-01,98.3515440391
2015-07-01,87.2162865364
2015-08-01,95.5147928617
2015-09-01,101.1476489757
2015-10-01,95.2844552901
2015-11-01,98.4489143009
2015-12-01,106.1679227857
2016-01-01,97.7471199209
2016-02-01,94.139883056
2016-03-01,101.2417075154
2016-04-01,101.4042040018
2016-05-01,106.419648727
2016-06-01,102.4887357823
2016-07-01,104.2161518671
2016-08-01,97.1849242994
2016-09-01,98.7530160086
2016-10-01,99.7446546174
2016-11-01,96.4547694014
2016-12-01,97.5120872472
2017-01-01,87.286687446
2017-02-01,93.8729769534
2017-03-01,85.0387496096
2017-04-01,93.9862776975
2017-05-01,94.7803337583
2017-06-01,83.3187288232
2017-07-01,97.3518444087
2017-08-01,102.5904960278
2017-09-01,100.3924602314
2017-10-01,113.9858434085
2017-11-01,114.72779079
2017-12-01,104.2918584004
2018-01-01,108.5844228035
2018-02-01,102.5337955954
2018-03-01,109.4352973631
2018-04-01,101.8643214348
2018-05-01,105.5040015201
2018-06-01,115.9330375075
2018-07-01,99.6141740752
2018-08-01,106.7388483799
2018-09-01,103.9473572163
2018-10-01,106.3386258233
2018-11-01,112.2294811733
2018-12-01,115.4467775267
2019-01-01,112.752166355
2019-02-01,122.4612007333
2019-03-01,120.378962387
2019-04-01,123.5108180251
2019-05-01,107.4189309609
2019-06-01,100.4407777072
2019-07-01,103.9049384651
2019-08-01,85.065336499
2019-09-01,99.8987073385
2019-10-01,86.9525847431
2019-11-01,82.3596108138
2019-12-01,87.7010675814
2020-01-01,95.6762362802
2020-02-01,101.1589588309
2020-03-01,108.065868686
2020-04-01,101.2950249295
2020-05-01,92.2664406775
2020-06-01,108.2552093556
2020-07-01,110.048608917
2020-08-01,110.7459108319
2020-09-01,100.3386043501
2020-10-01,87.7670445126
2020-11-01,95.6737197458
2020-12-01,99.4581175181
2021-01-01,106.4802729515
2021-02-01,102.9581080479
2021-03-01,90.855435648
2021-04-01,91.0145493343
2021-05-01,98.9896723418
2021-06-01,95.843874116
2021-07-01,95.9319620936
2021-08-01,103.4059719006
2021-09-01,100.5306333116
2021-10-01,101.9525011054
2021-11-01,109.0165269497
2021-12-01,103.0204921996
2022-01-01,110.379620796
2022-02-01,98.4658100665
2022-03-01,102.6465264256
2022-04-01,94.4199863743
2022-05-01,100.1736982163
2022-06-01,108.4367634879
2022-07-01,104.0487322429
2022-08-01,106.5924386028
2022-09-01,94.9739518229
2022-10-01,112.7503804885
2022-11-01,109.7181707211
2022-12-01,106.5099246876
2023-01-01,103.8896162695
2023-02-01,101.579720391
2023-03-01,110.1600314182
2023-04-01,119.1712433683
2023-05-01,120.3031623102
2023-06-01,121.0462614614
2023-07-01,118.5497574267
2023-08-01,121.1850572748
2023-09-01,132.2188889265
2023-10-01,121.2026842415
2023-11-01,117.7963830396
2023-12-01,119.026598427
2024-01-01,119.708104074
2024-02-01,128.296349394
2024-03-01,128.3366169184
2024-04-01,120.005828878
2024-05-01,120.5021203482
2024-06-01,125.0714259046
2024-07-01,123.6740398792
2024-08-01,121.2603333419
2024-09-01,119.3573894888
2024-10-01,122.918654754
2024-11-01,122.8777647491
2024-12-01,125.3338391452
2025-01-01,121.7752254584
2025-02-01,126.0204191176
2025-03-01,115.7765298685
2025-04-01,127.7915453555
2025-05-01,144.1975314281
2025-06-01,136.3647409498
2025-07-01,140.0013621468
2025-08-01,140.0410781036
