Tarih,TP_TSANAYMT2021_Y39
2012-11-01,66.1231500228
2012-12-01,67.16151149
2013-01-01,67.4674335977
2013-02-01,68.2203546997
2013-03-01,68.4105190234
2013-04-01,69.7679648479
2013-05-01,70.997360436
2013-06-01,71.4106527966
2013-07-01,71.955660579
2013-08-01,68.426323694
2013-09-01,72.5239948788
2013-10-01,70.5228704383
2013-11-01,70.7494145939
2013-12-01,72.2828891492
2014-01-01,74.7672427991
2014-02-01,72.3141263199
2014-03-01,73.0900714266
2014-04-01,74.9322417079
2014-05-01,70.5258345403
2014-06-01,71.982266302
2014-07-01,71.357094057
2014-08-01,73.1118468928
2014-09-01,72.4504119856
2014-10-01,73.5394311755
2014-11-01,73.2332027002
2014-12-01,73.4296224079
2015-01-01,72.3515020532
2015-02-01,74.1666614764
2015-03-01,73.822834656
2015-04-01,73.5760334475
2015-05-01,73.4666161367
2015-06-01,75.4748332035
2015-07-01,73.182830066
2015-08-01,73.4597055339
2015-09-01,72.9026252256
2015-10-01,73.9192747938
2015-11-01,74.7993256117
2015-12-01,75.288588506
2016-01-01,73.7576116032
2016-02-01,76.8484945597
2016-03-01,76.4289332188
2016-04-01,76.7626959728
2016-05-01,79.6450295045
2016-06-01,78.2953795298
2016-07-01,75.918063905
2016-08-01,77.4091479613
2016-09-01,76.7169067374
2016-10-01,80.5033406283
2016-11-01,81.542768463
2016-12-01,80.7188539104
2017-01-01,82.1414570366
2017-02-01,80.8093444174
2017-03-01,81.0256112185
2017-04-01,81.5624194939
2017-05-01,82.8070374416
2017-06-01,81.9136771003
2017-07-01,81.6491030046
2017-08-01,82.4620653753
2017-09-01,87.4291224247
2017-10-01,87.1041687744
2017-11-01,86.1918702353
2017-12-01,92.1236114112
2018-01-01,88.7926849502
2018-02-01,87.4693289199
2018-03-01,88.0627332674
2018-04-01,89.7852698138
2018-05-01,92.964011303
2018-06-01,86.9974374446
2018-07-01,89.7197121423
2018-08-01,90.2776531491
2018-09-01,86.7782031788
2018-10-01,85.5846671013
2018-11-01,87.486772287
2018-12-01,83.4727030928
2019-01-01,86.7620195599
2019-02-01,85.5499052953
2019-03-01,85.8537904249
2019-04-01,89.5201759434
2019-05-01,88.8274245443
2019-06-01,84.0778008127
2019-07-01,86.5272394783
2019-08-01,86.5030323577
2019-09-01,89.2069401969
2019-10-01,88.4175168786
2019-11-01,87.2208168218
2019-12-01,89.9039333168
2020-01-01,90.6172112656
2020-02-01,92.3359018454
2020-03-01,91.7842717235
2020-04-01,84.7931435567
2020-05-01,84.6620624618
2020-06-01,87.4755994439
2020-07-01,91.9506110062
2020-08-01,97.0198073525
2020-09-01,93.0212869242
2020-10-01,90.2701493602
2020-11-01,89.6946394218
2020-12-01,92.5292681534
2021-01-01,94.457596579
2021-02-01,102.8979138789
2021-03-01,97.838569768
2021-04-01,93.5108061164
2021-05-01,94.5350744326
2021-06-01,100.9077495177
2021-07-01,101.1832722895
2021-08-01,100.1475664667
2021-09-01,97.8195101092
2021-10-01,103.9790200788
2021-11-01,108.6012881379
2021-12-01,104.1216326253
2022-01-01,99.2778060201
2022-02-01,102.3471540384
2022-03-01,104.2124004515
2022-04-01,101.0813199268
2022-05-01,102.6339893564
2022-06-01,105.4891239949
2022-07-01,100.4305300334
2022-08-01,102.343023779
2022-09-01,101.0110916199
2022-10-01,103.3180021566
2022-11-01,102.2397544239
2022-12-01,102.6589958607
2023-01-01,104.2013873762
2023-02-01,96.9767497472
2023-03-01,100.8403087574
2023-04-01,101.1972585765
2023-05-01,102.9439913783
2023-06-01,108.4392935456
2023-07-01,108.5837627221
2023-08-01,105.2026077261
2023-09-01,108.0528860342
2023-10-01,105.1814041713
2023-11-01,105.4803774441
2023-12-01,108.3182766846
2024-01-01,112.0372249603
2024-02-01,114.3099499363
2024-03-01,106.942087498
2024-04-01,106.7337724953
2024-05-01,108.4650320306
2024-06-01,102.5165638365
2024-07-01,106.864571977
2024-08-01,107.1902381943
2024-09-01,104.9814387083
2024-10-01,105.7686587566
2024-11-01,107.6487368002
2024-12-01,109.8432885127
2025-01-01,111.8978946009
2025-02-01,112.1402148671
2025-03-01,113.6809725612
2025-04-01,111.5856768375
2025-05-01,110.5157284552
2025-06-01,110.4658643742
2025-07-01,107.830143733
2025-08-01,109.4621988332
