Tarih,TP_TSANAYMT2021_Y8
2014-12-01,67.5522855844
2015-01-01,67.9358945539
2015-02-01,68.6896008499
2015-03-01,71.7447073808
2015-04-01,71.9850937756
2015-05-01,69.4893524554
2015-06-01,71.3450082877
2015-07-01,70.6505981428
2015-08-01,74.7874759181
2015-09-01,72.8921567825
2015-10-01,70.3192510808
2015-11-01,72.1423953116
2015-12-01,72.4305920955
2016-01-01,72.1629732304
2016-02-01,72.8140029108
2016-03-01,71.1615015883
2016-04-01,71.2141380742
2016-05-01,73.6436039746
2016-06-01,74.2525675271
2016-07-01,69.5545226424
2016-08-01,74.6274867663
2016-09-01,72.9395694172
2016-10-01,75.0338938654
2016-11-01,75.5797988558
2016-12-01,77.0713338926
2017-01-01,76.4787107102
2017-02-01,77.5576632804
2017-03-01,80.9262992653
2017-04-01,80.9167174181
2017-05-01,79.9791802158
2017-06-01,79.540459441
2017-07-01,78.9383185062
2017-08-01,81.0335649535
2017-09-01,82.6997732928
2017-10-01,84.3644320395
2017-11-01,84.0184391129
2017-12-01,85.5805626794
2018-01-01,84.0522228504
2018-02-01,84.53390738
2018-03-01,84.3797668159
2018-04-01,85.8368753518
2018-05-01,85.1748902014
2018-06-01,81.7237657649
2018-07-01,83.4826577468
2018-08-01,80.5021040394
2018-09-01,79.3248905225
2018-10-01,76.0443654638
2018-11-01,77.4379362958
2018-12-01,76.2644016869
2019-01-01,79.9828785877
2019-02-01,78.0250451933
2019-03-01,81.4361183357
2019-04-01,79.7635996104
2019-05-01,80.6336973626
2019-06-01,78.6378430972
2019-07-01,81.9992423909
2019-08-01,78.2858985562
2019-09-01,80.9304883351
2019-10-01,81.3504927134
2019-11-01,82.3000603001
2019-12-01,84.7517909882
2020-01-01,81.5942973333
2020-02-01,85.1797139659
2020-03-01,77.9036112473
2020-04-01,48.6687831716
2020-05-01,66.6803946859
2020-06-01,77.569719799
2020-07-01,88.0630499329
2020-08-01,90.5566608682
2020-09-01,92.6344928862
2020-10-01,94.2916081214
2020-11-01,95.6975781615
2020-12-01,96.875072796
2021-01-01,98.3960397594
2021-02-01,97.270170539
2021-03-01,97.9871850252
2021-04-01,96.6738728566
2021-05-01,99.6166849457
2021-06-01,96.4981317375
2021-07-01,95.6238789585
2021-08-01,106.6703834194
2021-09-01,102.682855121
2021-10-01,99.8770566567
2021-11-01,104.8564515684
2021-12-01,103.8472894125
2022-01-01,103.819713846
2022-02-01,118.3153926118
2022-03-01,104.0392331497
2022-04-01,107.9255470892
2022-05-01,108.4392452815
2022-06-01,114.6169156482
2022-07-01,102.7600551898
2022-08-01,112.4587116982
2022-09-01,105.6083287787
2022-10-01,113.7511055938
2022-11-01,110.6199521021
2022-12-01,115.6333189716
2023-01-01,115.4584064365
2023-02-01,108.1869342075
2023-03-01,115.5151058166
2023-04-01,119.7060372408
2023-05-01,118.1786526773
2023-06-01,117.0714961821
2023-07-01,118.274688438
2023-08-01,119.9786626901
2023-09-01,119.1882413161
2023-10-01,118.479786242
2023-11-01,116.7891862547
2023-12-01,119.0108370633
2024-01-01,120.0479897338
2024-02-01,120.6903611097
2024-03-01,116.5009141522
2024-04-01,113.3204902194
2024-05-01,120.7582280141
2024-06-01,116.4146448977
2024-07-01,115.0677198043
2024-08-01,106.8521536404
2024-09-01,113.2478387042
2024-10-01,110.9333399786
2024-11-01,117.2047494569
2024-12-01,118.3379068645
2025-01-01,114.6377205874
2025-02-01,115.5033382175
2025-03-01,119.4899174466
2025-04-01,118.9258914019
2025-05-01,123.1342503223
2025-06-01,118.8942667849
2025-07-01,123.1493439756
2025-08-01,128.5258659037
