Tarih,TP_TSANAYMT2021_Y9
2014-12-01,52.2535848889
2015-01-01,56.3230366535
2015-02-01,56.5312788834
2015-03-01,60.4499595709
2015-04-01,61.0466564079
2015-05-01,56.5674475047
2015-06-01,63.0504778592
2015-07-01,54.4777712222
2015-08-01,56.1497468884
2015-09-01,58.1873222929
2015-10-01,62.0754579394
2015-11-01,59.8568077881
2015-12-01,54.0392489957
2016-01-01,59.0237474685
2016-02-01,60.2036412495
2016-03-01,69.2015711694
2016-04-01,56.4985730009
2016-05-01,65.1405992244
2016-06-01,61.4641740384
2016-07-01,55.1471732471
2016-08-01,62.0215735317
2016-09-01,65.1609282081
2016-10-01,69.2365237071
2016-11-01,66.1890124712
2016-12-01,69.9242358103
2017-01-01,70.4511034502
2017-02-01,61.8652199261
2017-03-01,61.6143922933
2017-04-01,90.6751262227
2017-05-01,64.3380662008
2017-06-01,70.8340902206
2017-07-01,72.8225079774
2017-08-01,71.8687254884
2017-09-01,68.561666136
2017-10-01,73.6115065802
2017-11-01,74.9263150081
2017-12-01,72.4374138633
2018-01-01,75.8880046765
2018-02-01,72.8996637013
2018-03-01,79.0156478126
2018-04-01,79.4568078269
2018-05-01,72.8463216132
2018-06-01,75.3160176197
2018-07-01,82.1951979788
2018-08-01,88.6581473546
2018-09-01,74.2555887129
2018-10-01,85.9589844974
2018-11-01,79.5106258881
2018-12-01,81.2456670967
2019-01-01,81.0169278621
2019-02-01,90.3791752874
2019-03-01,96.4882389937
2019-04-01,88.5432176659
2019-05-01,108.4275795754
2019-06-01,77.5386374091
2019-07-01,106.087384339
2019-08-01,102.3919071918
2019-09-01,107.3213021249
2019-10-01,89.3039885541
2019-11-01,91.8366187322
2019-12-01,87.5782916805
2020-01-01,88.5649219321
2020-02-01,97.6968267664
2020-03-01,83.1900275133
2020-04-01,59.885372202
2020-05-01,81.2159161538
2020-06-01,82.1408208222
2020-07-01,91.717163175
2020-08-01,88.8301528168
2020-09-01,93.6582859193
2020-10-01,91.9039716479
2020-11-01,102.5780482611
2020-12-01,94.5610468773
2021-01-01,98.4093209651
2021-02-01,101.9731628602
2021-03-01,93.4470156423
2021-04-01,109.0976948649
2021-05-01,94.571614752
2021-06-01,107.6647343925
2021-07-01,82.0325088244
2021-08-01,103.866987192
2021-09-01,98.8604862687
2021-10-01,92.8673172336
2021-11-01,98.4548585722
2021-12-01,118.7542984321
2022-01-01,104.2311232601
2022-02-01,100.1728019997
2022-03-01,89.8907255893
2022-04-01,128.198708461
2022-05-01,124.9168941798
2022-06-01,102.7870279406
2022-07-01,103.4783007221
2022-08-01,103.1814454913
2022-09-01,106.7440524048
2022-10-01,120.5398915574
2022-11-01,144.031127762
2022-12-01,131.08334109
2023-01-01,120.1542326883
2023-02-01,130.3482024308
2023-03-01,133.5512406202
2023-04-01,125.8355363523
2023-05-01,144.6190731959
2023-06-01,153.7558447168
2023-07-01,134.5834429214
2023-08-01,135.3145702636
2023-09-01,162.2358239959
2023-10-01,138.2410498762
2023-11-01,136.3888012401
2023-12-01,147.1167607319
2024-01-01,119.0866337149
2024-02-01,167.7916439188
2024-03-01,179.0997357588
2024-04-01,127.665872543
2024-05-01,118.4131931593
2024-06-01,115.7510753142
2024-07-01,109.0666337667
2024-08-01,133.8758367809
2024-09-01,130.0161367537
2024-10-01,120.2338426232
2024-11-01,131.092627552
2024-12-01,202.4952807811
2025-01-01,136.8633340391
2025-02-01,127.1714137512
2025-03-01,182.8484840969
2025-04-01,121.8865960965
2025-05-01,153.9260126975
2025-06-01,212.7692462802
2025-07-01,172.3606787622
2025-08-01,144.1842447066
