Tarih,TP_TSANAYMT2021_Y23
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,42.7035003181
2005-02-01,40.4493094032
2005-03-01,41.7448545935
2005-04-01,39.8893166692
2005-05-01,43.5450036338
2005-06-01,44.4583340298
2005-07-01,44.9918392311
2005-08-01,44.8703702699
2005-09-01,45.7031636339
2005-10-01,45.6223316021
2005-11-01,46.4196780044
2005-12-01,45.3897341474
2006-01-01,47.3833476404
2006-02-01,48.7988137435
2006-03-01,49.3229135963
2006-04-01,51.8130228726
2006-05-01,50.1545646908
2006-06-01,49.3475408135
2006-07-01,46.7549266595
2006-08-01,46.7265044728
2006-09-01,45.5881713264
2006-10-01,46.4340631993
2006-11-01,47.5014492754
2006-12-01,50.3599669384
2007-01-01,50.7614726034
2007-02-01,50.7458943467
2007-03-01,49.2832629149
2007-04-01,48.9946443057
2007-05-01,47.7102248479
2007-06-01,47.7509122334
2007-07-01,48.828906755
2007-08-01,49.8854272838
2007-09-01,51.0728060325
2007-10-01,51.6344750854
2007-11-01,51.1076939969
2007-12-01,52.2157113401
2008-01-01,50.9687169462
2008-02-01,49.9988157609
2008-03-01,47.8110131539
2008-04-01,48.1374201668
2008-05-01,46.8445030652
2008-06-01,48.4047012948
2008-07-01,48.4829079289
2008-08-01,48.220298697
2008-09-01,45.8017006459
2008-10-01,44.1751293013
2008-11-01,40.9043166146
2008-12-01,41.4147937198
2009-01-01,38.4112897438
2009-02-01,40.8682076693
2009-03-01,41.6706250192
2009-04-01,42.6070279686
2009-05-01,44.9549626247
2009-06-01,46.1761491853
2009-07-01,47.6517590966
2009-08-01,49.0943441621
2009-09-01,49.6314199155
2009-10-01,51.2861938508
2009-11-01,53.3268558947
2009-12-01,51.6222978483
2010-01-01,50.157284674
2010-02-01,50.2961213958
2010-03-01,52.2017202837
2010-04-01,51.7412523157
2010-05-01,53.7727789078
2010-06-01,54.0943220725
2010-07-01,54.4262884894
2010-08-01,56.0998619515
2010-09-01,55.6495350832
2010-10-01,56.3067564545
2010-11-01,57.8416912437
2010-12-01,60.4313941998
2011-01-01,61.2108011097
2011-02-01,58.934797867
2011-03-01,60.6405485711
2011-04-01,61.39729321
2011-05-01,61.5413222003
2011-06-01,57.6729149427
2011-07-01,62.0219857462
2011-08-01,65.1916613114
2011-09-01,64.7050261305
2011-10-01,64.2812761203
2011-11-01,63.0183141747
2011-12-01,62.7139656516
2012-01-01,60.6276371171
2012-02-01,58.936776905
2012-03-01,60.4973043368
2012-04-01,62.8269379759
2012-05-01,61.725401095
2012-06-01,61.1816927529
2012-07-01,62.8759285746
2012-08-01,59.948580032
2012-09-01,62.3005383637
2012-10-01,62.027077017
