Tarih,TP_TSANAYMT2021_Y2
2012-11-01,63.9488350063
2012-12-01,64.6090979691
2013-01-01,65.4072314705
2013-02-01,66.2092500086
2013-03-01,66.7204835086
2013-04-01,67.194983816
2013-05-01,66.973641369
2013-06-01,68.638936616
2013-07-01,68.7165941448
2013-08-01,67.3405022554
2013-09-01,70.8483581711
2013-10-01,70.4620081938
2013-11-01,70.6389334609
2013-12-01,70.5313221248
2014-01-01,74.6847756664
2014-02-01,73.3988673771
2014-03-01,73.0219828959
2014-04-01,70.9292658809
2014-05-01,70.2139056258
2014-06-01,70.8235412459
2014-07-01,72.2485350489
2014-08-01,68.7683782692
2014-09-01,71.2465606698
2014-10-01,71.2191535202
2014-11-01,70.9465802202
2014-12-01,71.5080884487
2015-01-01,69.6898686806
2015-02-01,69.8536630115
2015-03-01,73.0514063406
2015-04-01,73.2261353047
2015-05-01,74.3477897693
2015-06-01,74.8102661164
2015-07-01,74.4930689036
2015-08-01,76.410108709
2015-09-01,75.2996970441
2015-10-01,73.2880522258
2015-11-01,75.0393514338
2015-12-01,76.9864248768
2016-01-01,74.7777372838
2016-02-01,75.9240920929
2016-03-01,74.8883587816
2016-04-01,75.6084151144
2016-05-01,75.0677665937
2016-06-01,75.3212029251
2016-07-01,70.508650673
2016-08-01,77.2665162456
2016-09-01,74.8751969068
2016-10-01,77.4638786842
2016-11-01,77.4656472633
2016-12-01,74.6613825632
2017-01-01,75.0330024466
2017-02-01,78.1937044904
2017-03-01,79.9353734129
2017-04-01,80.4724285763
2017-05-01,81.5641561129
2017-06-01,81.3160615243
2017-07-01,80.850919045
2017-08-01,83.9384346547
2017-09-01,85.0746834384
2017-10-01,85.5616491446
2017-11-01,86.6349304777
2017-12-01,88.2959826616
2018-01-01,86.6958531134
2018-02-01,86.925246112
2018-03-01,85.3332360014
2018-04-01,86.7749032413
2018-05-01,85.1159249942
2018-06-01,83.026602988
2018-07-01,84.8006980721
2018-08-01,83.689741108
2018-09-01,80.382361302
2018-10-01,77.0524253351
2018-11-01,76.1341125087
2018-12-01,75.275931865
2019-01-01,76.3098789705
2019-02-01,77.510108639
2019-03-01,80.1572713465
2019-04-01,79.4921664601
2019-05-01,79.0378350242
2019-06-01,77.293238351
2019-07-01,80.7773549762
2019-08-01,78.0878560028
2019-09-01,80.8724662
2019-10-01,80.8561283172
2019-11-01,81.3828941981
2019-12-01,82.8756014129
2020-01-01,82.8943370062
2020-02-01,84.3713537577
2020-03-01,81.5505340124
2020-04-01,57.962802493
2020-05-01,66.4956840483
2020-06-01,78.1457931113
2020-07-01,85.3366690274
2020-08-01,88.0856745585
2020-09-01,89.5313384102
2020-10-01,90.8140052232
2020-11-01,92.2613477446
2020-12-01,93.0747197792
2021-01-01,95.8608269932
2021-02-01,95.5008795907
2021-03-01,96.4870471776
2021-04-01,96.1414449641
2021-05-01,100.2960723499
2021-06-01,100.7888907083
2021-07-01,98.4892773407
2021-08-01,102.3143595828
2021-09-01,101.9084230087
2021-10-01,102.9388404296
2021-11-01,105.0277435387
2021-12-01,104.2461943158
2022-01-01,100.7810538196
2022-02-01,105.4833535006
2022-03-01,104.113482029
2022-04-01,102.5708120481
2022-05-01,103.2690499453
2022-06-01,104.7803911011
2022-07-01,97.1034235867
2022-08-01,97.9920222033
2022-09-01,96.1565510935
2022-10-01,97.1424096053
2022-11-01,95.7456864916
2022-12-01,96.6822040534
2023-01-01,101.102703653
2023-02-01,92.1714971622
2023-03-01,97.1317176045
2023-04-01,96.8491595871
2023-05-01,98.2715715422
2023-06-01,101.7081641983
2023-07-01,101.1531429022
2023-08-01,100.3345990717
2023-09-01,99.6649774932
2023-10-01,99.4815357778
2023-11-01,97.6979459458
2023-12-01,101.0998433515
2024-01-01,101.1747975502
2024-02-01,102.5293296694
2024-03-01,101.7540776506
2024-04-01,97.6644198649
2024-05-01,98.3109832621
2024-06-01,94.943152391
2024-07-01,96.6703015579
2024-08-01,95.4682189447
2024-09-01,98.3096248229
2024-10-01,96.8583228636
2024-11-01,97.9331711841
2024-12-01,101.2030582131
2025-01-01,102.2922141217
2025-02-01,99.1835315889
2025-03-01,100.1323980265
2025-04-01,99.4951359322
2025-05-01,101.1297800029
2025-06-01,101.9128207979
2025-07-01,100.3677403333
2025-08-01,101.2597345032
