Tarih,TP_TSANAYMT2021_Y32
2012-11-01,58.015640573
2012-12-01,57.2905075737
2013-01-01,63.5316701435
2013-02-01,65.3216263545
2013-03-01,64.1562986222
2013-04-01,61.8970347597
2013-05-01,62.3038683876
2013-06-01,69.0594132833
2013-07-01,67.4421808387
2013-08-01,66.0999440398
2013-09-01,69.5347718017
2013-10-01,67.6270266218
2013-11-01,67.6884284439
2013-12-01,58.5413001727
2014-01-01,64.6304813923
2014-02-01,64.5621786398
2014-03-01,67.392985175
2014-04-01,67.9738749042
2014-05-01,68.065469021
2014-06-01,70.9835782373
2014-07-01,69.5742343671
2014-08-01,68.9219131732
2014-09-01,69.7840128945
2014-10-01,70.3527642645
2014-11-01,71.4802825749
2014-12-01,75.3816008805
2015-01-01,77.9499298884
2015-02-01,79.0912092336
2015-03-01,81.4378229891
2015-04-01,84.1959686548
2015-05-01,73.5740343551
2015-06-01,80.5612510772
2015-07-01,79.2293590543
2015-08-01,90.834548508
2015-09-01,85.4190879058
2015-10-01,84.7021858661
2015-11-01,84.478021606
2015-12-01,85.0986851654
2016-01-01,81.727050959
2016-02-01,84.898706218
2016-03-01,81.7439482495
2016-04-01,82.3766614352
2016-05-01,86.0315031019
2016-06-01,83.7761112681
2016-07-01,86.1925248036
2016-08-01,91.1655149697
2016-09-01,88.0690239855
2016-10-01,93.1545582118
2016-11-01,93.9287495415
2016-12-01,99.1345371146
2017-01-01,101.0390046945
2017-02-01,96.7623976882
2017-03-01,98.6717231285
2017-04-01,102.069953141
2017-05-01,103.4774105448
2017-06-01,99.6237060862
2017-07-01,102.095385076
2017-08-01,97.056320675
2017-09-01,101.3295494344
2017-10-01,104.2363434867
2017-11-01,110.8038895945
2017-12-01,109.9120716457
2018-01-01,102.8774703095
2018-02-01,104.9625900199
2018-03-01,107.0795640255
2018-04-01,107.0476770704
2018-05-01,107.9407355869
2018-06-01,102.7290760674
2018-07-01,102.3765583548
2018-08-01,90.3432423229
2018-09-01,97.3638662222
2018-10-01,88.5037227534
2018-11-01,88.331974382
2018-12-01,91.031116302
2019-01-01,93.2250123263
2019-02-01,93.686100429
2019-03-01,95.9096261209
2019-04-01,94.002972377
2019-05-01,92.888074417
2019-06-01,95.7371722093
2019-07-01,95.8126369034
2019-08-01,88.3735097242
2019-09-01,95.5980022208
2019-10-01,93.5908768977
2019-11-01,93.9603752292
2019-12-01,97.9567900185
2020-01-01,94.9735996556
2020-02-01,97.3857256582
2020-03-01,76.6610008326
2020-04-01,22.6436386139
2020-05-01,64.4518244613
2020-06-01,76.1113409847
2020-07-01,94.7503525873
2020-08-01,99.1239882277
2020-09-01,102.4008549655
2020-10-01,108.5756988946
2020-11-01,104.1943135602
2020-12-01,106.6042355434
2021-01-01,104.3589481885
2021-02-01,101.8502430904
2021-03-01,99.2264930894
2021-04-01,95.790717424
2021-05-01,93.352420801
2021-06-01,91.6972673931
2021-07-01,88.6344537335
2021-08-01,120.6100179395
2021-09-01,94.5420028484
2021-10-01,97.9981319859
2021-11-01,105.6488958872
2021-12-01,106.2904076191
2022-01-01,103.9956661587
2022-02-01,107.97604729
2022-03-01,102.672272119
2022-04-01,109.2903498818
2022-05-01,109.2280697344
2022-06-01,121.3214296943
2022-07-01,107.5450401121
2022-08-01,126.3595463188
2022-09-01,116.9800003605
2022-10-01,114.5046030534
2022-11-01,120.5719946223
2022-12-01,122.9233293681
2023-01-01,122.7042507202
2023-02-01,115.1528257061
2023-03-01,129.4995028837
2023-04-01,128.3300169267
2023-05-01,133.2615928139
2023-06-01,129.8869107422
2023-07-01,134.9889060874
2023-08-01,127.9727615583
2023-09-01,127.1300238007
2023-10-01,133.9528741497
2023-11-01,131.978200998
2023-12-01,126.1174202638
2024-01-01,130.2487655247
2024-02-01,137.1198517413
2024-03-01,129.8667738726
2024-04-01,119.9450096361
2024-05-01,124.7576376285
2024-06-01,116.7737093179
2024-07-01,116.8753494474
2024-08-01,109.1669037954
2024-09-01,119.4366063635
2024-10-01,116.8887008637
2024-11-01,113.5175237504
2024-12-01,118.1391330892
2025-01-01,116.6579239673
2025-02-01,118.772525586
2025-03-01,122.8185256749
2025-04-01,127.2539675235
2025-05-01,128.5335447445
2025-06-01,127.6088876902
2025-07-01,125.3024625238
2025-08-01,125.5598388258
