Tarih,TP_TSANAYMT2021_Y26
2012-11-01,66.8226930263
2012-12-01,69.9811480939
2013-01-01,71.3809886782
2013-02-01,74.0010804321
2013-03-01,72.2933345065
2013-04-01,74.1774718452
2013-05-01,74.4480863204
2013-06-01,75.1218625325
2013-07-01,74.4022429574
2013-08-01,73.8100824842
2013-09-01,77.9611238677
2013-10-01,78.4084278324
2013-11-01,77.5027210494
2013-12-01,75.3047358599
2014-01-01,89.0000798285
2014-02-01,84.7521760301
2014-03-01,82.1091636916
2014-04-01,76.7504746432
2014-05-01,74.7049999191
2014-06-01,75.2825753757
2014-07-01,75.8071585148
2014-08-01,72.5921322017
2014-09-01,76.9276104996
2014-10-01,75.9916362316
2014-11-01,76.4585361278
2014-12-01,77.1993180678
2015-01-01,74.8738881419
2015-02-01,71.9681090403
2015-03-01,78.8123437679
2015-04-01,77.7170684696
2015-05-01,80.478323115
2015-06-01,79.5832859886
2015-07-01,79.8300230128
2015-08-01,79.746284251
2015-09-01,81.1311111258
2015-10-01,78.0148042231
2015-11-01,81.4647116389
2015-12-01,84.399631521
2016-01-01,79.6702637496
2016-02-01,83.5679703124
2016-03-01,82.2615252987
2016-04-01,83.2710695565
2016-05-01,81.5614137756
2016-06-01,80.8261099553
2016-07-01,74.8304324589
2016-08-01,83.1143804417
2016-09-01,80.2681364329
2016-10-01,83.7943403347
2016-11-01,83.7092539857
2016-12-01,75.5040438433
2017-01-01,76.3661721635
2017-02-01,83.7166349436
2017-03-01,85.5228179637
2017-04-01,85.6209230154
2017-05-01,87.9421522203
2017-06-01,87.9664661039
2017-07-01,85.2659622971
2017-08-01,93.572311642
2017-09-01,90.7184779639
2017-10-01,92.0954064918
2017-11-01,95.4140281006
2017-12-01,97.2239964856
2018-01-01,96.2729816236
2018-02-01,95.5691510274
2018-03-01,92.5624743023
2018-04-01,93.289422304
2018-05-01,88.7517029191
2018-06-01,87.205219357
2018-07-01,91.0446612842
2018-08-01,87.9023629659
2018-09-01,81.2130117953
2018-10-01,80.1208220611
2018-11-01,75.4036110848
2018-12-01,73.3728245384
2019-01-01,74.0497276794
2019-02-01,75.1526433061
2019-03-01,77.1634380704
2019-04-01,72.9528923838
2019-05-01,73.5664904268
2019-06-01,70.565658532
2019-07-01,73.3981071505
2019-08-01,72.7558175145
2019-09-01,73.8334413584
2019-10-01,76.1341108972
2019-11-01,76.5733391599
2019-12-01,74.8405252738
2020-01-01,76.9115166263
2020-02-01,78.751632802
2020-03-01,78.1876411517
2020-04-01,61.3275046336
2020-05-01,65.7343782771
2020-06-01,80.089969734
2020-07-01,88.5978097413
2020-08-01,89.3642482914
2020-09-01,90.242235442
2020-10-01,91.2367422373
2020-11-01,91.5267057519
2020-12-01,93.0239899092
2021-01-01,94.777711675
2021-02-01,94.39663479
2021-03-01,96.366764723
2021-04-01,97.8706855514
2021-05-01,100.9475355182
2021-06-01,100.2995875828
2021-07-01,100.0288104057
2021-08-01,99.9721573254
2021-09-01,102.1975140943
2021-10-01,101.1708600438
2021-11-01,105.4700757345
2021-12-01,106.5016625558
2022-01-01,101.873629769
2022-02-01,105.6360532901
2022-03-01,101.3201879968
2022-04-01,104.823804976
2022-05-01,106.6164193213
2022-06-01,107.6320042513
2022-07-01,101.8949409327
2022-08-01,102.2362786686
2022-09-01,100.7095066786
2022-10-01,100.0663833173
2022-11-01,100.2772355384
2022-12-01,103.5354573455
2023-01-01,111.0920705632
2023-02-01,92.6488497699
2023-03-01,97.9943733311
2023-04-01,96.8196358076
2023-05-01,96.95087325
2023-06-01,108.2546540941
2023-07-01,102.4052352239
2023-08-01,101.2143625672
2023-09-01,101.1457815812
2023-10-01,101.879786193
2023-11-01,97.2977979966
2023-12-01,101.2258220203
2024-01-01,102.6325452674
2024-02-01,106.3914543579
2024-03-01,102.02214834
2024-04-01,96.412875413
2024-05-01,99.0266686414
2024-06-01,95.8976637047
2024-07-01,94.3142402054
2024-08-01,95.7771280409
2024-09-01,95.6412043103
2024-10-01,97.0076574871
2024-11-01,96.9115920696
2024-12-01,98.1181863872
2025-01-01,106.4707648
2025-02-01,97.4830583442
2025-03-01,103.566036185
2025-04-01,100.8749352003
2025-05-01,107.9504551875
2025-06-01,104.7425444957
2025-07-01,106.6901699104
2025-08-01,105.763161048
