Tarih,TP_TSANAYMT2021_Y4
2012-11-01,51.2164378777
2012-12-01,52.2093443083
2013-01-01,54.1657101921
2013-02-01,56.6259290333
2013-03-01,54.8704794676
2013-04-01,55.1616415345
2013-05-01,55.1917641573
2013-06-01,59.1928178077
2013-07-01,58.3089839526
2013-08-01,56.4640258181
2013-09-01,61.4609296354
2013-10-01,60.0221582558
2013-11-01,61.0068341087
2013-12-01,58.3670444079
2014-01-01,61.8128742127
2014-02-01,62.0293132013
2014-03-01,61.5856792999
2014-04-01,61.6280057672
2014-05-01,60.9946659944
2014-06-01,63.757990724
2014-07-01,67.6718487307
2014-08-01,62.6644861376
2014-09-01,66.7445612385
2014-10-01,64.2779748114
2014-11-01,65.4013468804
2014-12-01,66.2954177279
2015-01-01,68.9120823063
2015-02-01,68.0233448484
2015-03-01,72.0975296822
2015-04-01,72.3662922456
2015-05-01,68.9173253625
2015-06-01,71.645610106
2015-07-01,69.5634004666
2015-08-01,74.3763390735
2015-09-01,73.1787264483
2015-10-01,73.5217236812
2015-11-01,75.2866969424
2015-12-01,72.6420592169
2016-01-01,73.3309781844
2016-02-01,75.3902824478
2016-03-01,76.3825961237
2016-04-01,72.7117773126
2016-05-01,76.924342242
2016-06-01,76.4614191146
2016-07-01,70.9726563056
2016-08-01,76.9666557326
2016-09-01,75.6642236148
2016-10-01,78.1853803961
2016-11-01,77.9735280748
2016-12-01,79.6074452525
2017-01-01,81.4710988435
2017-02-01,79.0568911212
2017-03-01,82.0248949821
2017-04-01,90.0488120447
2017-05-01,81.6640918456
2017-06-01,84.6250291894
2017-07-01,85.6130221022
2017-08-01,84.1756105582
2017-09-01,85.623557036
2017-10-01,89.1560072865
2017-11-01,89.2243406372
2017-12-01,89.9716206879
2018-01-01,88.5245887787
2018-02-01,87.7359959712
2018-03-01,89.244356
2018-04-01,90.2449545189
2018-05-01,86.7218835778
2018-06-01,83.6649820961
2018-07-01,85.562994252
2018-08-01,86.9454161983
2018-09-01,82.5942535513
2018-10-01,83.7380913418
2018-11-01,81.7284413748
2018-12-01,78.7114772793
2019-01-01,83.2159237033
2019-02-01,82.1649639213
2019-03-01,86.0492629767
2019-04-01,83.5198979128
2019-05-01,87.5505161685
2019-06-01,80.5191326968
2019-07-01,88.0352939673
2019-08-01,84.3344000983
2019-09-01,87.458173131
2019-10-01,85.2700399111
2019-11-01,86.62040514
2019-12-01,88.5833754321
2020-01-01,85.0923867887
2020-02-01,92.4886864379
2020-03-01,80.2964655285
2020-04-01,48.3438156654
2020-05-01,68.9205221419
2020-06-01,79.2581133573
2020-07-01,91.2053047506
2020-08-01,91.2523665173
2020-09-01,96.4969132166
2020-10-01,94.0464822317
2020-11-01,97.5552626716
2020-12-01,98.043492462
2021-01-01,97.432339277
2021-02-01,97.9734475782
2021-03-01,96.4941528745
2021-04-01,98.7107181183
2021-05-01,98.2128378314
2021-06-01,98.9450740991
2021-07-01,93.4822541335
2021-08-01,109.9221283149
2021-09-01,101.2564065649
2021-10-01,96.7998417405
2021-11-01,103.7641557056
2021-12-01,107.0066437622
2022-01-01,104.6488019172
2022-02-01,118.8834787951
2022-03-01,98.2388454724
2022-04-01,113.694203125
2022-05-01,111.5506547923
2022-06-01,113.358286501
2022-07-01,102.8020158634
2022-08-01,113.4561069618
2022-09-01,108.2726302181
2022-10-01,121.0766314684
2022-11-01,121.6241656008
2022-12-01,125.6771472122
2023-01-01,123.3457446253
2023-02-01,119.2451112848
2023-03-01,128.0090415854
2023-04-01,133.0895887239
2023-05-01,134.6839496329
2023-06-01,133.3855705757
2023-07-01,132.1986674998
2023-08-01,133.6176099138
2023-09-01,133.8614145326
2023-10-01,133.0988701812
2023-11-01,130.6870924054
2023-12-01,131.0969227385
2024-01-01,128.3585874798
2024-02-01,140.8975329353
2024-03-01,137.202683876
2024-04-01,125.0910451297
2024-05-01,129.3852625376
2024-06-01,126.6344675187
2024-07-01,122.0769497755
2024-08-01,120.6188256423
2024-09-01,125.0584242322
2024-10-01,121.1964319781
2024-11-01,131.121269713
2024-12-01,151.1693605085
2025-01-01,130.4124080077
2025-02-01,129.5888424383
2025-03-01,146.4743773904
2025-04-01,131.6114357248
2025-05-01,143.3638110762
2025-06-01,150.4367212635
2025-07-01,146.9991147651
2025-08-01,145.9644587614
