Tarih,TP_TSANAYMT2021_Y16
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,65.2248878906
2005-02-01,62.1214768531
2005-03-01,60.5252823886
2005-04-01,58.9640514626
2005-05-01,61.0164266247
2005-06-01,60.7998821046
2005-07-01,59.7552196213
2005-08-01,58.7282538233
2005-09-01,61.4191762379
2005-10-01,60.8278112134
2005-11-01,61.0054711584
2005-12-01,60.4730346564
2006-01-01,60.8102700663
2006-02-01,61.1622464084
2006-03-01,61.1434740916
2006-04-01,59.557760071
2006-05-01,60.6882712886
2006-06-01,64.5377286136
2006-07-01,63.3045111476
2006-08-01,63.0998043533
2006-09-01,61.6893231446
2006-10-01,61.6451760153
2006-11-01,60.98094445
2006-12-01,62.933654768
2007-01-01,62.6806943179
2007-02-01,62.1232965461
2007-03-01,62.165350214
2007-04-01,62.6516181142
2007-05-01,62.6421586532
2007-06-01,61.8394564888
2007-07-01,62.5108365103
2007-08-01,62.05107633
2007-09-01,60.8665476067
2007-10-01,59.3783608294
2007-11-01,60.2464836639
2007-12-01,60.0378521549
2008-01-01,58.2407736702
2008-02-01,58.016213673
2008-03-01,57.1183178652
2008-04-01,56.3491641562
2008-05-01,54.3953650701
2008-06-01,55.3348374215
2008-07-01,53.8410770134
2008-08-01,54.5658896956
2008-09-01,53.6777302702
2008-10-01,51.9886284702
2008-11-01,49.5942209605
2008-12-01,45.7171342532
2009-01-01,41.210612841
2009-02-01,42.9173309298
2009-03-01,43.8265420964
2009-04-01,45.0056621855
2009-05-01,46.298544774
2009-06-01,47.488223444
2009-07-01,49.7453058207
2009-08-01,48.266415347
2009-09-01,49.8377227902
2009-10-01,50.0406514559
2009-11-01,53.4573288207
2009-12-01,50.334162107
2010-01-01,48.9043910073
2010-02-01,51.7309869385
2010-03-01,52.6300523678
2010-04-01,53.1724567422
2010-05-01,54.7367801794
2010-06-01,54.00992778
2010-07-01,54.208162355
2010-08-01,53.7057303263
2010-09-01,54.7228386804
2010-10-01,55.739975874
2010-11-01,57.3363936129
2010-12-01,57.9039405703
2011-01-01,59.6731819931
2011-02-01,58.3339201951
2011-03-01,57.417025681
2011-04-01,55.9905130836
2011-05-01,55.5891505091
2011-06-01,56.2831024043
2011-07-01,56.2584242391
2011-08-01,58.5231050433
2011-09-01,56.5395870038
2011-10-01,60.3724922022
2011-11-01,59.7411512727
2011-12-01,59.6530550408
2012-01-01,59.192371271
2012-02-01,59.2407862158
2012-03-01,60.5923267508
2012-04-01,63.40463478
2012-05-01,63.0335005729
2012-06-01,61.6762435104
2012-07-01,62.8455933088
2012-08-01,62.6112643604
2012-09-01,63.5880024442
2012-10-01,62.8641623258
