Tarih,TP_KB_GID066
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,31.0
2006-02-01,1134.0
2006-03-01,2429.0
2006-04-01,1230.0
2006-05-01,1953.0
2006-06-01,1389.0
2006-07-01,2380.0
2006-08-01,1564.0
2006-09-01,1933.0
2006-10-01,1497.0
2006-11-01,1917.0
2006-12-01,-7459.0
2007-01-01,91.0
2007-02-01,764.0
2007-03-01,1638.0
2007-04-01,880.0
2007-05-01,645.0
2007-06-01,710.0
2007-07-01,973.0
2007-08-01,919.0
2007-09-01,1283.0
2007-10-01,1184.0
2007-11-01,498.0
2007-12-01,1592.0
2008-01-01,491.0
2008-02-01,1435.0
2008-03-01,993.0
2008-04-01,754.0
2008-05-01,904.0
2008-06-01,536.0
2008-07-01,570.0
2008-08-01,913.0
2008-09-01,1335.0
2008-10-01,628.0
2008-11-01,1204.0
2008-12-01,1077.0
2009-01-01,371.0
2009-02-01,1472.0
2009-03-01,683.0
2009-04-01,1017.0
2009-05-01,617.0
2009-06-01,671.0
2009-07-01,850.0
2009-08-01,1269.0
2009-09-01,1448.0
2009-10-01,1073.0
2009-11-01,1215.0
2009-12-01,1216.0
2010-01-01,791.0
2010-02-01,1421.0
2010-03-01,1144.0
2010-04-01,1376.0
2010-05-01,1208.0
2010-06-01,906.0
2010-07-01,1135.0
2010-08-01,1471.0
2010-09-01,1929.0
2010-10-01,1327.0
2010-11-01,1345.0
2010-12-01,1723.0
2011-01-01,1124.0
2011-02-01,1979.0
2011-03-01,1517.0
2011-04-01,1872.0
2011-05-01,1612.0
2011-06-01,1474.0
2011-07-01,1652.0
2011-08-01,2131.0
2011-09-01,2114.0
2011-10-01,2185.0
2011-11-01,1894.0
2011-12-01,2040.0
2012-01-01,1570.0
2012-02-01,2488.0
2012-03-01,2107.0
2012-04-01,2194.0
2012-05-01,1984.0
2012-06-01,1716.0
2012-07-01,2280.0
2012-08-01,3082.0
2012-09-01,1757.0
2012-10-01,2485.0
2012-11-01,2225.0
2012-12-01,12058.0
2013-01-01,11571.0
2013-02-01,3294.0
2013-03-01,2889.0
2013-04-01,3101.0
2013-05-01,3437.0
2013-06-01,3430.0
2013-07-01,4237.0
2013-08-01,5270.0
2013-09-01,1271.0
2013-10-01,-5061.0
2013-11-01,3193.0
2013-12-01,3168.0
2014-01-01,2285.0
2014-02-01,4162.0
2014-03-01,2841.0
2014-04-01,3211.0
2014-05-01,2607.0
2014-06-01,2308.0
2014-07-01,3356.0
