Tarih,TP_KB_GID104
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,78956.0
2006-03-01,146826.0
2006-04-01,69884.0
2006-05-01,65223.0
2006-06-01,165018.0
2006-07-01,74476.0
2006-08-01,90152.0
2006-09-01,139676.0
2006-10-01,69514.0
2006-11-01,85538.0
2006-12-01,163323.0
2007-01-01,91290.0
2007-02-01,94302.0
2007-03-01,152122.0
2007-04-01,85428.0
2007-05-01,84712.0
2007-06-01,197351.0
2007-07-01,96293.0
2007-08-01,80942.0
2007-09-01,211421.0
2007-10-01,101636.0
2007-11-01,123043.0
2007-12-01,220800.0
2008-01-01,107365.0
2008-02-01,110360.0
2008-03-01,176976.0
2008-04-01,77995.0
2008-05-01,99867.0
2008-06-01,207651.0
2008-07-01,84903.0
2008-08-01,90031.0
2008-09-01,224978.0
2008-10-01,74793.0
2008-11-01,110387.0
2008-12-01,203907.0
2009-01-01,98232.0
2009-02-01,121184.0
2009-03-01,173334.0
2009-04-01,87025.0
2009-05-01,92913.0
2009-06-01,190772.0
2009-07-01,75826.0
2009-08-01,93988.0
2009-09-01,235886.0
2009-10-01,79767.0
2009-11-01,106074.0
2009-12-01,200931.0
2010-01-01,145043.0
2010-02-01,123899.0
2010-03-01,192093.0
2010-04-01,129409.0
2010-05-01,125315.0
2010-06-01,239243.0
2010-07-01,114849.0
2010-08-01,114413.0
2010-09-01,264662.0
2010-10-01,102573.0
2010-11-01,123670.0
2010-12-01,274062.0
2011-01-01,175430.0
2011-02-01,147072.0
2011-03-01,276581.0
2011-04-01,139836.0
2011-05-01,168514.0
2011-06-01,289794.0
2011-07-01,208052.0
2011-08-01,103317.0
2011-09-01,364951.0
2011-10-01,147556.0
2011-11-01,167702.0
2011-12-01,340474.0
2012-01-01,167342.0
2012-02-01,204815.0
2012-03-01,310478.0
2012-04-01,178275.0
2012-05-01,198046.0
2012-06-01,353158.0
2012-07-01,172858.0
2012-08-01,213144.0
2012-09-01,339023.0
2012-10-01,167911.0
2012-11-01,210713.0
2012-12-01,401943.0
2013-01-01,207171.0
2013-02-01,229657.0
2013-03-01,349328.0
2013-04-01,182011.0
2013-05-01,230425.0
2013-06-01,383836.0
2013-07-01,227939.0
2013-08-01,282152.0
2013-09-01,346254.0
2013-10-01,223072.0
2013-11-01,263237.0
2013-12-01,452887.0
2014-01-01,267644.0
2014-02-01,306629.0
2014-03-01,383893.0
2014-04-01,250038.0
2014-05-01,262368.0
