Tarih,TP_KB_GID021
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,39546.0
2006-02-01,93259.0
2006-03-01,61925.0
2006-04-01,79863.0
2006-05-01,69687.0
2006-06-01,63172.0
2006-07-01,67693.0
2006-08-01,45528.0
2006-09-01,43887.0
2006-10-01,59259.0
2006-11-01,73967.0
2006-12-01,107392.0
2007-01-01,601.0
2007-02-01,107260.0
2007-03-01,82556.0
2007-04-01,118543.0
2007-05-01,69593.0
2007-06-01,49845.0
2007-07-01,92028.0
2007-08-01,59546.0
2007-09-01,54700.0
2007-10-01,60189.0
2007-11-01,110853.0
2007-12-01,169594.0
2008-01-01,76049.0
2008-02-01,96365.0
2008-03-01,52102.0
2008-04-01,75068.0
2008-05-01,64030.0
2008-06-01,60614.0
2008-07-01,67153.0
2008-08-01,67351.0
2008-09-01,62969.0
2008-10-01,54921.0
2008-11-01,104725.0
2008-12-01,164597.0
2009-01-01,30311.0
2009-02-01,77235.0
2009-03-01,79815.0
2009-04-01,108903.0
2009-05-01,69695.0
2009-06-01,80237.0
2009-07-01,104808.0
2009-08-01,61480.0
2009-09-01,59803.0
2009-10-01,84499.0
2009-11-01,66725.0
2009-12-01,323588.0
2010-01-01,2758.0
2010-02-01,11836.0
2010-03-01,58257.0
2010-04-01,30574.0
2010-05-01,23070.0
2010-06-01,23557.0
2010-07-01,19047.0
2010-08-01,20163.0
2010-09-01,11434.0
2010-10-01,16492.0
2010-11-01,12991.0
2010-12-01,29252.0
2011-01-01,2786.0
2011-02-01,8033.0
2011-03-01,5953.0
2011-04-01,12443.0
2011-05-01,5577.0
2011-06-01,6507.0
2011-07-01,10346.0
2011-08-01,4515.0
2011-09-01,3843.0
2011-10-01,6205.0
2011-11-01,17777.0
2011-12-01,18052.0
2012-01-01,4400.0
2012-02-01,5806.0
2012-03-01,6696.0
2012-04-01,6844.0
2012-05-01,6559.0
2012-06-01,5634.0
2012-07-01,7181.0
2012-08-01,5556.0
2012-09-01,2694.0
2012-10-01,6811.0
2012-11-01,7279.0
2012-12-01,10545.0
2013-01-01,1092.0
2013-02-01,10173.0
2013-03-01,4378.0
2013-04-01,7985.0
2013-05-01,6235.0
2013-06-01,2515.0
2013-07-01,9286.0
2013-08-01,5224.0
2013-09-01,3151.0
2013-10-01,9126.0
2013-11-01,5190.0
2013-12-01,16068.0
2014-01-01,1079.0
2014-02-01,6331.0
2014-03-01,5625.0
2014-04-01,9874.0
2014-05-01,3141.0
