Tarih,TP_KB_GID073
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,60000.0
2006-02-01,125000.0
2006-03-01,40000.0
2006-04-01,15000.0
2006-05-01,35522.0
2006-06-01,53005.0
2006-07-01,130044.0
2006-08-01,82000.0
2006-09-01,2.0
2006-10-01,120000.0
2006-11-01,0.0
2006-12-01,402.0
2007-01-01,130000.0
2007-02-01,100000.0
2007-03-01,50000.0
2007-04-01,50000.0
2007-05-01,280000.0
2007-06-01,76854.0
2007-07-01,800.0
2007-08-01,470.0
2007-09-01,220.0
2007-10-01,9206.0
2007-11-01,22688.0
2007-12-01,20452.0
2008-01-01,105000.0
2008-02-01,140000.0
2008-03-01,528872.0
2008-04-01,175000.0
2008-05-01,80000.0
2008-06-01,0.0
2008-07-01,148.0
2008-08-01,41392.0
2008-09-01,15000.0
2008-10-01,-5.0
2008-11-01,3.0
2008-12-01,10055.0
2009-01-01,245000.0
2009-02-01,200000.0
2009-03-01,150000.0
2009-04-01,198000.0
2009-05-01,55000.0
2009-06-01,0.0
2009-07-01,15000.0
2009-08-01,30000.0
2009-09-01,0.0
2009-10-01,10000.0
2009-11-01,0.0
2009-12-01,4500.0
2010-01-01,245000.0
2010-02-01,205000.0
2010-03-01,250000.0
2010-04-01,288000.0
2010-05-01,10000.0
2010-06-01,0.0
2010-07-01,3000.0
2010-08-01,10000.0
2010-09-01,3000.0
2010-10-01,9008.0
2010-11-01,134600.0
2010-12-01,0.0
2011-01-01,200000.0
2011-02-01,285000.0
2011-03-01,315000.0
2011-04-01,2300.0
2011-05-01,424550.0
2011-06-01,205000.0
2011-07-01,4000.0
2011-08-01,0.0
2011-09-01,10000.0
2011-10-01,132000.0
2011-11-01,119000.0
2011-12-01,30000.0
2012-01-01,300000.0
2012-02-01,0.0
2012-03-01,304000.0
2012-04-01,8500.0
2012-05-01,646000.0
2012-06-01,460000.0
2012-07-01,20500.0
2012-08-01,30000.0
2012-09-01,144000.0
2012-10-01,20000.0
2012-11-01,46240.0
2012-12-01,216000.0
2013-01-01,240000.0
2013-02-01,250000.0
2013-03-01,222000.0
2013-04-01,600000.0
2013-05-01,569194.0
2013-06-01,46660.0
2013-07-01,11000.0
2013-08-01,151332.0
2013-09-01,146777.0
2013-10-01,39629.0
2013-11-01,83824.0
2013-12-01,395668.0
2014-01-01,257000.0
2014-02-01,303809.0
2014-03-01,5300.0
2014-04-01,626500.0
2014-05-01,644995.0
2014-06-01,0.0
2014-07-01,130446.0
