Tarih,TP_KB_GID108
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,8765.0
2006-03-01,4857.0
2006-04-01,6365.0
2006-05-01,10516.0
2006-06-01,10248.0
2006-07-01,8898.0
2006-08-01,9251.0
2006-09-01,8099.0
2006-10-01,10366.0
2006-11-01,9982.0
2006-12-01,7429.0
2007-01-01,7518.0
2007-02-01,8800.0
2007-03-01,7054.0
2007-04-01,9148.0
2007-05-01,4824.0
2007-06-01,3410.0
2007-07-01,3354.0
2007-08-01,3372.0
2007-09-01,3283.0
2007-10-01,3728.0
2007-11-01,4172.0
2007-12-01,4321.0
2008-01-01,3405.0
2008-02-01,3574.0
2008-03-01,3552.0
2008-04-01,4207.0
2008-05-01,4412.0
2008-06-01,4104.0
2008-07-01,4173.0
2008-08-01,4139.0
2008-09-01,3793.0
2008-10-01,5980.0
2008-11-01,4594.0
2008-12-01,3816.0
2009-01-01,3757.0
2009-02-01,2861.0
2009-03-01,3057.0
2009-04-01,3759.0
2009-05-01,4704.0
2009-06-01,3638.0
2009-07-01,4130.0
2009-08-01,4284.0
2009-09-01,4269.0
2009-10-01,4323.0
2009-11-01,5529.0
2009-12-01,4742.0
2010-01-01,4779.0
2010-02-01,4541.0
2010-03-01,5384.0
2010-04-01,6106.0
2010-05-01,5601.0
2010-06-01,5637.0
2010-07-01,5859.0
2010-08-01,6586.0
2010-09-01,6366.0
2010-10-01,6732.0
2010-11-01,6982.0
2010-12-01,7943.0
2011-01-01,6202.0
2011-02-01,6710.0
2011-03-01,7216.0
2011-04-01,7412.0
2011-05-01,6547.0
2011-06-01,15582.0
2011-07-01,6883.0
2011-08-01,7177.0
2011-09-01,6806.0
2011-10-01,7463.0
2011-11-01,6469.0
2011-12-01,5913.0
2012-01-01,4454.0
2012-02-01,5222.0
2012-03-01,5678.0
2012-04-01,5565.0
2012-05-01,5937.0
2012-06-01,5557.0
2012-07-01,6136.0
2012-08-01,6078.0
2012-09-01,5549.0
2012-10-01,5838.0
2012-11-01,6407.0
2012-12-01,4781.0
2013-01-01,4314.0
2013-02-01,6157.0
2013-03-01,5686.0
2013-04-01,5808.0
2013-05-01,7379.0
2013-06-01,7446.0
2013-07-01,8288.0
2013-08-01,7744.0
2013-09-01,8633.0
2013-10-01,8141.0
2013-11-01,9009.0
2013-12-01,6070.0
2014-01-01,0.0
2014-02-01,14192.0
2014-03-01,6684.0
2014-04-01,6106.0
2014-05-01,7193.0
2014-06-01,7892.0
