Tarih,TP_KB_GID097
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,0.0
2006-02-01,876200.0
2006-03-01,1026874.0
2006-04-01,842133.0
2006-05-01,770051.0
2006-06-01,1285806.0
2006-07-01,948079.0
2006-08-01,1019989.0
2006-09-01,1177893.0
2006-10-01,868658.0
2006-11-01,878823.0
2006-12-01,1211688.0
2007-01-01,973432.0
2007-02-01,960712.0
2007-03-01,1016825.0
2007-04-01,987874.0
2007-05-01,848661.0
2007-06-01,1447757.0
2007-07-01,953597.0
2007-08-01,872909.0
2007-09-01,1636816.0
2007-10-01,1001923.0
2007-11-01,1060757.0
2007-12-01,1524544.0
2008-01-01,1026328.0
2008-02-01,1242239.0
2008-03-01,1387549.0
2008-04-01,942979.0
2008-05-01,1144991.0
2008-06-01,1580973.0
2008-07-01,1070365.0
2008-08-01,1391034.0
2008-09-01,1932644.0
2008-10-01,1176542.0
2008-11-01,1316293.0
2008-12-01,1617386.0
2009-01-01,1203317.0
2009-02-01,1402218.0
2009-03-01,1423736.0
2009-04-01,1060189.0
2009-05-01,1273240.0
2009-06-01,1577489.0
2009-07-01,1297888.0
2009-08-01,1457574.0
2009-09-01,1971744.0
2009-10-01,1244835.0
2009-11-01,1385910.0
2009-12-01,1536390.0
2010-01-01,1687870.0
2010-02-01,1729096.0
2010-03-01,1661956.0
2010-04-01,1392076.0
2010-05-01,1543433.0
2010-06-01,1975630.0
2010-07-01,1584690.0
2010-08-01,1697616.0
2010-09-01,2371167.0
2010-10-01,1494361.0
2010-11-01,1664673.0
2010-12-01,2107710.0
2011-01-01,1775528.0
2011-02-01,2009891.0
2011-03-01,2106753.0
2011-04-01,1621042.0
2011-05-01,1913329.0
2011-06-01,2355509.0
2011-07-01,2141945.0
2011-08-01,1700318.0
2011-09-01,2951611.0
2011-10-01,1850616.0
2011-11-01,1984693.0
2011-12-01,2489257.0
2012-01-01,1985482.0
2012-02-01,2395101.0
2012-03-01,2360866.0
2012-04-01,1838895.0
2012-05-01,2040400.0
2012-06-01,2731117.0
2012-07-01,2056343.0
2012-08-01,2274018.0
2012-09-01,2742631.0
2012-10-01,1993532.0
2012-11-01,2416774.0
2012-12-01,2878251.0
2013-01-01,2323008.0
2013-02-01,2880542.0
2013-03-01,2852290.0
2013-04-01,2167240.0
2013-05-01,2458152.0
2013-06-01,3110739.0
2013-07-01,2621910.0
2013-08-01,2758477.0
2013-09-01,2866889.0
2013-10-01,2424910.0
