Tarih,TP_KB_GID152
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,2261476.0
2006-02-01,6762621.0
2006-03-01,2257891.0
2006-04-01,4110903.0
2006-05-01,4669774.0
2006-06-01,2812951.0
2006-07-01,5761965.0
2006-08-01,5498318.0
2006-09-01,3491101.0
2006-10-01,3173519.0
2006-11-01,3267236.0
2006-12-01,1894954.0
2007-01-01,7020856.0
2007-02-01,4966929.0
2007-03-01,3979005.0
2007-04-01,3080323.0
2007-05-01,4618008.0
2007-06-01,3228345.0
2007-07-01,5767670.0
2007-08-01,4317827.0
2007-09-01,5792657.0
2007-10-01,1914409.0
2007-11-01,2276495.0
2007-12-01,1790367.0
2008-01-01,4283142.0
2008-02-01,4714363.0
2008-03-01,4753332.0
2008-04-01,4165620.0
2008-05-01,1681402.0
2008-06-01,1141950.0
2008-07-01,7435851.0
2008-08-01,8140301.0
2008-09-01,5021840.0
2008-10-01,2012849.0
2008-11-01,5440056.0
2008-12-01,1870599.0
2009-01-01,3782912.0
2009-02-01,9858688.0
2009-03-01,4448616.0
2009-04-01,3038041.0
2009-05-01,4990630.0
2009-06-01,1123266.0
2009-07-01,5226109.0
2009-08-01,8057646.0
2009-09-01,4986570.0
2009-10-01,4731415.0
2009-11-01,1915260.0
2009-12-01,1041741.0
2010-01-01,6089508.0
2010-02-01,4577070.0
2010-03-01,4332692.0
2010-04-01,7052534.0
2010-05-01,2164536.0
2010-06-01,3342512.0
2010-07-01,4624230.0
2010-08-01,3103211.0
2010-09-01,3997040.0
2010-10-01,2186338.0
2010-11-01,4989093.0
2010-12-01,1839998.0
2011-01-01,3803298.0
2011-02-01,6171031.0
2011-03-01,3994301.0
2011-04-01,2840820.0
2011-05-01,4064272.0
2011-06-01,1561130.0
2011-07-01,3626003.0
2011-08-01,5681522.0
2011-09-01,3021591.0
2011-10-01,2709978.0
2011-11-01,3512289.0
2011-12-01,1245323.0
2012-01-01,5390710.0
2012-02-01,8613508.0
2012-03-01,3319566.0
2012-04-01,4644748.0
2012-05-01,2409575.0
2012-06-01,1881403.0
2012-07-01,4215676.0
2012-08-01,5788677.0
2012-09-01,3269229.0
2012-10-01,3723216.0
2012-11-01,3464763.0
2012-12-01,1694976.0
2013-01-01,5222389.0
2013-02-01,4996552.0
2013-03-01,4929231.0
2013-04-01,3075809.0
2013-05-01,3542681.0
2013-06-01,1533810.0
2013-07-01,6906431.0
2013-08-01,7531585.0
2013-09-01,6099613.0
