Tarih,TP_KB_GID096
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,10.0
2006-02-01,1078277.0
2006-03-01,1388235.0
2006-04-01,1041339.0
2006-05-01,1074630.0
2006-06-01,1706043.0
2006-07-01,1127077.0
2006-08-01,1310761.0
2006-09-01,1523323.0
2006-10-01,966076.0
2006-11-01,1116091.0
2006-12-01,1792205.0
2007-01-01,1202779.0
2007-02-01,1199114.0
2007-03-01,1375824.0
2007-04-01,1329390.0
2007-05-01,1058059.0
2007-06-01,1902037.0
2007-07-01,1216556.0
2007-08-01,1040414.0
2007-09-01,2130298.0
2007-10-01,1259581.0
2007-11-01,1388884.0
2007-12-01,2089117.0
2008-01-01,1138480.0
2008-02-01,1572363.0
2008-03-01,1779674.0
2008-04-01,1311213.0
2008-05-01,1427259.0
2008-06-01,2085957.0
2008-07-01,1339048.0
2008-08-01,1751542.0
2008-09-01,2480746.0
2008-10-01,1396394.0
2008-11-01,1630552.0
2008-12-01,2343028.0
2009-01-01,1289578.0
2009-02-01,1839059.0
2009-03-01,1887688.0
2009-04-01,1603935.0
2009-05-01,1564622.0
2009-06-01,2105141.0
2009-07-01,1501578.0
2009-08-01,1746519.0
2009-09-01,2589216.0
2009-10-01,1451246.0
2009-11-01,1688033.0
2009-12-01,2225119.0
2010-01-01,1987105.0
2010-02-01,2137798.0
2010-03-01,2454121.0
2010-04-01,1737231.0
2010-05-01,1892781.0
2010-06-01,2627798.0
2010-07-01,1880448.0
2010-08-01,2013165.0
2010-09-01,3092630.0
2010-10-01,1698761.0
2010-11-01,1997090.0
2010-12-01,2789462.0
2011-01-01,2068640.0
2011-02-01,2406772.0
2011-03-01,3091957.0
2011-04-01,1399383.0
2011-05-01,2298490.0
2011-06-01,3340290.0
2011-07-01,2442137.0
2011-08-01,1971277.0
2011-09-01,3785750.0
2011-10-01,2169306.0
2011-11-01,2407507.0
2011-12-01,3661351.0
2012-01-01,2179951.0
2012-02-01,2915643.0
2012-03-01,3909701.0
2012-04-01,1394293.0
2012-05-01,2528256.0
2012-06-01,3765838.0
2012-07-01,2135426.0
2012-08-01,2743097.0
2012-09-01,3560752.0
2012-10-01,2341444.0
2012-11-01,2910469.0
2012-12-01,3994935.0
2013-01-01,2630317.0
2013-02-01,3455261.0
2013-03-01,4092306.0
2013-04-01,2108611.0
2013-05-01,3021691.0
2013-06-01,4269395.0
2013-07-01,2753694.0
2013-08-01,3336471.0
2013-09-01,3655813.0
2013-10-01,2853711.0
