Tarih,TP_KB_GID128
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,0.0
2006-02-01,0.0
2006-03-01,0.0
2006-04-01,4000.0
2006-05-01,0.0
2006-06-01,12000.0
2006-07-01,23780.0
2006-08-01,15000.0
2006-09-01,23500.0
2006-10-01,0.0
2006-11-01,15000.0
2006-12-01,84929.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,1240.0
2007-04-01,2250.0
2007-05-01,13335.0
2007-06-01,5805.0
2007-07-01,7423.0
2007-08-01,10000.0
2007-09-01,17423.0
2007-10-01,8242.0
2007-11-01,15587.0
2007-12-01,106567.0
2008-01-01,0.0
2008-02-01,0.0
2008-03-01,1620.0
2008-04-01,13367.0
2008-05-01,0.0
2008-06-01,3922.0
2008-07-01,0.0
2008-08-01,5670.0
2008-09-01,2484.0
2008-10-01,21342.0
2008-11-01,13209.0
2008-12-01,69257.0
2009-01-01,0.0
2009-02-01,2459.0
2009-03-01,108.0
2009-04-01,0.0
2009-05-01,-1.0
2009-06-01,230.0
2009-07-01,203.0
2009-08-01,14078.0
2009-09-01,3025.0
2009-10-01,4094.0
2009-11-01,15000.0
2009-12-01,101406.0
2010-01-01,121.0
2010-02-01,267.0
2010-03-01,4187.0
2010-04-01,2579.0
2010-05-01,7333.0
2010-06-01,506.0
2010-07-01,3502.0
2010-08-01,177.0
2010-09-01,0.0
2010-10-01,216.0
2010-11-01,10389.0
2010-12-01,92936.0
2011-01-01,0.0
2011-02-01,125.0
2011-03-01,3770.0
2011-04-01,3596.0
2011-05-01,252.0
2011-06-01,7196.0
2011-07-01,8273.0
2011-08-01,2601.0
2011-09-01,405.0
2011-10-01,17079.0
2011-11-01,1572.0
2011-12-01,49658.0
2012-01-01,5000.0
2012-02-01,1.0
2012-03-01,7244.0
2012-04-01,36767.0
2012-05-01,20000.0
2012-06-01,23722.0
2012-07-01,11719.0
2012-08-01,29928.0
2012-09-01,27416.0
2012-10-01,35090.0
2012-11-01,28926.0
2012-12-01,28249.0
2013-01-01,0.0
2013-02-01,40443.0
2013-03-01,15944.0
2013-04-01,33026.0
2013-05-01,34075.0
2013-06-01,12993.0
2013-07-01,52977.0
2013-08-01,41389.0
2013-09-01,24345.0
2013-10-01,18884.0
2013-11-01,57930.0
2013-12-01,59025.0
2014-01-01,11185.0
2014-02-01,93505.0
2014-03-01,8063.0
2014-04-01,201852.0
2014-05-01,24656.0
2014-06-01,44884.0
2014-07-01,224526.0
