Tarih,TP_KB_FVD37
2014-04-01,1664000.0
2014-05-01,1694692.0
2014-06-01,1638871.0
2014-07-01,1590081.0
2014-08-01,1479618.0
2014-09-01,1564169.0
2014-10-01,1649251.0
2014-11-01,1728596.0
2014-12-01,1507136.0
2015-01-01,1102789.0
2015-02-01,1087153.0
2015-03-01,964896.0
2015-04-01,948188.0
2015-05-01,931130.0
2015-06-01,1030484.0
2015-07-01,1187309.0
2015-08-01,1032915.0
2015-09-01,981149.0
2015-10-01,964020.0
2015-11-01,1039392.0
2015-12-01,1060073.0
2016-01-01,874428.0
2016-02-01,816536.0
2016-03-01,905573.0
2016-04-01,812993.0
2016-05-01,843977.0
2016-06-01,724683.0
2016-07-01,629351.0
2016-08-01,867668.0
2016-09-01,861994.0
2016-10-01,1114585.0
2016-11-01,1182415.0
2016-12-01,1944111.0
2017-01-01,1815981.0
2017-02-01,1753420.0
2017-03-01,1727589.0
2017-04-01,1738780.0
2017-05-01,2019898.0
2017-06-01,2527906.0
2017-07-01,2456995.0
2017-08-01,1981920.0
2017-09-01,1883213.0
2017-10-01,1577146.0
2017-11-01,1988417.0
2017-12-01,2374845.0
2018-01-01,2203816.0
2018-02-01,2520331.0
2018-03-01,2176734.0
2018-04-01,2675323.0
2018-05-01,3069044.0
2018-06-01,3575772.0
2018-07-01,2991511.0
2018-08-01,4073129.0
2018-09-01,5033900.0
2018-10-01,4978717.0
2018-11-01,4811651.0
2018-12-01,4836051.0
2019-01-01,5360984.0
2019-02-01,5533736.0
2019-03-01,6119864.0
2019-04-01,5786527.0
2019-05-01,6996220.0
2019-06-01,5630403.0
2019-07-01,6504487.0
2019-08-01,6662340.0
2019-09-01,9022891.0
2019-10-01,9711931.0
2019-11-01,11759610.0
2019-12-01,10437864.0
2020-01-01,11562817.0
2020-02-01,17988233.0
2020-03-01,16929795.0
2020-04-01,24906502.0
2020-05-01,27521558.0
2020-06-01,24899996.0
2020-07-01,30104195.0
2020-08-01,39621765.0
2020-09-01,43924244.0
2020-10-01,43815073.0
2020-11-01,51489868.0
2020-12-01,52198155.0
2021-01-01,52072303.0
2021-02-01,51431109.0
2021-03-01,46114247.0
2021-04-01,48849995.0
2021-05-01,50308488.0
2021-06-01,52558749.0
2021-07-01,52328859.0
2021-08-01,51234676.0
2021-09-01,50574773.0
2021-10-01,47592704.0
2021-11-01,55734087.0
2021-12-01,62792180.0
2022-01-01,61455979.0
2022-02-01,69537813.0
2022-03-01,71868304.0
2022-04-01,74694811.0
2022-05-01,77728054.0
2022-06-01,73857635.0
2022-07-01,79915344.0
2022-08-01,79445518.0
2022-09-01,82070444.0
2022-10-01,81188796.0
2022-11-01,79830382.0
2022-12-01,76652461.0
2023-01-01,83022785.0
2023-02-01,76834748.0
2023-03-01,82321616.0
2023-04-01,86615939.0
2023-05-01,84650677.0
2023-06-01,94240367.0
2023-07-01,100475835.0
2023-08-01,103700450.0
2023-09-01,101115151.0
2023-10-01,112844917.0
2023-11-01,114450693.0
2023-12-01,123586571.0
2024-01-01,133339403.0
2024-02-01,137185440.0
2024-03-01,161426281.0
2024-04-01,158643597.0
2024-05-01,156112123.0
2024-06-01,159736446.0
2024-07-01,167306081.0
2024-08-01,185506803.0
2024-09-01,200996740.0
2024-10-01,208904073.0
2024-11-01,211647753.0
2024-12-01,198220723.0
2025-01-01,209758774.0
2025-02-01,228746960.0
2025-03-01,252786205.0
2025-04-01,282958574.0
2025-05-01,287778699.0
2025-06-01,285511135.0
2025-07-01,290647385.0
2025-08-01,300905855.0
