Tarih,TP_KB_FVD02
2013-10-01,7429967.0
2013-11-01,7775959.0
2013-12-01,8592469.0
2014-01-01,8089162.0
2014-02-01,7357209.0
2014-03-01,7088455.0
2014-04-01,7089485.0
2014-05-01,7001077.0
2014-06-01,7657315.0
2014-07-01,7918723.0
2014-08-01,7893086.0
2014-09-01,7991077.0
2014-10-01,7727928.0
2014-11-01,7793215.0
2014-12-01,9075727.0
2015-01-01,8729906.0
2015-02-01,9035754.0
2015-03-01,8846044.0
2015-04-01,8887133.0
2015-05-01,9362792.0
2015-06-01,8885222.0
2015-07-01,9351098.0
2015-08-01,9370936.0
2015-09-01,9795728.0
2015-10-01,9347024.0
2015-11-01,9838997.0
2015-12-01,10195100.0
2016-01-01,10047039.0
2016-02-01,9852061.0
2016-03-01,9346961.0
2016-04-01,9669924.0
2016-05-01,10811070.0
2016-06-01,10649086.0
2016-07-01,11111452.0
2016-08-01,10206388.0
2016-09-01,10546612.0
2016-10-01,10828863.0
2016-11-01,11632158.0
2016-12-01,12694999.0
2017-01-01,11507658.0
2017-02-01,11533778.0
2017-03-01,12196321.0
2017-04-01,12455372.0
2017-05-01,12296160.0
2017-06-01,12181187.0
2017-07-01,12620473.0
2017-08-01,12125122.0
2017-09-01,13519480.0
2017-10-01,14719100.0
2017-11-01,14102033.0
2017-12-01,14664189.0
2018-01-01,13098727.0
2018-02-01,13118529.0
2018-03-01,15049036.0
2018-04-01,14788809.0
2018-05-01,15202408.0
2018-06-01,16092761.0
2018-07-01,18579072.0
2018-08-01,19052205.0
2018-09-01,15766375.0
2018-10-01,15247919.0
2018-11-01,14421666.0
2018-12-01,15165576.0
2019-01-01,13520203.0
2019-02-01,14678122.0
2019-03-01,16559284.0
2019-04-01,17187681.0
2019-05-01,14982503.0
2019-06-01,16165225.0
2019-07-01,15827108.0
2019-08-01,18328700.0
2019-09-01,17468980.0
2019-10-01,19376313.0
2019-11-01,19324105.0
2019-12-01,24510965.0
2020-01-01,25650660.0
2020-02-01,24297142.0
2020-03-01,34799086.0
2020-04-01,35654787.0
2020-05-01,35269151.0
2020-06-01,38553245.0
2020-07-01,37764596.0
2020-08-01,37027297.0
2020-09-01,32302675.0
2020-10-01,34647097.0
2020-11-01,28897056.0
2020-12-01,27987906.0
2021-01-01,26940989.0
2021-02-01,29189258.0
2021-03-01,39752660.0
2021-04-01,35095982.0
2021-05-01,38278367.0
2021-06-01,36509405.0
2021-07-01,35288750.0
2021-08-01,33589542.0
2021-09-01,38738646.0
2021-10-01,45068915.0
2021-11-01,57328017.0
2021-12-01,52906468.0
2022-01-01,50671777.0
2022-02-01,48809416.0
2022-03-01,51927100.0
2022-04-01,54769091.0
2022-05-01,57239285.0
2022-06-01,60220647.0
2022-07-01,61831674.0
2022-08-01,63886285.0
2022-09-01,64765023.0
2022-10-01,72824404.0
2022-11-01,78048252.0
2022-12-01,99929004.0
2023-01-01,88131582.0
2023-02-01,96065521.0
2023-03-01,102645534.0
2023-04-01,102870530.0
2023-05-01,88547562.0
2023-06-01,100140849.0
2023-07-01,98864137.0
2023-08-01,102506353.0
2023-09-01,105491822.0
2023-10-01,104335670.0
2023-11-01,100982589.0
2023-12-01,111744883.0
2024-01-01,105211102.0
2024-02-01,107578090.0
2024-03-01,100596942.0
2024-04-01,107814322.0
2024-05-01,114929702.0
2024-06-01,119001145.0
2024-07-01,126093279.0
2024-08-01,125905894.0
2024-09-01,136324637.0
2024-10-01,141589083.0
2024-11-01,134685567.0
2024-12-01,167833339.0
2025-01-01,148103360.0
2025-02-01,157310169.0
2025-03-01,162446029.0
2025-04-01,173301888.0
2025-05-01,170882015.0
2025-06-01,173453617.0
2025-07-01,185800326.0
2025-08-01,191009030.0
