Tarih,TP_KB_FVD10
2014-03-01,1439306.0
2014-04-01,1428427.0
2014-05-01,1346121.0
2014-06-01,1475952.0
2014-07-01,1379836.0
2014-08-01,1586209.0
2014-09-01,1206637.0
2014-10-01,1143804.0
2014-11-01,1136833.0
2014-12-01,1272098.0
2015-01-01,1148551.0
2015-02-01,1007758.0
2015-03-01,1180199.0
2015-04-01,997604.0
2015-05-01,1127241.0
2015-06-01,937653.0
2015-07-01,1334501.0
2015-08-01,869416.0
2015-09-01,1110594.0
2015-10-01,997060.0
2015-11-01,1391975.0
2015-12-01,984467.0
2016-01-01,1225590.0
2016-02-01,1130256.0
2016-03-01,1105801.0
2016-04-01,1099441.0
2016-05-01,1356972.0
2016-06-01,828892.0
2016-07-01,1101860.0
2016-08-01,788699.0
2016-09-01,1073625.0
2016-10-01,1111856.0
2016-11-01,1029522.0
2016-12-01,1140017.0
2017-01-01,1492689.0
2017-02-01,1483217.0
2017-03-01,1413737.0
2017-04-01,1467243.0
2017-05-01,1440192.0
2017-06-01,1382325.0
2017-07-01,1343836.0
2017-08-01,1167280.0
2017-09-01,1230837.0
2017-10-01,1486680.0
2017-11-01,1327184.0
2017-12-01,1741017.0
2018-01-01,1358857.0
2018-02-01,1662247.0
2018-03-01,1408622.0
2018-04-01,1697808.0
2018-05-01,1426100.0
2018-06-01,1543971.0
2018-07-01,1202985.0
2018-08-01,1506846.0
2018-09-01,1242927.0
2018-10-01,1306659.0
2018-11-01,1103128.0
2018-12-01,1264407.0
2019-01-01,1150473.0
2019-02-01,1357772.0
2019-03-01,1193887.0
2019-04-01,1218984.0
2019-05-01,1193308.0
2019-06-01,1246989.0
2019-07-01,1480162.0
2019-08-01,1246423.0
2019-09-01,1855960.0
2019-10-01,1405215.0
2019-11-01,1711632.0
2019-12-01,2835400.0
2020-01-01,2727991.0
2020-02-01,2284435.0
2020-03-01,2800865.0
2020-04-01,2825645.0
2020-05-01,2953761.0
2020-06-01,3501667.0
2020-07-01,3410902.0
2020-08-01,4270716.0
2020-09-01,4391174.0
2020-10-01,4112266.0
2020-11-01,4538164.0
2020-12-01,5145571.0
2021-01-01,4084873.0
2021-02-01,4001654.0
2021-03-01,4621880.0
2021-04-01,5310602.0
2021-05-01,6249420.0
2021-06-01,5129728.0
2021-07-01,6106959.0
2021-08-01,4561797.0
2021-09-01,6087353.0
2021-10-01,5496828.0
2021-11-01,6330374.0
2021-12-01,7527538.0
2022-01-01,7271736.0
2022-02-01,7555527.0
2022-03-01,8761084.0
2022-04-01,8566520.0
2022-05-01,10111872.0
2022-06-01,13296067.0
2022-07-01,16818666.0
2022-08-01,14708735.0
2022-09-01,13421219.0
2022-10-01,17016644.0
2022-11-01,15251521.0
2022-12-01,23279082.0
2023-01-01,18931280.0
2023-02-01,23387857.0
2023-03-01,20738009.0
2023-04-01,21302531.0
2023-05-01,14584526.0
2023-06-01,17764849.0
2023-07-01,19804256.0
2023-08-01,21917117.0
2023-09-01,25379708.0
2023-10-01,28086726.0
2023-11-01,26082464.0
2023-12-01,54249916.0
2024-01-01,33736196.0
2024-02-01,46900261.0
2024-03-01,35549220.0
2024-04-01,45105396.0
2024-05-01,51121708.0
2024-06-01,61265194.0
2024-07-01,73949113.0
2024-08-01,54099418.0
2024-09-01,82426473.0
2024-10-01,85687472.0
2024-11-01,108294853.0
2024-12-01,119845206.0
2025-01-01,85200805.0
2025-02-01,91484400.0
2025-03-01,98510872.0
2025-04-01,122241167.0
2025-05-01,109629581.0
2025-06-01,117402792.0
2025-07-01,120140259.0
2025-08-01,126787416.0
