Tarih,TP_KB_FVD36
2014-04-01,3682609.0
2014-05-01,3706280.0
2014-06-01,3773456.0
2014-07-01,3659124.0
2014-08-01,3465307.0
2014-09-01,3623701.0
2014-10-01,3693339.0
2014-11-01,3918312.0
2014-12-01,3560574.0
2015-01-01,2848282.0
2015-02-01,2714829.0
2015-03-01,2484350.0
2015-04-01,2409836.0
2015-05-01,2352258.0
2015-06-01,2452594.0
2015-07-01,2637629.0
2015-08-01,2436431.0
2015-09-01,2347109.0
2015-10-01,2275317.0
2015-11-01,2321901.0
2015-12-01,2350901.0
2016-01-01,2144823.0
2016-02-01,2047696.0
2016-03-01,2062351.0
2016-04-01,1982151.0
2016-05-01,1946382.0
2016-06-01,1832215.0
2016-07-01,1633847.0
2016-08-01,1861387.0
2016-09-01,1892435.0
2016-10-01,2238015.0
2016-11-01,2347661.0
2016-12-01,3627518.0
2017-01-01,3650958.0
2017-02-01,3608757.0
2017-03-01,3633178.0
2017-04-01,3561581.0
2017-05-01,4034583.0
2017-06-01,4669904.0
2017-07-01,4740589.0
2017-08-01,4186966.0
2017-09-01,4036577.0
2017-10-01,3660609.0
2017-11-01,4279327.0
2017-12-01,4829207.0
2018-01-01,4731112.0
2018-02-01,5115586.0
2018-03-01,4814750.0
2018-04-01,5452441.0
2018-05-01,6196421.0
2018-06-01,6768196.0
2018-07-01,6308840.0
2018-08-01,8129919.0
2018-09-01,9107504.0
2018-10-01,9041221.0
2018-11-01,8851443.0
2018-12-01,9290054.0
2019-01-01,10069812.0
2019-02-01,10414351.0
2019-03-01,11348387.0
2019-04-01,11309643.0
2019-05-01,12667550.0
2019-06-01,11434488.0
2019-07-01,12303906.0
2019-08-01,13102340.0
2019-09-01,15573889.0
2019-10-01,16829270.0
2019-11-01,19325615.0
2019-12-01,18802698.0
2020-01-01,20613617.0
2020-02-01,28372528.0
2020-03-01,27955532.0
2020-04-01,37340549.0
2020-05-01,40394410.0
2020-06-01,38085876.0
2020-07-01,45421149.0
2020-08-01,56234631.0
2020-09-01,61683282.0
2020-10-01,63046995.0
2020-11-01,69853850.0
2020-12-01,71256147.0
2021-01-01,71105930.0
2021-02-01,70302228.0
2021-03-01,65843964.0
2021-04-01,69331545.0
2021-05-01,72407618.0
2021-06-01,73450807.0
2021-07-01,73267091.0
2021-08-01,71711821.0
2021-09-01,71291510.0
2021-10-01,69442675.0
2021-11-01,83771770.0
2021-12-01,90688772.0
2022-01-01,87181457.0
2022-02-01,96797472.0
2022-03-01,99729456.0
2022-04-01,102593726.0
2022-05-01,107098081.0
2022-06-01,101812997.0
2022-07-01,109516614.0
2022-08-01,108448612.0
2022-09-01,110819972.0
2022-10-01,109373957.0
2022-11-01,106650889.0
2022-12-01,100756705.0
2023-01-01,107027699.0
2023-02-01,97643414.0
2023-03-01,104607751.0
2023-04-01,109979178.0
2023-05-01,107626177.0
2023-06-01,121263188.0
2023-07-01,128616266.0
2023-08-01,131532878.0
2023-09-01,128544866.0
2023-10-01,142840904.0
2023-11-01,146162572.0
2023-12-01,157541274.0
2024-01-01,169068936.0
2024-02-01,174559441.0
2024-03-01,205074117.0
2024-04-01,202349969.0
2024-05-01,198605984.0
2024-06-01,202885887.0
2024-07-01,211049938.0
2024-08-01,232982972.0
2024-09-01,252818745.0
2024-10-01,262465486.0
2024-11-01,264425073.0
2024-12-01,248908110.0
2025-01-01,264663031.0
2025-02-01,288162089.0
2025-03-01,321473140.0
2025-04-01,360867478.0
2025-05-01,365831624.0
2025-06-01,364145843.0
2025-07-01,371419927.0
2025-08-01,385961523.0
