Tarih,TP_KB_FVD05
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,14623.0
2006-01-01,61208.0
2006-02-01,62270.0
2006-03-01,63922.0
2006-04-01,12806.0
2006-05-01,72348.0
2006-06-01,76057.0
2006-07-01,91278.0
2006-08-01,92421.0
2006-09-01,16577.0
2006-10-01,94801.0
2006-11-01,98258.0
2006-12-01,20885.0
2007-01-01,9576.0
2007-02-01,9820.0
2007-03-01,10195.0
2007-04-01,9773.0
2007-05-01,10753.0
2007-06-01,11115.0
2007-07-01,9712.0
2007-08-01,10641.0
2007-09-01,12086.0
2007-10-01,13121.0
2007-11-01,13603.0
2007-12-01,16727.0
2008-01-01,13759.0
2008-02-01,13755.0
2008-03-01,13875.0
2008-04-01,14453.0
2008-05-01,18078.0
2008-06-01,16116.0
2008-07-01,12713.0
2008-08-01,13987.0
2008-09-01,18076.0
2008-10-01,15774.0
2008-11-01,18437.0
2008-12-01,17892.0
2009-01-01,22250.0
2009-02-01,22833.0
2009-03-01,21312.0
2009-04-01,18045.0
2009-05-01,17870.0
2009-06-01,16248.0
2009-07-01,15785.0
2009-08-01,18133.0
2009-09-01,20879.0
2009-10-01,25465.0
2009-11-01,27321.0
2009-12-01,26398.0
2010-01-01,23211.0
2010-02-01,23180.0
2010-03-01,23392.0
2010-04-01,24848.0
2010-05-01,25456.0
2010-06-01,25506.0
2010-07-01,28291.0
2010-08-01,34636.0
2010-09-01,34449.0
2010-10-01,38367.0
2010-11-01,39214.0
2010-12-01,40167.0
2011-01-01,38663.0
2011-02-01,40741.0
2011-03-01,36766.0
2011-04-01,43178.0
2011-05-01,44312.0
2011-06-01,46130.0
2011-07-01,44931.0
2011-08-01,62434.0
2011-09-01,62630.0
2011-10-01,61136.0
2011-11-01,60279.0
2011-12-01,60190.0
2012-01-01,56264.0
2012-02-01,55847.0
2012-03-01,59076.0
2012-04-01,53031.0
2012-05-01,58361.0
2012-06-01,62864.0
2012-07-01,63752.0
2012-08-01,77702.0
2012-09-01,81852.0
2012-10-01,92306.0
2012-11-01,84351.0
2012-12-01,82813.0
2013-01-01,86766.0
2013-02-01,89973.0
2013-03-01,88569.0
2013-04-01,86888.0
2013-05-01,101703.0
2013-06-01,109025.0
2013-07-01,121852.0
2013-08-01,146766.0
2013-09-01,142608.0
2013-10-01,153321.0
2013-11-01,147051.0
2013-12-01,137091.0
2014-01-01,126297.0
2014-02-01,117303.0
2014-03-01,114403.0
2014-04-01,108723.0
2014-05-01,122475.0
