Tarih,TP_KB_FVD12
2014-12-01,18634.0
2015-01-01,1701.0
2015-02-01,19657.0
2015-03-01,196.0
2015-04-01,16245.0
2015-05-01,198.0
2015-06-01,38098.0
2015-07-01,69.0
2015-08-01,60043.0
2015-09-01,30062.0
2015-10-01,111171.0
2015-11-01,43778.0
2015-12-01,90043.0
2016-01-01,30044.0
2016-02-01,2058.0
2016-03-01,59.0
2016-04-01,1249.0
2016-05-01,261.0
2016-06-01,10251.0
2016-07-01,3262.0
2016-08-01,1556.0
2016-09-01,541.0
2016-10-01,8944.0
2016-11-01,116571.0
2016-12-01,106274.0
2017-01-01,119249.0
2017-02-01,129380.0
2017-03-01,107092.0
2017-04-01,206335.0
2017-05-01,175181.0
2017-06-01,2706.0
2017-07-01,15480.0
2017-08-01,301737.0
2017-09-01,179681.0
2017-10-01,182356.0
2017-11-01,374860.0
2017-12-01,313986.0
2018-01-01,233208.0
2018-02-01,185514.0
2018-03-01,164915.0
2018-04-01,224869.0
2018-05-01,81439.0
2018-06-01,62011.0
2018-07-01,59239.0
2018-08-01,453800.0
2018-09-01,413929.0
2018-10-01,283905.0
2018-11-01,226135.0
2018-12-01,195678.0
2019-01-01,75141.0
2019-02-01,264735.0
2019-03-01,152116.0
2019-04-01,197574.0
2019-05-01,35672.0
2019-06-01,219507.0
2019-07-01,238190.0
2019-08-01,329842.0
2019-09-01,404846.0
2019-10-01,336529.0
2019-11-01,404748.0
2019-12-01,376887.0
2020-01-01,230686.0
2020-02-01,494283.0
2020-03-01,429272.0
2020-04-01,1105138.0
2020-05-01,951346.0
2020-06-01,788162.0
2020-07-01,501102.0
2020-08-01,890340.0
2020-09-01,2108507.0
2020-10-01,1658333.0
2020-11-01,1971065.0
2020-12-01,1956819.0
2021-01-01,1941186.0
2021-02-01,1599506.0
2021-03-01,2106399.0
2021-04-01,2078410.0
2021-05-01,1481644.0
2021-06-01,1368483.0
2021-07-01,547673.0
2021-08-01,736038.0
2021-09-01,524734.0
2021-10-01,781218.0
2021-11-01,968843.0
2021-12-01,1741311.0
2022-01-01,1750654.0
2022-02-01,1531956.0
2022-03-01,8087812.0
2022-04-01,8032921.0
2022-05-01,8503898.0
2022-06-01,18263466.0
2022-07-01,24893738.0
2022-08-01,24887701.0
2022-09-01,31304322.0
2022-10-01,31276750.0
2022-11-01,31343591.0
2022-12-01,32480552.0
2023-01-01,32882589.0
2023-02-01,35051606.0
2023-03-01,38839869.0
2023-04-01,34622584.0
2023-05-01,44582908.0
2023-06-01,29584804.0
2023-07-01,28831893.0
2023-08-01,29550291.0
2023-09-01,30741123.0
2023-10-01,32390785.0
2023-11-01,37967780.0
2023-12-01,40302132.0
2024-01-01,47146850.0
2024-02-01,32347208.0
2024-03-01,28104006.0
2024-04-01,24664352.0
2024-05-01,25786889.0
2024-06-01,26103831.0
2024-07-01,29738508.0
2024-08-01,19621418.0
2024-09-01,23460942.0
2024-10-01,22772820.0
2024-11-01,6467170.0
2024-12-01,10180092.0
2025-01-01,6974835.0
2025-02-01,4487183.0
2025-03-01,1587315.0
2025-04-01,7913290.0
2025-05-01,8339526.0
2025-06-01,4599156.0
2025-07-01,9460188.0
2025-08-01,11770571.0
