Tarih,TP_KB_FVD42
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,1917852.0
2006-01-01,1933682.0
2006-02-01,1948568.0
2006-03-01,1933124.0
2006-04-01,1990634.0
2006-05-01,2030442.0
2006-06-01,2131103.0
2006-07-01,2251140.0
2006-08-01,2450235.0
2006-09-01,2528107.0
2006-10-01,2955590.0
2006-11-01,3156688.0
2006-12-01,3554244.0
2007-01-01,3660228.0
2007-02-01,3751944.0
2007-03-01,3732127.0
2007-04-01,3896806.0
2007-05-01,4022640.0
2007-06-01,3921206.0
2007-07-01,3900032.0
2007-08-01,3492661.0
2007-09-01,3106358.0
2007-10-01,3113739.0
2007-11-01,2867086.0
2007-12-01,2830694.0
2008-01-01,2750870.0
2008-02-01,2734160.0
2008-03-01,2764501.0
2008-04-01,2903817.0
2008-05-01,2954755.0
2008-06-01,3064763.0
2008-07-01,2992845.0
2008-08-01,2787576.0
2008-09-01,2668237.0
2008-10-01,2251485.0
2008-11-01,2190797.0
2008-12-01,2341929.0
2009-01-01,2329487.0
2009-02-01,2433230.0
2009-03-01,2476067.0
2009-04-01,2673436.0
2009-05-01,2776257.0
2009-06-01,2963222.0
2009-07-01,3069900.0
2009-08-01,3104756.0
2009-09-01,3197169.0
2009-10-01,3261428.0
2009-11-01,3344656.0
2009-12-01,3453185.0
2010-01-01,3616084.0
2010-02-01,3561644.0
2010-03-01,3583704.0
2010-04-01,3849974.0
2010-05-01,3621610.0
2010-06-01,3777139.0
2010-07-01,3645569.0
2010-08-01,3828276.0
2010-09-01,3973354.0
2010-10-01,4272584.0
2010-11-01,4299905.0
2010-12-01,4044770.0
2011-01-01,3720745.0
2011-02-01,3388652.0
2011-03-01,3126906.0
2011-04-01,2982612.0
2011-05-01,2933496.0
2011-06-01,2731713.0
2011-07-01,2617055.0
2011-08-01,2524498.0
2011-09-01,2484042.0
2011-10-01,2270484.0
2011-11-01,2351467.0
2011-12-01,2304542.0
2012-01-01,2066553.0
2012-02-01,2305199.0
2012-03-01,2311989.0
2012-04-01,2147819.0
2012-05-01,2299531.0
2012-06-01,2370947.0
2012-07-01,2232337.0
2012-08-01,2505624.0
2012-09-01,2427918.0
2012-10-01,2545311.0
2012-11-01,2805565.0
2012-12-01,3063592.0
2013-01-01,3310462.0
2013-02-01,4397333.0
2013-03-01,4399313.0
2013-04-01,4585310.0
2013-05-01,4398753.0
2013-06-01,4366530.0
2013-07-01,4407739.0
2013-08-01,4649071.0
2013-09-01,5015580.0
