Tarih,TP_KB_FVD07
2013-10-01,27414952.0
2013-11-01,27579834.0
2013-12-01,27976444.0
2014-01-01,28972443.0
2014-02-01,28537947.0
2014-03-01,27723294.0
2014-04-01,27453337.0
2014-05-01,27202380.0
2014-06-01,28177965.0
2014-07-01,28478065.0
2014-08-01,28558415.0
2014-09-01,28815113.0
2014-10-01,28321870.0
2014-11-01,28426308.0
2014-12-01,29762540.0
2015-01-01,30185232.0
2015-02-01,31205659.0
2015-03-01,30942460.0
2015-04-01,31146444.0
2015-05-01,29680154.0
2015-06-01,28611260.0
2015-07-01,29908351.0
2015-08-01,30017462.0
2015-09-01,30136297.0
2015-10-01,29716345.0
2015-11-01,29979124.0
2015-12-01,30395296.0
2016-01-01,31051604.0
2016-02-01,30523011.0
2016-03-01,29715026.0
2016-04-01,29745865.0
2016-05-01,31324534.0
2016-06-01,30869700.0
2016-07-01,31514770.0
2016-08-01,31380289.0
2016-09-01,32183736.0
2016-10-01,32709166.0
2016-11-01,33184945.0
2016-12-01,35425231.0
2017-01-01,36667717.0
2017-02-01,36573599.0
2017-03-01,36963411.0
2017-04-01,37819828.0
2017-05-01,37796295.0
2017-06-01,38828564.0
2017-07-01,40218199.0
2017-08-01,39760642.0
2017-09-01,40332642.0
2017-10-01,42543656.0
2017-11-01,43348261.0
2017-12-01,42566514.0
2018-01-01,42335580.0
2018-02-01,42796446.0
2018-03-01,45073856.0
2018-04-01,45551712.0
2018-05-01,44610943.0
2018-06-01,45512647.0
2018-07-01,46135652.0
2018-08-01,45771762.0
2018-09-01,45984521.0
2018-10-01,45396387.0
2018-11-01,44765305.0
2018-12-01,44960614.0
2019-01-01,44391249.0
2019-02-01,44416208.0
2019-03-01,45725331.0
2019-04-01,47844200.0
2019-05-01,47904616.0
2019-06-01,47849160.0
2019-07-01,49265545.0
2019-08-01,52544175.0
2019-09-01,56278550.0
2019-10-01,59121002.0
2019-11-01,62294416.0
2019-12-01,66239913.0
2020-01-01,66754470.0
2020-02-01,66296636.0
2020-03-01,66893469.0
2020-04-01,72865459.0
2020-05-01,73109721.0
2020-06-01,74658940.0
2020-07-01,74604822.0
2020-08-01,74373872.0
2020-09-01,76197499.0
2020-10-01,75245127.0
2020-11-01,72535898.0
2020-12-01,74124664.0
2021-01-01,75548378.0
2021-02-01,74872467.0
2021-03-01,76204019.0
2021-04-01,77271652.0
2021-05-01,79092508.0
2021-06-01,81627131.0
2021-07-01,82555882.0
2021-08-01,81239821.0
2021-09-01,86556987.0
2021-10-01,89384474.0
2021-11-01,89483669.0
2021-12-01,95956084.0
2022-01-01,118610170.0
2022-02-01,152083567.0
2022-03-01,170458259.0
2022-04-01,181966801.0
2022-05-01,191811254.0
2022-06-01,226729835.0
2022-07-01,247074584.0
2022-08-01,260501549.0
2022-09-01,274624152.0
2022-10-01,286885626.0
2022-11-01,312387554.0
2022-12-01,354911104.0
2023-01-01,375927737.0
2023-02-01,413530292.0
2023-03-01,443423493.0
2023-04-01,473377968.0
2023-05-01,500690819.0
2023-06-01,516929817.0
2023-07-01,548858259.0
2023-08-01,584396089.0
2023-09-01,597604390.0
2023-10-01,609920325.0
2023-11-01,642337244.0
2023-12-01,668014702.0
2024-01-01,641605297.0
2024-02-01,665739224.0
2024-03-01,631721182.0
2024-04-01,642440631.0
2024-05-01,678628795.0
2024-06-01,682181598.0
2024-07-01,675197865.0
2024-08-01,647433846.0
2024-09-01,681343901.0
2024-10-01,692991166.0
2024-11-01,696845812.0
2024-12-01,712806036.0
2025-01-01,725730853.0
2025-02-01,719344194.0
2025-03-01,753951332.0
2025-04-01,798425644.0
2025-05-01,842195208.0
2025-06-01,876390627.0
2025-07-01,907150368.0
2025-08-01,936432869.0
