Tarih,TP_KB_FVD46
2013-12-01,3002150.0
2014-01-01,3036475.0
2014-02-01,2849697.0
2014-03-01,2722845.0
2014-04-01,2479583.0
2014-05-01,2330786.0
2014-06-01,2326945.0
2014-07-01,2308220.0
2014-08-01,2356188.0
2014-09-01,2559328.0
2014-10-01,2505424.0
2014-11-01,2461976.0
2014-12-01,2650801.0
2015-01-01,2758090.0
2015-02-01,2902080.0
2015-03-01,2926750.0
2015-04-01,2995122.0
2015-05-01,2956562.0
2015-06-01,2816110.0
2015-07-01,2796399.0
2015-08-01,2849306.0
2015-09-01,2919133.0
2015-10-01,2686226.0
2015-11-01,2614584.0
2015-12-01,2594099.0
2016-01-01,2573520.0
2016-02-01,2467335.0
2016-03-01,2303456.0
2016-04-01,2256345.0
2016-05-01,2369142.0
2016-06-01,2234876.0
2016-07-01,2043887.0
2016-08-01,1991242.0
2016-09-01,1946966.0
2016-10-01,1928760.0
2016-11-01,2078402.0
2016-12-01,2106448.0
2017-01-01,2140717.0
2017-02-01,1987233.0
2017-03-01,1916540.0
2017-04-01,1861897.0
2017-05-01,1846861.0
2017-06-01,1745844.0
2017-07-01,1743527.0
2017-08-01,1714098.0
2017-09-01,1794797.0
2017-10-01,1876496.0
2017-11-01,1970708.0
2017-12-01,1936034.0
2018-01-01,2052880.0
2018-02-01,2097539.0
2018-03-01,2194912.0
2018-04-01,2276692.0
2018-05-01,2498139.0
2018-06-01,2575887.0
2018-07-01,2934054.0
2018-08-01,3757219.0
2018-09-01,3399104.0
2018-10-01,2978520.0
2018-11-01,2834746.0
2018-12-01,2944131.0
2019-01-01,2815370.0
2019-02-01,2876837.0
2019-03-01,3306477.0
2019-04-01,3858081.0
2019-05-01,4291239.0
2019-06-01,4669459.0
2019-07-01,4587567.0
2019-08-01,5339596.0
2019-09-01,5479976.0
2019-10-01,5721225.0
2019-11-01,5955620.0
2019-12-01,6888279.0
2020-01-01,7309074.0
2020-02-01,7665993.0
2020-03-01,8029082.0
2020-04-01,8503305.0
2020-05-01,8132315.0
2020-06-01,7564331.0
2020-07-01,7682246.0
2020-08-01,7707173.0
2020-09-01,7984549.0
2020-10-01,8591994.0
2020-11-01,8194541.0
2020-12-01,7557180.0
2021-01-01,7000304.0
2021-02-01,4792870.0
2021-03-01,10251246.0
2021-04-01,10259463.0
2021-05-01,10441941.0
2021-06-01,10672628.0
2021-07-01,10449077.0
2021-08-01,10243708.0
2021-09-01,10938093.0
2021-10-01,15107488.0
2021-11-01,20619877.0
2021-12-01,20840357.0
2022-01-01,21322658.0
2022-02-01,17254240.0
2022-03-01,14114583.0
2022-04-01,13827940.0
2022-05-01,15110670.0
2022-06-01,14843080.0
2022-07-01,15546283.0
2022-08-01,15399143.0
2022-09-01,15104600.0
2022-10-01,14468640.0
2022-11-01,13423706.0
2022-12-01,12022931.0
2023-01-01,10832347.0
2023-02-01,9807278.0
2023-03-01,9487606.0
2023-04-01,9291894.0
2023-05-01,9409741.0
2023-06-01,11557192.0
2023-07-01,11696037.0
2023-08-01,11309194.0
2023-09-01,11267324.0
2023-10-01,11413015.0
2023-11-01,11801228.0
2023-12-01,11895718.0
2024-01-01,11877908.0
2024-02-01,11778487.0
2024-03-01,11920109.0
2024-04-01,11529255.0
2024-05-01,11361875.0
2024-06-01,11216065.0
2024-07-01,13724720.0
2024-08-01,19307474.0
2024-09-01,19286995.0
2024-10-01,19065805.0
2024-11-01,19547699.0
2024-12-01,19777079.0
2025-01-01,18912072.0
2025-02-01,17147429.0
2025-03-01,19702973.0
2025-04-01,19603093.0
2025-05-01,19892219.0
2025-06-01,20302565.0
2025-07-01,20898663.0
2025-08-01,19127647.0
