Tarih,TP_KB_FVD13
2013-11-01,9085300.0
2013-12-01,9215970.0
2014-01-01,11104945.0
2014-02-01,11069167.0
2014-03-01,10904157.0
2014-04-01,11095660.0
2014-05-01,11168464.0
2014-06-01,12022228.0
2014-07-01,12532308.0
2014-08-01,12516872.0
2014-09-01,14326852.0
2014-10-01,14450711.0
2014-11-01,14421230.0
2014-12-01,15940783.0
2015-01-01,17294544.0
2015-02-01,20080115.0
2015-03-01,17728125.0
2015-04-01,19879700.0
2015-05-01,17142932.0
2015-06-01,18162769.0
2015-07-01,17544014.0
2015-08-01,20017825.0
2015-09-01,17979900.0
2015-10-01,19063383.0
2015-11-01,16659787.0
2015-12-01,21092654.0
2016-01-01,19059578.0
2016-02-01,19879349.0
2016-03-01,18271244.0
2016-04-01,20044247.0
2016-05-01,18521198.0
2016-06-01,21443054.0
2016-07-01,19582587.0
2016-08-01,21103981.0
2016-09-01,20864484.0
2016-10-01,20727286.0
2016-11-01,22226671.0
2016-12-01,23369910.0
2017-01-01,23221288.0
2017-02-01,22058861.0
2017-03-01,23958745.0
2017-04-01,23708663.0
2017-05-01,24000747.0
2017-06-01,25531628.0
2017-07-01,26328638.0
2017-08-01,26678577.0
2017-09-01,27652404.0
2017-10-01,26562184.0
2017-11-01,29161969.0
2017-12-01,26832977.0
2018-01-01,28294840.0
2018-02-01,26854148.0
2018-03-01,30038168.0
2018-04-01,28872194.0
2018-05-01,28785802.0
2018-06-01,29264553.0
2018-07-01,31195377.0
2018-08-01,28010168.0
2018-09-01,29813385.0
2018-10-01,28486470.0
2018-11-01,29434888.0
2018-12-01,28277557.0
2019-01-01,29953677.0
2019-02-01,28340834.0
2019-03-01,29089012.0
2019-04-01,30802273.0
2019-05-01,31888947.0
2019-06-01,30777594.0
2019-07-01,31833277.0
2019-08-01,35466314.0
2019-09-01,36405850.0
2019-10-01,40934256.0
2019-11-01,41195620.0
2019-12-01,43645430.0
2020-01-01,42852295.0
2020-02-01,43541059.0
2020-03-01,42523009.0
2020-04-01,47443103.0
2020-05-01,47903028.0
2020-06-01,47120295.0
2020-07-01,48259415.0
2020-08-01,46974416.0
2020-09-01,47523419.0
2020-10-01,49094073.0
2020-11-01,46715622.0
2020-12-01,49114376.0
2021-01-01,50095526.0
2021-02-01,50041167.0
2021-03-01,47067290.0
2021-04-01,49543717.0
2021-05-01,46892990.0
2021-06-01,52703534.0
2021-07-01,50650784.0
2021-08-01,52724884.0
2021-09-01,52593599.0
2021-10-01,57073044.0
2021-11-01,52981532.0
2021-12-01,61717833.0
2022-01-01,77192405.0
2022-02-01,84383489.0
2022-03-01,92915762.0
2022-04-01,100222657.0
2022-05-01,106067489.0
2022-06-01,125238796.0
2022-07-01,134494494.0
2022-08-01,159574283.0
2022-09-01,166998592.0
2022-10-01,169592800.0
2022-11-01,190367819.0
2022-12-01,210535702.0
2023-01-01,226111155.0
2023-02-01,233635778.0
2023-03-01,239865391.0
2023-04-01,252824414.0
2023-05-01,259944705.0
2023-06-01,279398183.0
2023-07-01,292969803.0
2023-08-01,323117292.0
2023-09-01,325193212.0
2023-10-01,309333829.0
2023-11-01,318279542.0
2023-12-01,300365664.0
2024-01-01,285890081.0
2024-02-01,297655042.0
2024-03-01,270692179.0
2024-04-01,267321713.0
2024-05-01,284569167.0
2024-06-01,286740074.0
2024-07-01,291849007.0
2024-08-01,315536420.0
2024-09-01,335576383.0
2024-10-01,354163534.0
2024-11-01,363183946.0
2024-12-01,377759211.0
2025-01-01,433474886.0
2025-02-01,439615079.0
2025-03-01,472077880.0
2025-04-01,487023564.0
2025-05-01,535298712.0
2025-06-01,556910398.0
2025-07-01,581301285.0
2025-08-01,592553772.0
