Tarih,TP_KB_FVD38
2014-06-01,2134585.0
2014-07-01,2069043.0
2014-08-01,1985689.0
2014-09-01,2059532.0
2014-10-01,2044088.0
2014-11-01,2189716.0
2014-12-01,2053438.0
2015-01-01,1745493.0
2015-02-01,1627676.0
2015-03-01,1519454.0
2015-04-01,1461648.0
2015-05-01,1421128.0
2015-06-01,1422110.0
2015-07-01,1450320.0
2015-08-01,1403516.0
2015-09-01,1365960.0
2015-10-01,1311297.0
2015-11-01,1282509.0
2015-12-01,1290828.0
2016-01-01,1270395.0
2016-02-01,1231160.0
2016-03-01,1156778.0
2016-04-01,1169158.0
2016-05-01,1102405.0
2016-06-01,1107532.0
2016-07-01,1004496.0
2016-08-01,993719.0
2016-09-01,1030441.0
2016-10-01,1123430.0
2016-11-01,1165246.0
2016-12-01,1683407.0
2017-01-01,1834977.0
2017-02-01,1855337.0
2017-03-01,1905589.0
2017-04-01,1822801.0
2017-05-01,2014685.0
2017-06-01,2141998.0
2017-07-01,2283594.0
2017-08-01,2205046.0
2017-09-01,2153364.0
2017-10-01,2083463.0
2017-11-01,2290910.0
2017-12-01,2454362.0
2018-01-01,2527296.0
2018-02-01,2595255.0
2018-03-01,2638016.0
2018-04-01,2777118.0
2018-05-01,3127377.0
2018-06-01,3192424.0
2018-07-01,3317329.0
2018-08-01,4056790.0
2018-09-01,4073604.0
2018-10-01,4062504.0
2018-11-01,4039792.0
2018-12-01,4454003.0
2019-01-01,4708828.0
2019-02-01,4880615.0
2019-03-01,5228523.0
2019-04-01,5523116.0
2019-05-01,5671330.0
2019-06-01,5804085.0
2019-07-01,5799419.0
2019-08-01,6440000.0
2019-09-01,6550998.0
2019-10-01,7117339.0
2019-11-01,7566005.0
2019-12-01,8364834.0
2020-01-01,9050800.0
2020-02-01,10384295.0
2020-03-01,11025737.0
2020-04-01,12434047.0
2020-05-01,12872852.0
2020-06-01,13185880.0
2020-07-01,15316954.0
2020-08-01,16612866.0
2020-09-01,17759038.0
2020-10-01,19231922.0
2020-11-01,18363982.0
2020-12-01,19057992.0
2021-01-01,19033627.0
2021-02-01,18871119.0
2021-03-01,19729717.0
2021-04-01,20481550.0
2021-05-01,22099130.0
2021-06-01,20892058.0
2021-07-01,20938232.0
2021-08-01,20477145.0
2021-09-01,20716737.0
2021-10-01,21849971.0
2021-11-01,28037683.0
2021-12-01,27896592.0
2022-01-01,25725478.0
2022-02-01,27259659.0
2022-03-01,27861152.0
2022-04-01,27898915.0
2022-05-01,29370027.0
2022-06-01,27955362.0
2022-07-01,29601270.0
2022-08-01,29003094.0
2022-09-01,28749528.0
2022-10-01,28185161.0
2022-11-01,26820507.0
2022-12-01,24104244.0
2023-01-01,24004914.0
2023-02-01,20808666.0
2023-03-01,22286135.0
2023-04-01,23363239.0
2023-05-01,22975500.0
2023-06-01,27022821.0
2023-07-01,28140431.0
2023-08-01,27832428.0
2023-09-01,27429715.0
2023-10-01,29995987.0
2023-11-01,31711879.0
2023-12-01,33954703.0
2024-01-01,35729533.0
2024-02-01,37374001.0
2024-03-01,43647836.0
2024-04-01,43706372.0
2024-05-01,42493861.0
2024-06-01,43149441.0
2024-07-01,43743857.0
2024-08-01,47476169.0
2024-09-01,51822005.0
2024-10-01,53561413.0
2024-11-01,52777320.0
2024-12-01,50687387.0
2025-01-01,54904257.0
2025-02-01,59415129.0
2025-03-01,68686935.0
2025-04-01,77908904.0
2025-05-01,78052925.0
2025-06-01,78634708.0
2025-07-01,80772542.0
2025-08-01,85055668.0
